sample	location	feature	profile	id.accession	investigation.study.comment.project type	investigation.study assays.study assay technology type	source_profile_index	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url	h5_accession	h5_sample_name	h5_accession_sample_name	project_identifier	project_type	assay_technology	source_name	material_type	tissue_type	spaceflight_factor	sex	strain	genotype	age_at_launch	age	duration	sample_preservation_method	library_selection	library_layout	sequencing_instrument	condition_label	accession_order	muscle_mean_log2	muscle_median_log2	muscle_markers_over_100	muscle_marker_fraction_percent	liver_mean_log2	liver_markers_over_100	muscle_liver_mean_log2_delta	high_muscle_abundance	collection_inferred	age_label_inferred	accession_group_size	accession_condition_group_size	muscle_mean_log2_robust_z_within_accession	muscle_mean_log2_robust_z_within_accession_condition	stratum_group_size	muscle_mean_log2_robust_z_within_stratum	relative_stratum_outlier	relative_accession_outlier	relative_accession_condition_outlier	candidate_muscle_outlier	candidate_small_group_warning	broad_review_muscle_outlier	review_high_abundance_not_relative
OSD-379_RR8_LVR_GC_LAR_YNG_GL17	GC	OSD-379_RR8_LVR_GC_LAR_YNG_GL17	RR8_LVR_GC_LAR_YNG_GL17	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1723	ground_control	RR8_LVR_GC_LAR_YNG_GL17	HC_LAR_17	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_LAR_YNG_GL17	OSD-379_RR8_LVR_GC_LAR_YNG_GL17	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_LAR_17	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	1.644015884244547	1.584962500721156	0	0.0003398028869457705	17.82916606595642	7	-16.185150181711876	False	LAR	YNG	62	31	-1.0146548446031816	-1.2884653846524272	6	-2.042528746635807	False	False	False	False	False	False	False
OSD-463_RR23_LVR_GC_G5	GC	OSD-463_RR23_LVR_GC_G5	RR23_LVR_GC_G5	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2068	ground_control	RR23_LVR_GC_G5	RR-23_GC5	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_GC_G5	OSD-463_RR23_LVR_GC_G5	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_GC5	Left Lobe of the Liver		Ground Control	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	2	2.2710276448202658	2.453445297804259	1	0.00033751684525479866	18.5081982743678	7	-16.237170629547535	False	unknown	16-17 {WEEK}	22	10	0.8119615585338323	1.2549254424602647	10	1.2549254424602647	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	FLT	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	718	flight	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	F4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	F4	Liver		Space Flight	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	3	1.8950387596144203	1.584962500721156	0	0.00033463568584699265	17.222533544052542	7	-15.327494784438121	False	unknown	10 {WEEK}	8	5	0.2758795605145958	0.67448975	5	0.67448975	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F7_techrep2	FLT	OSD-463_RR23_LVR_FLT_F7_techrep2	RR23_LVR_FLT_F7_techrep2	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2058	flight	RR23_LVR_FLT_F7_techrep2	RR-23_F7	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F7_techrep2	OSD-463_RR23_LVR_FLT_F7_techrep2	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F7	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	1.7549948917151004	1.0	0	0.0003219661690949088	18.188875562032866	7	-16.433880670317766	False	unknown	16-17 {WEEK}	22	12	-0.5543882473291597	-1.037601118073881	12	-1.037601118073881	False	False	False	False	False	False	False
OSD-379_RR8_LVR_FLT_LAR_YNG_FL13	FLT	OSD-379_RR8_LVR_FLT_LAR_YNG_FL13	RR8_LVR_FLT_LAR_YNG_FL13	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1686	flight	RR8_LVR_FLT_LAR_YNG_FL13	FL_LAR_13	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_FLT_LAR_YNG_FL13	OSD-379_RR8_LVR_FLT_LAR_YNG_FL13	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	FL_LAR_13	Left Lobe of the Liver		Space Flight	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	0	1.5553105338486624	1.292481250360578	0	0.00031909164796365086	17.881839866577735	7	-16.326529332729073	False	LAR	YNG	62	31	-1.127680430006617	-0.9572220124862197	8	-0.7635795350004857	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	860	flight	Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	ISS-T Flight 7	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T Flight 7	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	2.3849715139184853	2.584962500721156	0	0.00031864934239157267	18.879296721596297	7	-16.49432520767781	False	ISS-T	36 {WEEK}	37	18	0.2881995743755562	-0.2839110357340362	8	-1.0101640565782324	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_ISS-T_YNG_GI6	GC	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI6	RR8_LVR_GC_ISS-T_YNG_GI6	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1709	ground_control	RR8_LVR_GC_ISS-T_YNG_GI6	HC_ISS_06	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_ISS-T_YNG_GI6	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI6	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_ISS_06	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	1.70993967949412	1.584962500721156	0	0.00031571375351110124	17.842165878937358	7	-16.132226199443238	False	ISS-T	YNG	62	31	-0.9306568048361813	-1.1746711283666096	9	-1.0259953046580104	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	GC	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	884	ground_control	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	ISS-T GC 5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T GC 5	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	1	1.7345532662370116	1.5	0	0.00031526251677961565	17.662888877781857	7	-15.928335611544846	False	ISS-T	36 {WEEK}	37	19	-1.6111974201723767	-3.1287654815681254	10	-3.2989867393475305	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F7_techrep1	FLT	OSD-463_RR23_LVR_FLT_F7_techrep1	RR23_LVR_FLT_F7_techrep1	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2057	flight	RR23_LVR_FLT_F7_techrep1	RR-23_F7	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F7_techrep1	OSD-463_RR23_LVR_FLT_F7_techrep1	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F7	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	2.0733030200176135	1.792481250360578	1	0.00031491735645532983	18.519695666093778	7	-16.446392646076163	False	unknown	16-17 {WEEK}	22	12	0.2884269551820579	0.3113783819261191	12	0.3113783819261191	False	False	False	False	False	False	False
OSD-379_RR8_LVR_GC_LAR_OLD_GL15	GC	OSD-379_RR8_LVR_GC_LAR_OLD_GL15	RR8_LVR_GC_LAR_OLD_GL15	OSD-379	Spaceflight Study	RNA Sequencing (RNA-Seq)	1715	ground_control	RR8_LVR_GC_LAR_OLD_GL15	HC_LAR_15	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-379	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-379	OSD-379	RR8_LVR_GC_LAR_OLD_GL15	OSD-379_RR8_LVR_GC_LAR_OLD_GL15	RRRM-1 (RR-8)	Spaceflight Study	RNA Sequencing (RNA-Seq)	HC_LAR_15	Left Lobe of the Liver		Ground Control	Female	BALB/cAnNTac	Wild Type				Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	0	1.8105273668393995	1.292481250360578	0	0.0003148190081545837	18.437282407882936	7	-16.626755041043538	False	LAR	OLD	62	31	-0.8024911170187145	-1.001041848838129	6	-1.0428949633642584	False	False	False	False	False	False	False
OSD-463_RR23_LVR_GC_G1_techrep2	GC	OSD-463_RR23_LVR_GC_G1_techrep2	RR23_LVR_GC_G1_techrep2	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2064	ground_control	RR23_LVR_GC_G1_techrep2	RR-23_GC1	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_GC_G1_techrep2	OSD-463_RR23_LVR_GC_G1_techrep2	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_GC1	Left Lobe of the Liver		Ground Control	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	2	1.8298062112633282	1.792481250360578	1	0.0003135258740780876	18.61836619765388	7	-16.788559986390553	False	unknown	16-17 {WEEK}	22	10	-0.3563030844669418	0.11396257669446351	10	0.11396257669446351	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	864	flight	Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	ISS-T Flight 4	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	ISS-T Flight 4	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	1.8821789216277647	1.660964047443681	0	0.000311771888639843	17.857672724386862	7	-15.975493802759098	False	ISS-T	36 {WEEK}	37	18	-1.1800906251725474	-1.0846195740677058	8	-1.9415635048179947	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_GC_Rep2_G2	GC	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep2_G2	Mmus_BAL-TAL_LVR_GC_Rep2_G2	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	140	ground_control	Mmus_BAL-TAL_LVR_GC_Rep2_G2	RR3_GC_G2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_GC_Rep2_G2	OSD-137_Mmus_BAL-TAL_LVR_GC_Rep2_G2	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_GC_G2	Liver		Ground Control	Female	BALB/c		12 {week}		39 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	GC	4	2.0383126147244455	1.792481250360578	0	0.0003082880819257775	18.31345812620987	7	-16.275145511485423	False	unknown	12 {WEEK}	11	6	-0.7526886029925273	-1.021529251330415	6	-1.021529251330415	False	False	False	False	False	False	False
OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep3_F3	FLT	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep3_F3	Mmus_BAL-TAL_LVR_FLT_Rep3_F3	OSD-137	Spaceflight Study	RNA Sequencing (RNA-Seq)	135	flight	Mmus_BAL-TAL_LVR_FLT_Rep3_F3	RR3_FLT_F3	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-137	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-137	OSD-137	Mmus_BAL-TAL_LVR_FLT_Rep3_F3	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep3_F3	RR-3	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR3_FLT_F3	Liver		Space Flight	Female	BALB/c		12 {week}		40 {day}	Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	FLT	4	1.63009081725811	1.292481250360578	0	0.0003069251278201614	17.556092543058785	7	-15.926001725800676	False	unknown	12 {WEEK}	11	5	-1.327615884586238	-1.0956883931275703	5	-1.0956883931275703	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	FLT	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	872	flight	Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	LAR Flight 8	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR Flight 8	Liver		Space Flight	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	1	1.9697390087457094	1.792481250360578	0	0.00030124924785242843	18.770230072976315	7	-16.800491064230606	False	LAR	36 {WEEK}	37	18	-0.9243915163190911	-0.9451781613508698	10	-0.8831187542105067	False	False	False	False	False	False	False
OSD-173_Mmus_C57-6CR_LVR_FLT_Rep2_F64	FLT	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep2_F64	Mmus_C57-6CR_LVR_FLT_Rep2_F64	OSD-173	Spaceflight Study	RNA Sequencing (RNA-Seq)	263	flight	Mmus_C57-6CR_LVR_FLT_Rep2_F64	Flight 64	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173	OSD-173	Mmus_C57-6CR_LVR_FLT_Rep2_F64	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep2_F64	BSP135	Spaceflight Study	RNA Sequencing (RNA-Seq)	Flight 64	Liver		Space Flight	Female	C57BL/6NCrl		9 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina HiSeq 4000	FLT	5	1.5470113777996233	1.584962500721156	0	0.00028818961455428615	17.5777860426893	7	-16.030774664889677	False	unknown	9 {WEEK}	4	2	-0.40524949877585015	-0.6744897500000007	2	-0.6744897500000007	False	False	False	False	False	False	False
OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	GC	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	OSD-245	Spaceflight Study	RNA Sequencing (RNA-Seq)	888	ground_control	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	LAR GC 5	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-245	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-245	OSD-245	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	RR-6	Spaceflight Study	RNA Sequencing (RNA-Seq)	LAR GC 5	Liver		Ground Control	Female	C57BL/6NTac		36 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6001	GC	1	1.9240704182342854	1.584962500721156	0	0.0002803961868706858	18.497687222325936	7	-16.57361680409165	False	LAR	36 {WEEK}	37	19	-1.0577561380403426	-1.9284662662914716	9	-1.8213342842384563	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F8_techrep1	FLT	OSD-463_RR23_LVR_FLT_F8_techrep1	RR23_LVR_FLT_F8_techrep1	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2059	flight	RR23_LVR_FLT_F8_techrep1	RR-23_F8	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F8_techrep1	OSD-463_RR23_LVR_FLT_F8_techrep1	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F8	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	1.6624777807050097	1.0	0	0.0002778748731761712	18.670231625579188	7	-17.007753844874177	False	unknown	16-17 {WEEK}	22	12	-0.79935474588372	-1.4296856269345088	12	-1.4296856269345088	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F3	FLT	OSD-463_RR23_LVR_FLT_F3	RR23_LVR_FLT_F3	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2053	flight	RR23_LVR_FLT_F3	RR-23_F3	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F3	OSD-463_RR23_LVR_FLT_F3	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F3	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	1.6371027173348296	1.292481250360578	0	0.00027395037694542574	18.743697029414953	7	-17.106594312080123	False	unknown	16-17 {WEEK}	22	12	-0.8665427542048524	-1.537224320589991	12	-1.537224320589991	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	FLT	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	716	flight	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	F2	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	F2	Liver		Space Flight	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	3	1.3867959780262247	1.292481250360578	0	0.0002735993083409485	16.631787739320114	7	-15.244991761293889	False	unknown	10 {WEEK}	8	5	-1.0730999394854042	-1.2519373202637216	5	-1.2519373202637216	False	False	False	False	False	False	False
OSD-463_RR23_LVR_FLT_F1	FLT	OSD-463_RR23_LVR_FLT_F1	RR23_LVR_FLT_F1	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2051	flight	RR23_LVR_FLT_F1	RR-23_F1	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_FLT_F1	OSD-463_RR23_LVR_FLT_F1	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_F1	Left Lobe of the Liver		Space Flight	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	2	2.072639142805659	1.792481250360578	0	0.00025580851464758166	18.620189034974626	7	-16.547549892168966	False	unknown	16-17 {WEEK}	22	12	0.2866691433102095	0.3085648918835631	12	0.3085648918835631	False	False	False	False	False	False	False
OSD-463_RR23_LVR_GC_G6	GC	OSD-463_RR23_LVR_GC_G6	RR23_LVR_GC_G6	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2069	ground_control	RR23_LVR_GC_G6	RR-23_GC6	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_GC_G6	OSD-463_RR23_LVR_GC_G6	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_GC6	Left Lobe of the Liver		Ground Control	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	2	1.7416653383748415	1.584962500721156	1	0.00025284766799692633	18.688447726276255	7	-16.946782387901415	False	unknown	16-17 {WEEK}	22	10	-0.5896821942910717	-0.11396257669446294	10	-0.11396257669446294	False	False	False	False	False	False	False
OSD-463_RR23_LVR_GC_G1_techrep1	GC	OSD-463_RR23_LVR_GC_G1_techrep1	RR23_LVR_GC_G1_techrep1	OSD-463	Spaceflight Study	RNA Sequencing (RNA-Seq)	2063	ground_control	RR23_LVR_GC_G1_techrep1	RR-23_GC1	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-463	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-463	OSD-463	RR23_LVR_GC_G1_techrep1	OSD-463_RR23_LVR_GC_G1_techrep1	RR-23	Spaceflight Study	RNA Sequencing (RNA-Seq)	RR-23_GC1	Left Lobe of the Liver		Ground Control	Male	C57BL/6J	Wild Type	16-17 {week}		38 {day}	Liquid Nitrogen	ribo-depletion	PAIRED	Illumina NovaSeq 6000	GC	2	1.6934077491291872	1.292481250360578	0	0.0002481652822357119	18.726845583591505	7	-17.03343783446232	False	unknown	16-17 {WEEK}	22	10	-0.7174584784522015	-0.23875279116069956	10	-0.23875279116069956	False	False	False	False	False	False	False
OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	FLT	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	OSD-242	Spaceflight Study	RNA Sequencing (RNA-Seq)	715	flight	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	F1	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-242	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-242	OSD-242	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	RR-9	Spaceflight Study	RNA Sequencing (RNA-Seq)	F1	Liver		Space Flight	Male	C57BL/6J		10 {week}			Liquid Nitrogen	Ribo-depletion	PAIRED	Illumina NovaSeq 6000	FLT	3	1.309579952215034	1.0	0	0.00023729390889186657	17.154082748464667	7	-15.844502796249634	False	unknown	10 {WEEK}	8	5	-1.2780469444684779	-1.5446144575878	5	-1.5446144575878	False	False	False	False	False	False	False
