location	cluster	n_genes	feature	profile	cluster_mean_log2_expression	h5_accession	mission	library_selection	library_layout	sex	strain	sequencing_instrument
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	13.02669620513916	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	12.85934066772461	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5	Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5	9.820178985595703	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	14.159398078918457	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	14.53369426727295	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep3_F3	Mmus_C57-6T_LVR_FLT_LAR_Rep3_F3	13.544843673706055	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	14.893775939941406	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	16.290523529052734	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	13.090112686157227	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	12.489848136901855	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	14.361738204956055	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-245_Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4	Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4	11.795634269714355	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F1	RR23_LVR_FLT_F1	13.416533470153809	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F2	RR23_LVR_FLT_F2	14.14521598815918	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F3	RR23_LVR_FLT_F3	13.451597213745117	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F4	RR23_LVR_FLT_F4	13.325024604797363	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F5	RR23_LVR_FLT_F5	13.408462524414062	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F6	RR23_LVR_FLT_F6	13.650041580200195	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F7_techrep1	RR23_LVR_FLT_F7_techrep1	14.314866065979004	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F7_techrep2	RR23_LVR_FLT_F7_techrep2	14.092013359069824	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F8_techrep1	RR23_LVR_FLT_F8_techrep1	13.977279663085938	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F8_techrep2	RR23_LVR_FLT_F8_techrep2	13.203500747680664	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F8_techrep3	RR23_LVR_FLT_F8_techrep3	17.32747459411621	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-463_RR23_LVR_FLT_F9	RR23_LVR_FLT_F9	14.31684684753418	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	13.954923629760742	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	16.818157196044922	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	16.137611389160156	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	14.636115074157715	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-242_Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	21.65771484375	OSD-242	RR-9	Ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep1_F1	Mmus_BAL-TAL_LVR_FLT_Rep1_F1	18.7423152923584	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	15	1	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep2_F2	Mmus_BAL-TAL_LVR_FLT_Rep2_F2	17.93633270263672	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	15	1	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep3_F3	Mmus_BAL-TAL_LVR_FLT_Rep3_F3	18.32687759399414	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	15	1	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep4_F4	Mmus_BAL-TAL_LVR_FLT_Rep4_F4	18.082622528076172	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	15	1	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep5_F5	Mmus_BAL-TAL_LVR_FLT_Rep5_F5	18.19490623474121	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	15	1	OSD-137_Mmus_BAL-TAL_LVR_FLT_Rep6_F6	Mmus_BAL-TAL_LVR_FLT_Rep6_F6	15.434497833251953	OSD-137	RR-3	Ribo-depletion	PAIRED	Female	BALB/c	Illumina HiSeq 4000
FLT	15	1	OSD-47_Mmus_C57-6T_LVR_FLT_Rep1_F1	Mmus_C57-6T_LVR_FLT_Rep1_F1	14.056129455566406	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	15	1	OSD-47_Mmus_C57-6T_LVR_FLT_Rep1_F1	Mmus_C57-6T_LVR_FLT_Rep1_F1	14.056129455566406	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	15	1	OSD-47_Mmus_C57-6T_LVR_FLT_Rep2_F2	Mmus_C57-6T_LVR_FLT_Rep2_F2	12.339293479919434	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	15	1	OSD-47_Mmus_C57-6T_LVR_FLT_Rep2_F2	Mmus_C57-6T_LVR_FLT_Rep2_F2	12.339293479919434	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	15	1	OSD-47_Mmus_C57-6T_LVR_FLT_Rep3_F4	Mmus_C57-6T_LVR_FLT_Rep3_F4	13.761550903320312	OSD-47	RR-1	polyA enrichment	SINGLE	Female	C57BL/6NTac	Illumina HiSeq 3000
FLT	15	1	OSD-686_GSM7708685	GSM7708685	14.289514541625977	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-686_GSM7708686	GSM7708686	14.952058792114258	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-686_GSM7708687	GSM7708687	14.867568016052246	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-686_GSM7708688	GSM7708688	14.377888679504395	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-686_GSM7708689	GSM7708689	14.425740242004395	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-686_GSM7708690	GSM7708690	13.607330322265625	OSD-686	MHU-2	polyA enrichment	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
FLT	15	1	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep1_F58	Mmus_C57-6CR_LVR_FLT_Rep1_F58	14.44701862335205	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
FLT	15	1	OSD-173_Mmus_C57-6CR_LVR_FLT_Rep2_F64	Mmus_C57-6CR_LVR_FLT_Rep2_F64	14.051464080810547	OSD-173	BSP135	Ribo-depletion	PAIRED	Female	C57BL/6NCrl	Illumina HiSeq 4000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI11	RR8_LVR_GC_ISS-T_OLD_GI11	1.806576132774353	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI12	RR8_LVR_GC_ISS-T_OLD_GI12	1.4395017623901367	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI13	RR8_LVR_GC_ISS-T_OLD_GI13	1.6769477128982544	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI14	RR8_LVR_GC_ISS-T_OLD_GI14	1.6016813516616821	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI15	RR8_LVR_GC_ISS-T_OLD_GI15	1.5406570434570312	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI16	RR8_LVR_GC_ISS-T_OLD_GI16	1.5697031021118164	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI17	RR8_LVR_GC_ISS-T_OLD_GI17	1.7640494108200073	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI18	RR8_LVR_GC_ISS-T_OLD_GI18	1.6297754049301147	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI19	RR8_LVR_GC_ISS-T_OLD_GI19	1.4349725246429443	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_OLD_GI20	RR8_LVR_GC_ISS-T_OLD_GI20	1.5826016664505005	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI1	RR8_LVR_GC_ISS-T_YNG_GI1	1.3604581356048584	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI10	RR8_LVR_GC_ISS-T_YNG_GI10	1.4370028972625732	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI2	RR8_LVR_GC_ISS-T_YNG_GI2	1.4929090738296509	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI3	RR8_LVR_GC_ISS-T_YNG_GI3	1.4473932981491089	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI4	RR8_LVR_GC_ISS-T_YNG_GI4	1.4433684349060059	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI5	RR8_LVR_GC_ISS-T_YNG_GI5	1.5571476221084595	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI6	RR8_LVR_GC_ISS-T_YNG_GI6	1.3693816661834717	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI7	RR8_LVR_GC_ISS-T_YNG_GI7	1.5356297492980957	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI8	RR8_LVR_GC_ISS-T_YNG_GI8	1.3614085912704468	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_ISS-T_YNG_GI9	RR8_LVR_GC_ISS-T_YNG_GI9	1.4394487142562866	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_OLD_GL11	RR8_LVR_GC_LAR_OLD_GL11	1.515745759010315	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_OLD_GL12	RR8_LVR_GC_LAR_OLD_GL12	1.2862898111343384	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_OLD_GL15	RR8_LVR_GC_LAR_OLD_GL15	1.1439945697784424	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_OLD_GL3	RR8_LVR_GC_LAR_OLD_GL3	1.381034255027771	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_OLD_GL4	RR8_LVR_GC_LAR_OLD_GL4	1.5119236707687378	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_OLD_GL7	RR8_LVR_GC_LAR_OLD_GL7	1.4050875902175903	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_OLD_GL8	RR8_LVR_GC_LAR_OLD_GL8	1.4251443147659302	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL1	RR8_LVR_GC_LAR_YNG_GL1	2.293424367904663	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL13	RR8_LVR_GC_LAR_YNG_GL13	1.4951032400131226	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL14	RR8_LVR_GC_LAR_YNG_GL14	1.3222646713256836	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL17	RR8_LVR_GC_LAR_YNG_GL17	1.1101713180541992	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL18	RR8_LVR_GC_LAR_YNG_GL18	1.260398507118225	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL2	RR8_LVR_GC_LAR_YNG_GL2	1.2475237846374512	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL5	RR8_LVR_GC_LAR_YNG_GL5	1.6890804767608643	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-379_RR8_LVR_GC_LAR_YNG_GL6	RR8_LVR_GC_LAR_YNG_GL6	1.3736704587936401	OSD-379	RRRM-1 (RR-8)	ribo-depletion	PAIRED	Female	BALB/cAnNTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	1.558713436126709	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	1.8180509805679321	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	1.5861835479736328	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	1.7255157232284546	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	1.8099877834320068	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	1.8122698068618774	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	1.7825638055801392	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	1.7951098680496216	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	1.7738255262374878	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	1.3365062475204468	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	1.6770803928375244	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	1.9247227907180786	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	1.5850251913070679	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6000
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	1.5804837942123413	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6001
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	1.7490673065185547	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6002
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	1.8175386190414429	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6003
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	1.8359192609786987	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6004
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep8_G2	Mmus_C57-6T_LVR_GC_LAR_Rep8_G2	1.6493165493011475	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6005
GC	0	7552	OSD-245_Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	1.5442962646484375	OSD-245	RR-6	Ribo-depletion	PAIRED	Female	C57BL/6NTac	Illumina NovaSeq 6006
GC	0	7552	OSD-463_RR23_LVR_GC_G1_techrep1	RR23_LVR_GC_G1_techrep1	1.5131245851516724	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	0	7552	OSD-463_RR23_LVR_GC_G1_techrep2	RR23_LVR_GC_G1_techrep2	1.4605194330215454	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	0	7552	OSD-463_RR23_LVR_GC_G2	RR23_LVR_GC_G2	1.5710135698318481	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	0	7552	OSD-463_RR23_LVR_GC_G3	RR23_LVR_GC_G3	2.0213005542755127	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	0	7552	OSD-463_RR23_LVR_GC_G4	RR23_LVR_GC_G4	1.4850870370864868	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	0	7552	OSD-463_RR23_LVR_GC_G5	RR23_LVR_GC_G5	1.8729875087738037	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	0	7552	OSD-463_RR23_LVR_GC_G6	RR23_LVR_GC_G6	1.5112158060073853	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
GC	0	7552	OSD-463_RR23_LVR_GC_G7	RR23_LVR_GC_G7	1.250624418258667	OSD-463	RR-23	ribo-depletion	PAIRED	Male	C57BL/6J	Illumina NovaSeq 6000
