Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,mmu04911,Insulin secretion - Mus musculus (house mouse),,-2.5,2.1,3.2,17423,83,1604,16,1,0.25,11514|11932|11936|12292|12322|12425|14652|18752|27222|54652|58802|67821|72413|78284|116838|140493,Adcy8|Atp1b2|Fxyd2|Cacna1s|Camk2a|Cckar|Glp1r|Prkcg|Atp1a4|Cacna1f|Kcnmb4|Atp1b4|Kcnmb2|Creb3l4|Rims2|Kcnn3,-1.1,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-380108,Chemokine receptors bind chemokines,,-2.4,2.5,3.3,17423,48,1604,11,0.69,0.21,12458|12773|12777|20292|20295|20299|20302|20303|20306|20310|330122,Ccr6|Ccr4|Ccr10|Ccl11|Ccl17|Ccl22|Ccl3|Ccl4|Ccl7|Cxcl2|Cxcl3,-1,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-5578775,Ion homeostasis,,-2.4,2.5,3.3,17423,48,1604,11,0.69,0.21,11932|11936|12322|12372|12373|14226|21954|27222|57780|76757|108017,Atp1b2|Fxyd2|Camk2a|Casq1|Casq2|Fkbp1b|Tnni3|Atp1a4|Fxyd7|Trdn|Fxyd4,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0035082,axoneme assembly,19_GO:0009987 cellular process,-2.4,2,3.1,17423,91,1604,17,1.1,0.26,15223|22092|24084|50525|66722|66793|68270|71313|73293|104362|114602|212517|227736|244653|320277|332934|436022,Foxj1|Rsph1|Tekt2|Spag6l|Spag16|Clxn|Dnaaf1|Fsip1|Dnaaf19|Meig1|Zmynd10|Cfap44|Cfap157|Hydin|Spef2|Zmynd12|Dnaaf3,-1,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-2672351,Stimuli-sensing channels,,-2.4,2,3.1,17423,91,1604,17,1.1,0.26,11418|12372|12373|12723|14226|22066|22067|56843|71345|76757|171209|171382|193034|229277|233246|243634|329178,Asic2|Casq1|Casq2|Clcn1|Fkbp1b|Trpc4|Trpc5|Trpm5|Ano9|Trdn|Asic3|Trpm8|Trpv1|Stoml3|Ano5|Ano2|Unc80,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0045671,negative regulation of osteoclast differentiation,19_GO:0002376 immune system process,-2.4,2.8,3.4,17423,35,1604,9,0.56,0.19,16189|17002|20302|21930|70809|74511|83554|217154|227358,Il4|Ltf|Ccl3|Tnfaip6|Clec2g|Lrrc17|Fstl3|Stac2|Erfe,-1,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-9955298,SLC-mediated transport of organic anions,,-2.4,2.8,3.4,17423,35,1604,9,0.56,0.19,19879|20521|57274|58807|70129|75750|216225|241612|242259,Slc22a8|Slc22a12|Slc16a8|Slco1c1|Slc44a4|Slc10a6|Slc5a8|Slc5a12|Slc44a5,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0060079,excitatory postsynaptic potential,19_GO:0032501 multicellular organismal process,-2.4,2.2,3.2,17423,69,1604,14,0.87,0.23,11435|11447|11448|11449|14804|14805|14811|14814|18390|18436|18440|110834|193034|242607,Chrna1|Chrnd|Chrne|Chrng|Grid2|Grik1|Grin2a|Grin2d|Oprm1|P2rx1|P2rx6|Chrna3|Trpv1|Slc1a7,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0055002,striated muscle cell development,19_GO:0032502 developmental process,-2.4,1.8,3,17423,154,1604,25,1.6,0.31,11459|12292|12372|12373|17868|17906|17930|21393|21916|21957|23828|23925|59006|59011|64082|68016|68802|72330|74376|109272|214384|225638|233199|237611|381339,Acta1|Cacna1s|Casq1|Casq2|Mybpc3|Myl2|Myom2|Tcap|Tmod1|Tnnt3|Popdc1|Kel|Myoz2|Myoz1|Popdc2|Cavin4|Mypn|Klhl40|Myo18b|Mybpc1|Myocd|Alpk2|Mybpc2|Stac3|Tmem182,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0150037,regulation of calcium-dependent activation of synaptic vesicle fusion,19_GO:0051179 localization,-2.4,5.4,4,17423,8,1604,4,0.25,0.12,12287|69017|116837|116838,Cacna1b|Prrt2|Rims1|Rims2,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0046877,regulation of saliva secretion,19_GO:0051179 localization,-2.4,5.4,4,17423,8,1604,4,0.25,0.12,14165|18387|93670|320840,Fgf10|Oprk1|Tac4|Negr1,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0120316,sperm flagellum assembly,19_GO:0022414 reproductive process,-2.4,2.4,3.2,17423,55,1604,12,0.75,0.22,50525|66722|75563|76670|77058|104362|104601|212517|227736|232943|320277|332934,Spag6l|Spag16|Dnali1|Cfap70|Ccdc183|Meig1|Mycbpap|Cfap44|Cfap157|Klc3|Spef2|Zmynd12,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0046888,negative regulation of hormone secretion,19_GO:0051179 localization,-2.4,2,3.1,17423,99,1604,18,1.1,0.26,11551|12652|12922|14226|16156|16193|16522|16846|17843|17844|18133|18300|18387|18390|26950|64654|68039|107221,Adra2a|Chga|Crhr2|Fkbp1b|Il11|Il6|Kcnj6|Lep|Mup4|Mup5|Ccn3|Fam3d|Oprk1|Oprm1|Vsnl1|Fgf23|Nmb|Ffar4,-1,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-983712,Ion channel transport,,-2.4,1.7,3,17423,163,1604,26,1.6,0.32,11418|11932|11936|12322|12372|12373|12723|14226|22066|22067|27222|56843|57780|71345|76757|108017|140494|171209|171382|193034|224079|229277|233246|243634|329178|338375,Asic2|Atp1b2|Fxyd2|Camk2a|Casq1|Casq2|Clcn1|Fkbp1b|Trpc4|Trpc5|Atp1a4|Trpm5|Fxyd7|Ano9|Trdn|Fxyd4|Atp6v0a4|Asic3|Trpm8|Trpv1|Atp13a4|Stoml3|Ano5|Ano2|Unc80|Atp6v1g3,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0006937,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-2.4,1.7,3,17423,172,1604,27,1.7,0.32,11474|11541|11551|12292|12372|12373|12652|14168|14226|15566|16485|17897|18429|18436|19225|20855|21336|21925|21954|21957|58226|110834|110880|214384|216033|228785|243764,Actn3|Adora2b|Adra2a|Cacna1s|Casq1|Casq2|Chga|Fgf13|Fkbp1b|Htr7|Kcna1|Myl3|Oxt|P2rx1|Ptgs2|Stc1|Tacr1|Tnnc2|Tnni3|Tnnt3|Cacna1h|Chrna3|Scn4a|Myocd|Ctnna3|Mylk2|Chrm2,-1,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-1474228,Degradation of the extracellular matrix,,-2.4,2,3.1,17423,100,1604,18,1.1,0.26,12032|12814|12823|12836|17228|17386|17391|17392|21857|22072|22074|50701|66473|73647|103964|232345|269120|436523,Bcan|Col11a1|Col19a1|Col7a1|Cma1|Mmp13|Mmp24|Mmp3|Timp1|Prss2|Try4|Elane|Ctrb1|Capn9|Try5|A2m|Optc|Prss1l,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0007342,fusion of sperm to egg plasma membrane involved in single fertilization,19_GO:0022414 reproductive process,-2.4,3.6,3.5,17423,18,1604,6,0.37,0.15,20690|64931|66712|67753|73456|100503361,Spam1|Izumo1r|Spesp1|Eqtn|Izumo1|Tmem95,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0015816,glycine transport,19_GO:0051179 localization,-2.4,3.6,3.5,17423,18,1604,6,0.37,0.15,53896|102680|104245|209837|240332|246049,Slc7a10|Slc6a20a|Slc6a5|Slc38a5|Slc6a7|Slc36a2,-1,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-209776,Metabolism of amine-derived hormones,,-2.4,3.6,3.5,17423,18,1604,6,0.37,0.15,11298|12640|13371|21990|22018|99439,Aanat|Cga|Dio2|Tph1|Tpo|Duox1,-1,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0048245,eosinophil chemotaxis,19_GO:0040011 locomotion,-2.4,3.6,3.5,17423,18,1604,6,0.37,0.15,20292|20299|20302|20303|20306|20307,Ccl11|Ccl22|Ccl3|Ccl4|Ccl7|Ccl8,-1,GC_cluster_1_DE_enriched
KEGG Pathway,24,mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),,-2.4,2,3.1,17423,85,1604,16,1,0.25,12458|12773|12777|16153|16183|16193|20292|20295|20299|20302|20303|20306|20307|20310|21926|330122,Ccr6|Ccr4|Ccr10|Il10|Il2|Il6|Ccl11|Ccl17|Ccl22|Ccl3|Ccl4|Ccl7|Ccl8|Cxcl2|Tnf|Cxcl3,-0.99,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-375280,Amine ligand-binding receptors,,-2.4,2.7,3.3,17423,36,1604,9,0.56,0.19,11551|15465|15551|15552|15558|15566|18241|243764|494546,Adra2a|Hrh1|Htr1b|Htr1d|Htr2a|Htr7|Gpr143|Chrm2|Taar8c,-0.99,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0006865,amino acid transport,19_GO:0051179 localization,-2.4,1.8,3,17423,140,1604,23,1.4,0.3,11989|14805|14816|16525|16526|18155|20538|22066|22598|53896|57394|70026|74087|76713|102680|103098|104245|193034|209837|240332|242607|246049|380701,Slc7a3|Grik1|Grm1|Kcnk1|Kcnk2|Pnoc|Slc6a2|Trpc4|Slc6a18|Slc7a10|Cltrn|Tspo2|Slc7a13|Slc6a21|Slc6a20a|Slc6a15|Slc6a5|Trpv1|Slc38a5|Slc6a7|Slc1a7|Slc36a2|Slc47a2,-0.99,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0060538,skeletal muscle organ development,19_GO:0032502 developmental process,-2.3,1.7,2.9,17423,173,1604,27,1.7,0.32,11435|11447|11459|12292|12372|12823|12922|13654|13813|14422|15485|17286|17930|18505|20289|20471|23828|23925|54631|59006|59011|64082|72330|228785|237611|239167|320840,Chrna1|Chrnd|Acta1|Cacna1s|Casq1|Col19a1|Crhr2|Egr2|Eomes|B4galnt2|Hsd17b1|Meox2|Myom2|Pax3|Scx|Six1|Popdc1|Kel|Nphs1|Myoz2|Myoz1|Popdc2|Klhl40|Mylk2|Stac3|Synb|Negr1,-0.98,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0016048,detection of temperature stimulus,19_GO:0050896 response to stimulus,-2.3,2.9,3.3,17423,30,1604,8,0.5,0.18,15558|17391|30044|93670|107751|171209|193034|270190,Htr2a|Mmp24|Opn4|Tac4|Drgx|Asic3|Trpv1|Ephb1,-0.98,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0042592 homeostatic process,-2.3,1.6,2.9,17423,250,1604,36,2.2,0.37,11514|12287|12373|12652|12788|12801|14811|15464|15551|15558|16510|17306|18436|20203|20302|20307|20855|20856|21954|22066|22067|22295|22337|23925|54652|59091|64176|64654|66815|69952|76757|107889|170935|171382|214111|224079,Adcy8|Cacna1b|Casq2|Chga|Cnga1|Cnr1|Grin2a|Hrc|Htr1b|Htr2a|Kcnh1|Sypl2|P2rx1|S100b|Ccl3|Ccl8|Stc1|Stc2|Tnni3|Trpc4|Trpc5|Cdh23|Vdr|Kel|Cacna1f|Jph2|Sv2b|Fgf23|Mcub|Tunar|Trdn|Gcm2|Grid2ip|Trpm8|Slc24a1|Atp13a4,-0.98,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:2001014,regulation of skeletal muscle cell differentiation,19_GO:0032502 developmental process,-2.3,3.2,3.4,17423,24,1604,7,0.44,0.16,20203|20471|21380|66815|214384|268859|270190,S100b|Six1|Tbx1|Mcub|Myocd|Rbfox1|Ephb1,-0.98,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-2.3,1.7,2.9,17423,157,1604,25,1.6,0.31,11435|11447|11448|11449|12292|12373|17189|17868|17897|17901|17906|20265|21393|21925|21952|21953|21954|21957|56543|66211|109272|217154|228785|237611|100504518,Chrna1|Chrnd|Chrne|Chrng|Cacna1s|Casq2|Mb|Mybpc3|Myl3|Myl1|Myl2|Scn1a|Tcap|Tnnc2|Tnni1|Tnni2|Tnni3|Tnnt3|Kcnd3|Rpl3l|Mybpc1|Stac2|Mylk2|Stac3|3425401B19Rik,-0.97,GC_cluster_1_DE_enriched
KEGG Pathway,24,mmu04918,Thyroid hormone synthesis - Mus musculus (house mouse),,-2.3,2.1,3.1,17423,71,1604,14,0.87,0.23,11514|11932|11936|12640|14776|18752|21819|22018|22094|22095|27222|67821|78284|99439,Adcy8|Atp1b2|Fxyd2|Cga|Gpx2|Prkcg|Tg|Tpo|Tshb|Tshr|Atp1a4|Atp1b4|Creb3l4|Duox1,-0.97,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0071715,icosanoid transport,19_GO:0051179 localization,-2.3,2.5,3.2,17423,43,1604,10,0.62,0.2,12062|16846|18126|18781|18784|19225|19879|26565|68039|114229,Bdkrb2|Lep|Nos2|Pla2g2c|Pla2g5|Ptgs2|Slc22a8|Pla2g10|Nmb|Kiss1r,-0.97,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0097553,calcium ion transmembrane import into cytosol,19_GO:0051179 localization,-2.3,2,3,17423,86,1604,16,1,0.25,12287|12291|12292|14226|14652|14729|14811|14814|15558|20302|54652|76757|193034|269437|269615|270028,Cacna1b|Cacna1g|Cacna1s|Fkbp1b|Glp1r|Gp5|Grin2a|Grin2d|Htr2a|Ccl3|Cacna1f|Trdn|Trpv1|Plch1|Plch2|Nalf1,-0.97,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0051899,membrane depolarization,19_GO:0065007 biological regulation,-2.3,2.2,3.1,17423,64,1604,13,0.81,0.22,11435|11447|11448|11449|12291|12578|12788|14805|20265|58226|110834|110880|171209,Chrna1|Chrnd|Chrne|Chrng|Cacna1g|Cdkn2a|Cnga1|Grik1|Scn1a|Cacna1h|Chrna3|Scn4a|Asic3,-0.96,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:2000241,regulation of reproductive process,19_GO:0022414 reproductive process,-2.3,1.6,2.9,17423,191,1604,29,1.8,0.33,11500|12458|12801|13164|13526|14531|16336|17701|17702|18429|20730|20899|21336|21463|21857|22353|23968|26565|58226|66793|68107|75019|78803|93670|209351|229357|328440|399599|665270,Adam7|Ccr6|Cnr1|Dazl|Adam24|Gcm1|Insl3|Msx1|Msx2|Oxt|Spink1|Stra8|Tacr1|Tcp11|Timp1|Vip|Nlrp5|Pla2g10|Cacna1h|Clxn|Cntd1|Rnase10|Fbxo43|Tac4|Wfdc6a|Gpr149|Npm2|Ccdc87|Plb1,-0.96,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0051480,regulation of cytosolic calcium ion concentration,19_GO:0042592 homeostatic process,-2.3,2.1,3,17423,79,1604,15,0.94,0.24,11514|12287|12652|12788|12801|15464|15551|16510|18436|22066|22067|22295|64176|69952|170935,Adcy8|Cacna1b|Chga|Cnga1|Cnr1|Hrc|Htr1b|Kcnh1|P2rx1|Trpc4|Trpc5|Cdh23|Sv2b|Tunar|Grid2ip,-0.95,GC_cluster_1_DE_enriched
KEGG Pathway,24,mmu04723,Retrograde endocannabinoid signaling - Mus musculus (house mouse),,-2.3,1.8,2.9,17423,134,1604,22,1.4,0.29,11514|12287|12292|12801|14403|14405|14407|14409|14704|14799|14816|16519|16522|16524|18752|19225|26414|26415|54652|116837|216643|100503710,Adcy8|Cacna1b|Cacna1s|Cnr1|Gabrd|Gabrg1|Gabrg3|Gabrr2|Gng3|Gria1|Grm1|Kcnj3|Kcnj6|Kcnj9|Prkcg|Ptgs2|Mapk10|Mapk13|Cacna1f|Rims1|Gabrp|Gng14,-0.94,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0009952,anterior/posterior pattern specification,19_GO:0032502 developmental process,-2.3,1.6,2.8,17423,218,1604,32,2,0.35,11695|11838|12622|13380|13389|14179|14234|15206|15394|15401|15404|15414|15415|15417|15426|15427|16869|17286|17701|17702|18503|20473|20890|21380|21393|21667|22773|26564|64290|216285|320202|546726,Alx4|Arc|Cer1|Dkk1|Dll3|Fgf8|Foxc2|Hes2|Hoxa1|Hoxa4|Hoxa7|Hoxb6|Hoxb7|Hoxb9|Hoxc8|Hoxc9|Lhx1|Meox2|Msx1|Msx2|Pax1|Six3|Wnt8a|Tbx1|Tcap|Cripto|Zic3|Ror2|Foxb1|Alx1|Lefty2|Cyp26c1,-0.93,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0048705,skeletal system morphogenesis,19_GO:0032502 developmental process,-2.2,1.5,2.8,17423,253,1604,36,2.2,0.37,11474|11695|12622|12814|13345|14048|14177|14179|14234|15394|15401|15404|15414|15415|15417|15426|15427|16869|17002|17386|17701|17702|18503|20289|20379|20471|20855|21380|21384|21387|22255|23967|26564|73121|216285|320277,Actn3|Alx4|Cer1|Col11a1|Twist2|Eya1|Fgf6|Fgf8|Foxc2|Hoxa1|Hoxa4|Hoxa7|Hoxb6|Hoxb7|Hoxb9|Hoxc8|Hoxc9|Lhx1|Ltf|Mmp13|Msx1|Msx2|Pax1|Scx|Sfrp4|Six1|Stc1|Tbx1|Tbx15|Tbx4|Uncx|Osr1|Ror2|Rflna|Alx1|Spef2,-0.92,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0072677,eosinophil migration,19_GO:0002376 immune system process,-2.2,3.4,3.4,17423,19,1604,6,0.37,0.15,20292|20299|20302|20303|20306|20307,Ccl11|Ccl22|Ccl3|Ccl4|Ccl7|Ccl8,-0.92,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0021516,dorsal spinal cord development,19_GO:0032502 developmental process,-2.2,3.4,3.4,17423,19,1604,6,0.37,0.15,16869|16873|18505|22255|107751|238057,Lhx1|Lhx5|Pax3|Uncx|Drgx|Gdf7,-0.92,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0046697,decidualization,19_GO:0022414 reproductive process,-2.2,2.8,3.2,17423,31,1604,8,0.5,0.18,17986|19225|19242|20855|20856|22337|67971|69852,Ndp|Ptgs2|Ptn|Stc1|Stc2|Vdr|Tppp3|Tcf23,-0.92,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0070098,chemokine-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.2,2,3,17423,80,1604,15,0.94,0.24,12458|12773|12777|17480|20292|20299|20302|20303|20306|20307|21785|232983|233231|237716|243978,Ccr6|Ccr4|Ccr10|Mpl|Ccl11|Ccl22|Ccl3|Ccl4|Ccl7|Ccl8|Tff2|Cxcl17|Mrgprb1|Gpr75|Mrgprx2,-0.92,GC_cluster_1_DE_enriched
KEGG Pathway,24,mmu05310,Asthma - Mus musculus (house mouse),,-2.2,3,3.3,17423,25,1604,7,0.44,0.16,14125|14126|16153|16189|20292|21926|21947,Fcer1a|Ms4a2|Il10|Il4|Ccl11|Tnf|Cd40lg,-0.91,GC_cluster_1_DE_enriched
KEGG Pathway,24,mmu04727,GABAergic synapse - Mus musculus (house mouse),,-2.2,2,2.9,17423,88,1604,16,1,0.25,11514|12287|12292|14403|14405|14407|14409|14415|14417|14704|16522|18752|54652|209837|216643|100503710,Adcy8|Cacna1b|Cacna1s|Gabrd|Gabrg1|Gabrg3|Gabrr2|Gad1|Gad2|Gng3|Kcnj6|Prkcg|Cacna1f|Slc38a5|Gabrp|Gng14,-0.9,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0042473,outer ear morphogenesis,19_GO:0032502 developmental process,-2.2,4.8,3.7,17423,9,1604,4,0.25,0.12,14048|15394|21380|22773,Eya1|Hoxa1|Tbx1|Zic3,-0.9,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:2000344,positive regulation of acrosome reaction,19_GO:0022414 reproductive process,-2.2,4.8,3.7,17423,9,1604,4,0.25,0.12,26565|58226|399599|665270,Pla2g10|Cacna1h|Ccdc87|Plb1,-0.9,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0031652,positive regulation of heat generation,19_GO:0042592 homeostatic process,-2.2,3.9,3.4,17423,14,1604,5,0.31,0.14,12801|15558|19225|21926|30878,Cnr1|Htr2a|Ptgs2|Tnf|Apln,-0.89,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0007620,copulation,19_GO:0022414 reproductive process,-2.2,3.9,3.4,17423,14,1604,5,0.31,0.14,18390|18429|18436|21336|317653,Oprm1|Oxt|P2rx1|Tacr1|Klk14,-0.89,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0060046,regulation of acrosome reaction,19_GO:0022414 reproductive process,-2.2,3.9,3.4,17423,14,1604,5,0.31,0.14,20730|26565|58226|399599|665270,Spink1|Pla2g10|Cacna1h|Ccdc87|Plb1,-0.89,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0070593,dendrite self-avoidance,19_GO:0032502 developmental process,-2.2,3.9,3.4,17423,14,1604,5,0.31,0.14,53870|58916|68802|235472|319504,Cntn6|Myot|Mypn|Prtg|Nrcam,-0.89,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0051952,regulation of amine transport,19_GO:0051179 localization,-2.2,1.8,2.8,17423,112,1604,19,1.2,0.27,11541|11551|12652|12801|12922|14805|15551|15558|16846|18155|18387|18429|19225|20618|21926|26361|57394|110834|246049,Adora2b|Adra2a|Chga|Cnr1|Crhr2|Grik1|Htr1b|Htr2a|Lep|Pnoc|Oprk1|Oxt|Ptgs2|Sncg|Tnf|Avpr1b|Cltrn|Chrna3|Slc36a2,-0.89,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-388479,Vasopressin-like receptors,,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,12000|18429|26361,Avpr2|Oxt|Avpr1b,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0042713,sperm ejaculation,19_GO:0022414 reproductive process,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,18390|18429|21336,Oprm1|Oxt|Tacr1,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0055024,regulation of cardiac muscle tissue development,19_GO:0032502 developmental process,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,14174|14179|59091,Fgf3|Fgf8|Jph2,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0006705,mineralocorticoid biosynthetic process,19_GO:0065007 biological regulation,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,15497|58226|110115,Hsd3b6|Cacna1h|Cyp11b1,-0.88,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-5662702,Melanin biosynthesis,,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,18431|22173|22293,Oca2|Tyr|Slc45a2,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0048808,male genitalia morphogenesis,19_GO:0022414 reproductive process,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,14165|66720|320558,Fgf10|Klhl10|Sycp2,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0090598,male anatomical structure morphogenesis,19_GO:0022414 reproductive process,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,14165|66720|320558,Fgf10|Klhl10|Sycp2,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0072513,positive regulation of secondary heart field cardioblast proliferation,19_GO:0032502 developmental process,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,14048|20471|21380,Eya1|Six1|Tbx1,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:1905640,response to acetaldehyde,19_GO:0050896 response to stimulus,-2.2,6.5,3.9,17423,5,1604,3,0.19,0.11,11468|21857|22072,Actg2|Timp1|Prss2,-0.88,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0019228,neuronal action potential,19_GO:0032501 multicellular organismal process,-2.2,2.4,3,17423,45,1604,10,0.62,0.2,11435|14799|16485|16508|16526|18436|20265|58802|72413|110880,Chrna1|Gria1|Kcna1|Kcnd2|Kcnk2|P2rx1|Scn1a|Kcnmb4|Kcnmb2|Scn4a,-0.88,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-112314,Neurotransmitter receptors and postsynaptic signal transmission,,-2.1,1.8,2.8,17423,129,1604,21,1.3,0.28,11435|11447|11448|11514|12322|14407|14409|14704|14799|14811|14814|16519|16522|16524|18752|19085|54376|54377|57014|67071|110834,Chrna1|Chrnd|Chrne|Adcy8|Camk2a|Gabrg3|Gabrr2|Gng3|Gria1|Grin2a|Grin2d|Kcnj3|Kcnj6|Kcnj9|Prkcg|Prkar1b|Cacng3|Cacng4|Htr3b|Rps6ka6|Chrna3,-0.87,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0048706,embryonic skeletal system development,19_GO:0032502 developmental process,-2.1,1.7,2.7,17423,154,1604,24,1.5,0.3,11695|12814|13345|13386|13390|13394|14048|14179|14234|15394|15401|15404|15414|15415|15417|15427|16869|20289|20471|21380|21384|23967|216285|226049,Alx4|Col11a1|Twist2|Dlk1|Dlx1|Dlx4|Eya1|Fgf8|Foxc2|Hoxa1|Hoxa4|Hoxa7|Hoxb6|Hoxb7|Hoxb9|Hoxc9|Lhx1|Scx|Six1|Tbx1|Tbx15|Osr1|Alx1|Dmrt2,-0.86,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:0050910,detection of mechanical stimulus involved in sensory perception of sound,19_GO:0032501 multicellular organismal process,-2.1,3.3,3.2,17423,20,1604,6,0.37,0.15,12814|13409|140476|237523|328789|100503041,Col11a1|Tmc1|Strc|Ptprq|Lhfpl5|Pdzd7,-0.85,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-5654699,SHC-mediated cascade:FGFR2,,-2.1,3.3,3.2,17423,20,1604,6,0.37,0.15,14165|14176|14177|14178|14179|64654,Fgf10|Fgf5|Fgf6|Fgf7|Fgf8|Fgf23,-0.85,GC_cluster_1_DE_enriched
Reactome Gene Sets,6,R-MMU-8955332,Carboxyterminal post-translational modifications of tubulin,,-2.1,2.9,3.1,17423,26,1604,7,0.44,0.16,22153|73710|74410|74711|238463|330010|100216474,Tubb4a|Tubb2b|Ttll11|Ttll9|Tubal3|Ttll10|Ttll2,-0.85,GC_cluster_1_DE_enriched
GO Biological Processes,19,GO:1901317,regulation of flagellated sperm motility,19_GO:0040011 locomotion,-2.1,2.9,3.1,17423,26,1604,7,0.44,0.16,11500|12458|21336|66793|75019|93670|209351,Adam7|Ccr6|Tacr1|Clxn|Rnase10|Tac4|Wfdc6a,-0.85,GC_cluster_1_DE_enriched
WikiPathways,27,WP222,Cytokines and inflammatory response,,-2.1,2.9,3.1,17423,26,1604,7,0.44,0.16,16153|16156|16183|16189|16193|21926|330122,Il10|Il11|Il2|Il4|Il6|Tnf|Cxcl3,-0.85,GC_cluster_1_DE_enriched
