gene	gene_cluster	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
ENSMUSG00000115924	1	3.8269937	0.4540728	0.2784305	0.5215343	-0.2552516	-0.01740947	-0.23671933	-0.03566651	-0.05117441	-0.03272216
ENSMUSG00000033124	8	-7.031311	0.89945495	-8.6441145	-0.7628497	-0.28062856	0.61293614	0.4061511	0.062445693	0.17392297	-0.06284407
ENSMUSG00000038486	1	3.809753	0.44625723	0.2778592	0.5074552	-0.24470998	-0.01707393	-0.23118754	-0.03424683	-0.04853756	-0.030977719
ENSMUSG00000027955	1	3.3470247	0.10830834	0.38145187	0.26023343	0.056087647	-0.021478834	-0.12446057	0.026530705	-0.025844764	0.017831678
ENSMUSG00000011257	0	0.84416664	3.950612	-3.6370823	-3.6458783	2.0396671	0.6310626	1.1579304	-0.2793492	0.9379088	-0.16952471
ENSMUSG00000024052	11	-21.082	-1.9675832	-3.3166318	6.0323057	0.16762748	-0.9387059	-0.3578451	-1.2422227	-0.25943163	0.3760557
ENSMUSG00000001119	0	2.7360165	-0.010111453	-0.039998543	-0.6696314	0.075853474	0.50106823	0.32753327	-0.039294686	0.055741377	0.07289202
ENSMUSG00000042608	0	0.5386948	-0.4379565	-3.7297971	-1.1512856	-0.23900498	1.1364392	0.8587656	-0.24039164	0.5038968	-0.12280019
ENSMUSG00000021375	0	1.1828722	0.27400813	-1.410243	-1.858911	1.6800518	0.67590314	0.81560594	-0.04925822	0.46648496	0.0054461034
ENSMUSG00000116695	1	3.852252	0.47649604	0.26823154	0.5257056	-0.2616604	-0.011385292	-0.23984055	-0.0389175	-0.051375177	-0.035065368
ENSMUSG00000090572	1	3.8415706	0.46536794	0.2743585	0.5258043	-0.26057854	-0.014371576	-0.23895602	-0.03743708	-0.051945303	-0.034028437
ENSMUSG00000036781	3	-20.50436	3.9486082	17.054054	-1.2735412	-6.9895687	-2.8354688	0.43480965	-1.0632917	0.6775475	0.39156908
ENSMUSG00000061165	1	3.6274977	0.2767072	0.33979112	0.47976103	-0.1648755	-0.055291962	-0.20912346	-0.009809618	-0.04465677	-0.015003229
ENSMUSG00000025237	0	1.6735271	-0.97711784	-0.116363846	-0.45325553	0.32268894	0.1907716	0.3243035	0.059713632	0.11048559	0.08506203
ENSMUSG00000038312	8	-4.4582453	0.30704325	-5.232042	-1.7010942	-1.4718645	-0.35829842	0.46997634	0.17642525	0.37848473	-0.20394419
ENSMUSG00000042426	0	1.6506217	-0.40385756	-0.45791334	-0.57559884	0.7642485	-0.15168123	0.2561354	0.050225075	0.31552076	0.02813641
ENSMUSG00000104015	1	3.7848783	0.42598313	0.29130027	0.48416013	-0.22357255	-0.008661041	-0.22417477	-0.027841501	-0.051092885	-0.025972337
ENSMUSG00000022106	9	-7.6731114	-3.871857	3.9802635	-2.6446896	-1.5785478	0.18193883	0.73045254	0.559281	-0.5373632	0.38513553
ENSMUSG00000093348	1	3.860148	0.48181978	0.2665681	0.5286542	-0.26805907	-0.009331686	-0.24092962	-0.04010943	-0.052303463	-0.035711028
ENSMUSG00000043131	10	-12.316335	-4.720915	0.5004093	-0.40501565	0.9092131	0.11829794	0.07838635	0.27213088	-0.36436102	-0.24140696
ENSMUSG00000027324	1	3.3590066	0.1682245	0.08197095	0.24933268	0.060960475	0.009604381	-0.10982908	-0.007874408	0.04102268	-0.0065871836
ENSMUSG00000030264	14	-1.0717616	-2.039891	1.521749	-0.95461154	-0.014784836	-0.81896406	0.4316857	0.31852168	-0.066326864	0.26738003
ENSMUSG00000087698	1	3.8514776	0.47712088	0.2686384	0.52285504	-0.26246095	-0.010198713	-0.23860556	-0.03915158	-0.051381323	-0.034778878
ENSMUSG00000025184	0	0.45451653	-1.3528203	0.46465713	-0.92100316	0.15182298	-0.10275867	0.44024655	0.19064583	0.049501393	0.16821122
ENSMUSG00000021751	2	-15.887126	5.703042	-4.2406926	-1.7192584	-1.2596473	-1.512673	-0.87275684	0.015139293	-0.069423705	0.11852489
ENSMUSG00000032315	1	3.5893893	0.178816	0.19458592	0.4712329	-0.25551146	0.034638483	-0.17082138	-0.03321038	-0.036931645	-0.016641166
ENSMUSG00000022811	4	-14.437905	-4.532908	3.7439187	-0.44477853	2.2637146	-0.27147862	-0.26496375	0.117465384	-0.23267332	-0.30097628
ENSMUSG00000094500	1	3.8201768	0.45242697	0.26585972	0.511174	-0.23720086	-0.0131699145	-0.23388326	-0.03467942	-0.047209404	-0.03240755
ENSMUSG00000022639	0	1.6720164	-1.6211913	1.1210995	0.24391374	0.2295051	-0.21883135	0.09887706	0.17622621	-0.15144159	0.16172063
ENSMUSG00000025869	0	0.63904566	0.768509	-0.50663215	-1.1385154	-1.7829154	-1.167219	0.28329492	-0.07934999	0.4194832	0.030249115
ENSMUSG00000002083	1	3.3579047	-0.1828569	-0.48906276	0.3732795	-0.050226998	0.3286483	0.00912314	-0.119847246	0.08394115	-0.038188584
ENSMUSG00000093122	1	3.8592553	0.4804446	0.2671765	0.52878135	-0.26800224	-0.009326872	-0.24081509	-0.039979458	-0.052464	-0.035594113
ENSMUSG00000079261	1	3.850359	0.47566992	0.26944116	0.524095	-0.26340112	-0.011209797	-0.23918985	-0.038777214	-0.05161793	-0.034727074
ENSMUSG00000010721	0	2.051719	-1.0479263	0.40244013	0.04191669	0.16606975	-0.0412732	0.11732549	0.09420053	-0.004766419	0.09524322
ENSMUSG00000078144	1	3.8473825	0.49134296	0.26957673	0.5064792	-0.25348687	-0.012825729	-0.23625489	-0.03791798	-0.04840329	-0.03394727
ENSMUSG00000041624	0	2.3432283	-0.5282075	0.7857282	-0.18461536	0.36762062	-0.10115522	0.045292098	0.16657074	-0.05153679	0.119098574
ENSMUSG00000097082	1	3.6767993	0.39058924	0.27331406	0.4342501	-0.10516403	-0.053335346	-0.21307439	-0.013066036	-0.021133495	-0.02206426
ENSMUSG00000091259	1	3.7462656	0.36397693	0.30717942	0.5130863	-0.22393079	-0.025545157	-0.22498561	-0.025247	-0.052778132	-0.0248035
ENSMUSG00000027424	0	2.5169725	-0.18163553	-0.10754848	-0.24919736	0.03156961	0.032998484	0.12854658	0.0069308253	0.1312657	0.03684369
ENSMUSG00000078258	1	3.858628	0.48120195	0.2665049	0.52787894	-0.2659958	-0.009900992	-0.24078904	-0.039821897	-0.05191985	-0.035619102
ENSMUSG00000014503	1	2.9863334	-0.09247535	0.28297892	0.11031359	0.05086811	-0.03746749	-0.052696228	0.044370156	0.015185871	0.035868462
ENSMUSG00000074264	4	-19.106514	0.9665589	7.3467836	-2.3215587	1.3828173	0.98337114	-1.1741848	-0.13839267	0.23228034	-0.48252803
ENSMUSG00000055210	1	3.8480158	0.46908873	0.26293364	0.5244738	-0.26620248	-0.0069672293	-0.23723002	-0.039917856	-0.051246587	-0.034803525
ENSMUSG00000027316	1	3.84541	0.48271006	0.2633748	0.50731176	-0.25463873	-0.0072921314	-0.23343757	-0.039572075	-0.04816219	-0.034034412
ENSMUSG00000025733	0	0.136131	-0.11339989	-4.517744	-1.2563351	-0.598935	1.1302516	0.9109032	-0.29442483	0.572316	-0.17720293
ENSMUSG00000041483	9	-6.48455	-5.2139416	0.6817393	-0.16278374	2.0937567	-0.5299385	0.60215026	0.33977044	-0.2671717	0.09618001
ENSMUSG00000060565	1	3.814659	0.44973594	0.27916527	0.5187722	-0.24593602	-0.02512048	-0.23665065	-0.033799276	-0.048310596	-0.032361645
ENSMUSG00000075120	1	3.3227654	0.0027233528	0.4753852	0.45548254	-0.06621974	-0.14218265	-0.18119891	0.030503105	-0.045430068	0.010770715
ENSMUSG00000057817	1	3.834944	0.4587007	0.27547166	0.52573067	-0.25896272	-0.015925944	-0.23826031	-0.036766157	-0.05161365	-0.033583567
ENSMUSG00000046908	1	3.8144197	0.45221657	0.23334749	0.49857673	-0.2506575	-0.00057532813	-0.22386865	-0.041321453	-0.04079881	-0.03357857
ENSMUSG00000030049	1	3.8431115	0.468847	0.26152796	0.5223813	-0.26505643	-0.009914333	-0.23645373	-0.039909407	-0.049586866	-0.034816794
ENSMUSG00000027004	1	3.6785636	0.49679476	0.20703164	0.24820574	-0.18617502	0.04453032	-0.12694184	-0.04988329	-0.0043566283	-0.015954686
ENSMUSG00000060787	1	3.8357298	0.4659167	0.27155975	0.5212653	-0.2510655	-0.017311564	-0.23831844	-0.03650785	-0.049324535	-0.033930045
ENSMUSG00000028496	0	2.6991413	-0.1472287	0.30279487	-0.47366622	0.6343818	0.25650185	0.20899776	0.04596266	0.045907695	0.080462895
ENSMUSG00000036087	9	-8.042874	-2.194772	-1.5330179	-1.9251485	-1.7640437	-0.4712046	0.50348276	0.384332	-0.20409502	-0.08197234
ENSMUSG00000073758	1	3.6638575	0.34309348	0.19181246	0.39535594	-0.18903705	0.033214487	-0.17290881	-0.033041358	-0.023392288	-0.019583914
ENSMUSG00000065439	1	3.8601391	0.4818106	0.2666235	0.5285963	-0.26786816	-0.009310308	-0.24092942	-0.040080354	-0.052306186	-0.03569781
ENSMUSG00000093270	1	3.859225	0.4811027	0.26680577	0.52842283	-0.26798087	-0.0095233	-0.24078523	-0.04001676	-0.052266832	-0.035628743
ENSMUSG00000031765	13	-11.421416	13.916284	-1.8301427	-7.8001127	-7.6190133	-0.36058292	-0.4074315	0.075411126	-0.2478641	-0.19054079
ENSMUSG00000022583	1	3.8290029	0.45577317	0.27200243	0.51863164	-0.26337555	-0.011988402	-0.23496547	-0.037066635	-0.051278457	-0.032789383
ENSMUSG00000037351	8	-7.9788847	3.4525	-6.43076	-3.1196098	-2.0065231	-0.28913704	0.22787035	0.32660127	0.0626322	-0.17885059
ENSMUSG00000046523	1	3.5426073	0.24675705	0.28479472	0.4044666	-0.03136428	-0.048762165	-0.18986215	0.003894781	-0.018457115	-0.009949457
ENSMUSG00000028640	1	3.7910113	0.4119149	0.28885582	0.51808184	-0.2530386	-0.017924665	-0.23040698	-0.032126978	-0.05286523	-0.029086664
ENSMUSG00000078656	8	-3.2114913	0.941865	-4.8394938	-2.007424	-3.3830957	-0.34583545	0.5647975	0.009360248	0.36750206	-0.20731711
ENSMUSG00000066257	1	3.852958	0.47525224	0.26907265	0.5276852	-0.2648685	-0.011173441	-0.24019036	-0.039082095	-0.052072946	-0.03508731
ENSMUSG00000031838	0	2.267134	0.17280643	0.0018345654	-0.7514858	-0.6017913	0.040041376	0.2576649	-0.008321015	0.11473755	0.07539795
ENSMUSG00000080907	1	3.8395374	0.46529233	0.27224395	0.5247628	-0.26911777	-0.014088519	-0.23811698	-0.038117893	-0.05184877	-0.033988256
ENSMUSG00000001827	1	3.7971752	0.43456447	0.28038839	0.50221705	-0.24349643	-0.015789974	-0.22874054	-0.032447018	-0.049083367	-0.029425472
ENSMUSG00000073856	1	3.770503	0.42036813	0.27519125	0.4953007	-0.23166016	-0.025461571	-0.2253055	-0.030716615	-0.043208685	-0.028684178
ENSMUSG00000026577	0	1.7617373	-0.33652657	0.18569854	-0.56498975	0.15609348	-0.2719078	0.19272134	0.09393388	0.16715623	0.080612
ENSMUSG00000050321	1	3.523639	0.27005062	0.39952847	0.30489334	0.003533266	-0.019550046	-0.17265855	0.025511065	-0.044424113	0.008438173
ENSMUSG00000078935	1	3.846333	0.4722474	0.2692552	0.5212141	-0.2609587	-0.010096579	-0.23790476	-0.038305037	-0.051415864	-0.034223832
ENSMUSG00000073209	1	3.839228	0.46085003	0.27614757	0.5260981	-0.26229095	-0.013417655	-0.23819575	-0.037362304	-0.05270999	-0.033629905
ENSMUSG00000043865	1	3.8524916	0.4758279	0.26823503	0.52681375	-0.2629346	-0.01141898	-0.24007241	-0.038998038	-0.051577248	-0.035118762
ENSMUSG00000030342	0	1.2389433	-0.42517146	0.30147162	-0.95557684	0.80619437	-0.29629844	0.33724168	0.1346069	0.2206589	0.10019516
ENSMUSG00000076315	1	3.8540478	0.4787397	0.26629233	0.5254213	-0.26432377	-0.010469634	-0.23987465	-0.039347526	-0.051318906	-0.03525202
ENSMUSG00000060726	1	3.8565195	0.4772531	0.2691576	0.5286715	-0.26853845	-0.009668821	-0.24042858	-0.039631214	-0.0528607	-0.0352484
ENSMUSG00000027398	1	3.2355251	0.21226355	0.4769203	0.20089741	-0.3806584	-0.13745402	-0.121886075	0.020376947	-0.036780484	0.028287519
ENSMUSG00000020441	1	3.4425442	0.21988755	-0.10259494	0.2757175	-0.3016629	0.09514117	-0.07379652	-0.07521894	0.046340015	-0.023430422
ENSMUSG00000065471	1	3.858621	0.4801539	0.2671094	0.52824634	-0.26693323	-0.009364422	-0.2406622	-0.03986564	-0.052308545	-0.03553713
ENSMUSG00000039092	1	3.8318727	0.46096444	0.27422357	0.5188761	-0.24506465	-0.016182391	-0.23701893	-0.03571215	-0.04962414	-0.033270534
ENSMUSG00000009216	1	3.82293	0.45572567	0.2738415	0.5148916	-0.25723886	-0.015843766	-0.23460662	-0.035884466	-0.049856935	-0.032395873
ENSMUSG00000061904	11	-17.39258	-0.5387772	1.8022763	-1.7124758	-0.27386338	1.6082684	-0.6787705	-0.0727352	-0.0020644742	-0.4289916
ENSMUSG00000085957	1	3.8380358	0.45918486	0.2752363	0.5256071	-0.2685578	-0.011932435	-0.23723474	-0.037946295	-0.053164016	-0.0334857
ENSMUSG00000010830	1	3.7373044	0.40207294	0.27817762	0.45620403	-0.21992193	-0.01038991	-0.20957044	-0.027800318	-0.042627394	-0.023151595
ENSMUSG00000055862	0	2.5347786	-0.6911388	-0.13685668	0.052492414	-0.03507081	0.21357165	0.14167567	-0.018345417	0.057044186	0.041105267
ENSMUSG00000019890	1	3.8422534	0.47430098	0.2720567	0.51414067	-0.25519758	-0.011119134	-0.2354094	-0.038209993	-0.050187394	-0.033655632
ENSMUSG00000030979	14	-1.1296715	-1.8754749	1.5271171	-1.3030823	-0.8396541	-0.5493266	0.5683631	0.27957937	-0.13945524	0.31427547
ENSMUSG00000026167	1	3.8516037	0.47817802	0.2670814	0.52154225	-0.26029122	-0.009760258	-0.23825395	-0.039241806	-0.050801933	-0.034839083
ENSMUSG00000001123	2	-16.594652	3.7267888	-3.986627	-2.3804407	-2.6129665	3.1756895	-0.99685687	0.22047052	-0.14449641	-0.07308873
ENSMUSG00000099411	1	3.6624851	0.37997845	0.30361706	0.39120346	-0.07782439	-0.029952459	-0.19196834	-0.013026459	-0.025945175	-0.015662191
ENSMUSG00000049939	1	3.4063342	0.24861746	0.1950241	0.27494028	0.15658389	-0.06680146	-0.15507723	0.016397025	0.03438594	-0.0060762307
ENSMUSG00000037257	14	-3.4609609	-2.3066154	-0.15984713	-1.9676974	0.9219957	0.1367155	0.730689	0.45968214	-0.039418176	0.114182785
ENSMUSG00000037523	2	-11.248799	3.6447983	-8.154109	-1.5178771	-2.3339932	-0.37603086	-0.17485061	0.15455303	-0.14107542	0.08241185
ENSMUSG00000050786	1	3.1999855	0.31141767	0.46111244	-0.025073884	0.1077314	-0.08785174	-0.09605973	0.067793675	0.0007926422	0.039929256
ENSMUSG00000027120	1	3.8451574	0.46961522	0.27115378	0.5257918	-0.26052037	-0.013651848	-0.23934291	-0.038003676	-0.051364284	-0.034498952
ENSMUSG00000109723	1	3.850062	0.47331154	0.26967904	0.526583	-0.26136398	-0.012030306	-0.23990364	-0.038515963	-0.05166176	-0.03485529
ENSMUSG00000041445	0	1.5630841	-1.2171707	-0.073713176	-0.50569504	0.033167515	0.39017436	0.40069288	0.053756114	0.032913823	0.11203543
ENSMUSG00000031714	0	1.2139266	-1.9460539	-0.6195585	-0.15835626	0.41861457	0.54401445	0.46112132	0.008663018	0.088385895	0.07333048
ENSMUSG00000031467	0	1.1314386	-1.5597557	0.66474295	-0.39388508	0.18358834	0.01257545	0.32390478	0.16431497	-0.051312752	0.17028087
ENSMUSG00000032473	1	3.8080554	-0.037879296	0.16691972	0.7387045	-0.35199785	0.21338223	-0.18544541	-0.07751507	-0.11227743	-0.032987464
ENSMUSG00000005936	8	-4.868273	-1.6956077	-2.3015022	-1.3790127	1.8029889	-0.6072765	0.5203585	0.3259368	0.25684312	-0.09665709
ENSMUSG00000038503	14	-3.3346574	0.06403711	1.486062	-3.6754541	-0.43748313	-0.44084057	0.6856152	0.5861726	-0.09417473	0.25209847
ENSMUSG00000096937	1	3.5959077	0.28219473	0.35491958	0.44098577	-0.11138219	-0.06502176	-0.2029303	-0.0012147645	-0.038579028	-0.010924654
ENSMUSG00000055061	1	3.8151848	0.4557328	0.27218434	0.5092418	-0.24908487	-0.019320227	-0.23362997	-0.034758274	-0.047313552	-0.032055404
ENSMUSG00000038756	1	3.8300245	0.45712468	0.2713822	0.5214262	-0.2476295	-0.016325366	-0.23704003	-0.036104515	-0.049282234	-0.0334904
ENSMUSG00000032418	5	-19.249092	-11.70731	0.51601875	6.994771	-0.12705897	3.373552	0.37276006	-1.2691281	-0.0950291	-0.1980391
ENSMUSG00000050445	2	-16.675842	9.131394	-6.0681834	1.5697969	1.1632493	-5.3673253	-0.42214647	-0.76105064	-0.15928043	0.67351663
ENSMUSG00000093803	1	3.325912	-0.011206734	-0.62949985	0.2142783	-0.15218662	0.34022632	0.06236063	-0.15007827	0.13267179	-0.04429322
ENSMUSG00000029923	1	3.7779832	0.41384292	0.272661	0.4891453	-0.2613209	-0.0027963899	-0.21879454	-0.03402639	-0.04992098	-0.027033351
ENSMUSG00000027702	1	3.821868	0.44732624	0.27180532	0.5197679	-0.25009838	-0.014665369	-0.23523939	-0.035464577	-0.04987229	-0.03257803
ENSMUSG00000028270	0	1.6917287	-1.7766856	0.52539515	-0.30241922	0.07025056	0.68664855	0.40512025	0.11372865	-0.20852329	0.18774834
ENSMUSG00000048806	1	3.8560226	0.4797906	0.2672513	0.52734596	-0.26456216	-0.011215578	-0.24068026	-0.039417706	-0.051577706	-0.03546102
ENSMUSG00000036658	1	3.7645752	0.4197285	0.274581	0.48845962	-0.1939095	-0.028741302	-0.22568917	-0.027150422	-0.039333038	-0.028273098
ENSMUSG00000075172	1	3.7473922	0.3862678	0.28537947	0.50005174	-0.20399822	-0.029445147	-0.22485428	-0.025612647	-0.043798152	-0.026602104
ENSMUSG00000049103	1	2.7434487	-0.48154914	0.629996	0.112979494	0.051724024	-0.0023048338	-0.009855529	0.09241454	-0.08140545	0.08486081
ENSMUSG00000022615	8	-5.820381	2.9499075	-5.506924	-2.0223064	4.0432167	-1.1856263	0.098341756	0.3174862	0.6356079	-0.09282974
ENSMUSG00000018893	7	6.6756916	26.421404	6.4302273	-10.598624	14.117155	5.2604427	4.212986	-3.3650932	-1.6435087	-0.047091465
ENSMUSG00000101565	1	3.8491619	0.47593215	0.26985493	0.5249104	-0.25946248	-0.013895013	-0.2401139	-0.03816997	-0.050894137	-0.034864873
ENSMUSG00000040488	8	-3.9795268	-1.3313711	-4.755445	-2.2487311	-0.8576783	2.352607	1.0587695	0.24748419	-0.124206774	-0.1936083
ENSMUSG00000023411	1	3.2677512	0.008665027	0.27807003	0.26550338	0.08623191	-0.0009909486	-0.10626372	0.021733843	-0.0054919263	0.015367865
ENSMUSG00000045004	1	3.8129594	0.45232758	0.2698512	0.5084036	-0.24520686	-0.01800815	-0.23271927	-0.034715064	-0.04670625	-0.031945407
ENSMUSG00000037110	10	-15.086407	-4.2893066	-0.45900938	1.4919026	3.0263808	-0.45847905	-0.33412573	-0.16815849	-0.3013285	-0.2870355
ENSMUSG00000027254	1	3.6475477	0.47883528	0.27896306	0.1935273	-0.008903401	0.05008523	-0.13177654	-0.015662035	-0.012710007	-0.0031641917
ENSMUSG00000071229	1	3.8351474	0.46487224	0.26933706	0.5202778	-0.2514223	-0.015666468	-0.2376233	-0.036735285	-0.049153868	-0.033867624
ENSMUSG00000062980	4	-14.961007	-2.7566688	1.4911139	-0.15564764	1.8102162	-1.3692225	-0.3709926	-0.04665884	-0.21211462	-0.30908644
ENSMUSG00000093280	1	3.8601403	0.48170272	0.2665909	0.52867144	-0.26795888	-0.009270643	-0.24092014	-0.040099543	-0.0523193	-0.035702404
ENSMUSG00000030834	2	-13.933446	0.6380523	-7.935292	0.78108567	1.242091	1.900167	-0.49170607	0.011804282	-0.27861708	0.17851926
ENSMUSG00000086782	1	3.192025	0.13511671	0.18758936	0.18206966	0.015983429	-0.080853574	-0.10032861	0.015759788	0.04379046	0.008274124
ENSMUSG00000002379	8	-4.5209856	3.8292484	1.2917637	-5.931659	-3.804005	-0.38644698	1.0654716	0.18376826	-0.19910263	0.21159425
ENSMUSG00000031010	5	-20.832592	-2.8893204	4.909369	3.2069478	5.5235286	0.3659953	-0.9660015	-0.8718942	0.052163403	-0.29974106
ENSMUSG00000055334	1	2.8878558	-0.1395232	0.17730759	0.05142222	-0.2444062	0.012177735	0.009134559	0.006359153	0.02170432	0.037641007
ENSMUSG00000043004	1	3.2351403	0.008214164	0.33614042	0.1953743	-0.14593963	0.04605422	-0.07654991	0.017373594	-0.039337628	0.030278001
ENSMUSG00000041329	1	3.802183	0.45859137	0.23921211	0.46543092	-0.22826335	0.0069781328	-0.21154241	-0.041337688	-0.03774873	-0.03075637
ENSMUSG00000096488	1	3.835485	0.4643226	0.27229673	0.52090305	-0.24827176	-0.016325125	-0.2381272	-0.03617379	-0.049624603	-0.033709493
ENSMUSG00000039167	14	-2.9002569	-3.6673462	3.2545319	-0.8680752	-1.3139899	-0.76247513	0.68025905	0.35673	-0.51790327	0.5290439
ENSMUSG00000032013	1	3.846733	0.5264191	0.28117505	0.46583277	-0.21496437	-0.013503752	-0.22858086	-0.035565715	-0.04313966	-0.031567685
ENSMUSG00000002279	8	-1.2381791	-0.26907843	-3.9423556	-1.1632729	-0.49717322	-0.042979404	0.6055905	-0.07146212	0.62588733	-0.15064311
ENSMUSG00000020023	0	1.731698	-0.9975602	-0.6313633	-0.31066242	0.062277116	0.26228476	0.3537013	-0.036888003	0.18794467	0.036560845
ENSMUSG00000113970	1	3.8583262	0.48053926	0.26670453	0.52831346	-0.2664506	-0.010029881	-0.24082679	-0.03981737	-0.05201015	-0.035610475
ENSMUSG00000031090	0	0.8452098	-0.9272999	-0.84474283	-0.8549774	1.3264363	0.11664604	0.47023794	0.07529096	0.34612644	0.037176248
ENSMUSG00000063714	1	3.4025214	0.07792007	0.36857268	0.38202143	-0.18930933	-0.025455182	-0.14881505	0.0057811006	-0.050002817	0.00969107
ENSMUSG00000021242	4	-11.641647	-3.1426427	0.5435333	-2.6648934	-4.6356263	1.706544	0.4576237	0.24903548	-0.31898397	-0.18988976
ENSMUSG00000063146	1	3.3499515	0.080495976	0.0056733247	0.19046526	-0.03815864	0.1580371	-0.0494932	-0.03024251	0.021619733	0.0013357792
ENSMUSG00000016529	1	3.8342743	0.46386746	0.2712678	0.51951444	-0.26104316	-0.014353402	-0.23650086	-0.03741101	-0.050352786	-0.033544846
ENSMUSG00000040724	1	2.7001803	-0.34078848	0.30763754	0.1095297	0.020379303	-0.10136102	-0.008646458	0.048570916	0.028074306	0.047497954
ENSMUSG00000101605	1	3.8381505	0.46295774	0.27267334	0.524086	-0.25895998	-0.014228648	-0.23792408	-0.037406847	-0.051169652	-0.033857048
ENSMUSG00000020734	1	3.8305078	0.4753835	0.271092	0.49807853	-0.23594953	-0.011165719	-0.23313162	-0.03460784	-0.047571752	-0.031995673
ENSMUSG00000039018	0	2.5242746	-0.11316863	-0.2439808	-0.300597	-0.14121525	0.07955261	0.15865563	-0.023129994	0.1480122	0.02969255
ENSMUSG00000021179	0	2.3759387	-0.30564633	-0.45129147	-0.23436135	0.41398036	0.061072364	0.16014357	-0.0060936864	0.22224483	0.012537066
ENSMUSG00000062078	4	-15.412266	-2.598082	3.1514041	-0.8724885	3.8375697	0.16380668	-0.5879401	0.06764715	-0.09866025	-0.48143655
ENSMUSG00000063439	1	3.4631336	0.34676227	0.18084872	0.21110976	-0.31084967	0.012485919	-0.10667572	-0.033033717	0.001941535	-0.002641304
ENSMUSG00000045812	1	3.521271	0.23034573	0.34065062	0.42239228	-0.06887641	-0.080887005	-0.19339152	0.005782596	-0.026109532	-0.007645477
ENSMUSG00000057191	1	3.3075738	0.13129707	0.3480116	0.23706572	-0.3213388	-0.012890122	-0.10167773	-0.00017490312	-0.0383556	0.020804137
ENSMUSG00000030160	1	3.6772668	0.3030254	0.34141472	0.49994847	-0.23483025	-0.037677307	-0.2147781	-0.017613746	-0.056721017	-0.017368613
ENSMUSG00000033318	10	-10.690676	-3.6277833	-2.2581034	-1.1527494	-0.23743299	1.327682	0.33975372	0.34652266	-0.36485535	-0.29667485
ENSMUSG00000070110	1	3.8596208	0.4810602	0.2672033	0.5288278	-0.26824847	-0.009486533	-0.24091879	-0.040014282	-0.052445814	-0.035636753
ENSMUSG00000063380	1	3.8210561	0.4394702	0.2842429	0.5253403	-0.2582453	-0.015359379	-0.2358782	-0.034902897	-0.053799354	-0.031720836
