gene	raw_pca_2d_kmeans_cluster	ftsae_pca_2d_kmeans_cluster	ftsae_latent_kmeans_cluster	raw_pca_10d_kmeans_cluster	ftsae_pca_10d_kmeans_cluster
ENSMUSG00000004902	0	3	3	0	0
ENSMUSG00000031309	0	0	0	0	14
ENSMUSG00000062866	0	0	0	0	14
ENSMUSG00000094651	0	3	3	0	0
ENSMUSG00000118204	0	3	3	0	0
ENSMUSG00000037608	12	11	4	0	1
ENSMUSG00000086348	0	3	3	0	0
ENSMUSG00000057402	0	3	3	0	0
ENSMUSG00000105153	0	3	3	0	0
ENSMUSG00000063320	0	12	3	0	0
ENSMUSG00000110140	0	3	3	0	0
ENSMUSG00000065540	0	3	3	0	0
ENSMUSG00000086015	0	3	3	0	0
ENSMUSG00000030745	0	3	3	0	0
ENSMUSG00000037451	0	3	3	0	0
ENSMUSG00000030868	0	12	0	0	14
ENSMUSG00000026309	0	0	0	0	14
ENSMUSG00000033065	0	10	7	0	8
ENSMUSG00000026589	8	4	13	11	1
ENSMUSG00000060188	0	3	3	0	0
ENSMUSG00000042726	12	9	8	0	5
ENSMUSG00000025766	0	12	0	0	14
ENSMUSG00000067341	0	3	3	0	0
ENSMUSG00000028634	0	3	3	0	0
ENSMUSG00000062510	0	3	3	0	0
ENSMUSG00000028445	0	12	0	0	14
ENSMUSG00000065498	0	3	3	0	0
ENSMUSG00000021361	8	11	6	11	7
ENSMUSG00000029020	8	2	5	11	9
ENSMUSG00000021102	12	9	8	0	5
ENSMUSG00000027298	0	3	3	0	0
ENSMUSG00000085492	0	12	0	0	0
ENSMUSG00000030935	8	11	6	11	12
ENSMUSG00000042743	0	3	3	0	0
ENSMUSG00000046768	0	3	3	0	0
ENSMUSG00000026873	0	3	3	0	0
ENSMUSG00000006673	12	2	4	0	1
ENSMUSG00000022404	12	6	4	0	3
ENSMUSG00000014846	0	3	3	0	0
ENSMUSG00000034116	0	3	3	0	0
ENSMUSG00000078429	12	7	8	0	5
ENSMUSG00000056692	5	5	2	11	9
ENSMUSG00000028730	0	3	3	0	0
ENSMUSG00000021996	5	4	10	11	4
ENSMUSG00000077890	0	3	3	0	0
ENSMUSG00000003527	0	12	3	0	0
ENSMUSG00000024253	0	3	3	0	0
ENSMUSG00000118362	0	3	3	0	0
ENSMUSG00000020926	0	12	3	0	0
ENSMUSG00000031337	0	0	0	0	14
ENSMUSG00000076144	0	3	3	0	0
ENSMUSG00000086191	0	3	3	0	0
ENSMUSG00000079091	0	3	3	0	0
ENSMUSG00000032311	0	0	0	0	14
ENSMUSG00000020895	0	3	3	0	0
ENSMUSG00000002033	0	3	3	0	0
ENSMUSG00000009185	0	3	3	0	0
ENSMUSG00000028591	0	3	3	0	0
ENSMUSG00000051456	0	3	3	0	0
ENSMUSG00000068855	0	3	3	0	0
ENSMUSG00000097387	0	3	3	0	0
ENSMUSG00000077797	0	3	3	0	0
ENSMUSG00000023391	0	3	3	0	0
ENSMUSG00000078173	0	3	3	0	0
ENSMUSG00000051735	0	3	3	0	0
ENSMUSG00000031256	0	0	0	0	14
ENSMUSG00000075425	0	3	3	0	0
ENSMUSG00000029423	0	3	3	0	0
ENSMUSG00000020102	8	1	6	11	12
ENSMUSG00000029389	0	3	3	0	0
ENSMUSG00000026715	9	8	12	2	11
ENSMUSG00000107948	0	3	3	0	0
ENSMUSG00000037362	0	3	3	0	0
ENSMUSG00000093877	0	3	3	0	0
ENSMUSG00000000730	0	3	3	0	0
ENSMUSG00000030050	0	3	3	0	0
ENSMUSG00000042133	12	0	0	0	14
ENSMUSG00000063506	0	3	3	0	0
ENSMUSG00000022354	5	4	10	11	4
ENSMUSG00000056851	8	11	13	11	1
ENSMUSG00000055088	0	3	3	0	0
ENSMUSG00000099417	0	3	3	0	0
ENSMUSG00000030168	6	8	13	5	2
ENSMUSG00000033961	0	3	3	0	0
ENSMUSG00000046314	0	12	0	0	14
ENSMUSG00000049530	0	3	3	0	0
ENSMUSG00000031351	0	3	3	0	0
ENSMUSG00000042353	0	3	3	0	0
ENSMUSG00000071629	0	3	3	0	0
ENSMUSG00000047246	0	3	3	0	0
ENSMUSG00000031925	0	3	3	0	0
ENSMUSG00000042032	12	9	11	0	3
ENSMUSG00000021087	0	3	3	0	0
ENSMUSG00000050281	0	3	3	0	0
ENSMUSG00000095870	0	3	3	0	0
ENSMUSG00000070140	0	3	3	0	0
ENSMUSG00000028743	12	2	5	0	9
ENSMUSG00000031669	0	3	3	0	0
ENSMUSG00000038805	0	3	3	0	0
ENSMUSG00000106918	12	2	10	0	7
ENSMUSG00000064325	0	12	3	0	0
ENSMUSG00000033478	12	6	4	0	1
ENSMUSG00000070799	0	3	3	0	0
ENSMUSG00000091867	8	7	11	11	7
ENSMUSG00000050966	0	3	3	0	0
ENSMUSG00000108128	0	3	3	0	0
ENSMUSG00000041220	5	1	6	11	12
ENSMUSG00000020275	0	12	0	0	14
ENSMUSG00000046450	0	3	3	0	0
ENSMUSG00000022889	12	0	0	0	14
ENSMUSG00000035171	0	9	11	0	3
ENSMUSG00000074284	0	12	0	0	14
ENSMUSG00000003848	0	3	3	0	0
ENSMUSG00000005615	12	11	4	11	1
ENSMUSG00000024479	12	11	6	0	12
ENSMUSG00000030750	0	12	0	0	14
ENSMUSG00000087675	0	3	3	0	0
ENSMUSG00000058145	0	3	3	0	0
ENSMUSG00000022216	12	2	4	0	1
ENSMUSG00000038393	8	11	6	11	7
ENSMUSG00000060407	6	4	13	5	2
ENSMUSG00000045440	0	3	3	0	0
ENSMUSG00000053475	0	3	3	0	0
ENSMUSG00000029503	0	3	3	0	0
ENSMUSG00000040112	12	0	11	0	3
ENSMUSG00000067750	0	3	3	0	0
ENSMUSG00000031884	0	3	3	0	0
ENSMUSG00000014956	8	11	6	11	12
ENSMUSG00000086923	0	3	3	0	0
ENSMUSG00000056214	0	3	3	0	0
ENSMUSG00000026634	0	0	0	0	14
ENSMUSG00000023175	5	5	2	11	2
ENSMUSG00000045427	12	2	4	0	1
ENSMUSG00000037341	0	3	3	0	0
ENSMUSG00000026388	0	3	3	0	0
ENSMUSG00000024302	0	3	3	0	0
ENSMUSG00000034156	0	3	3	0	0
ENSMUSG00000059089	0	12	3	0	0
ENSMUSG00000095576	0	3	3	0	0
ENSMUSG00000022358	0	3	3	0	0
ENSMUSG00000116586	0	3	3	0	0
ENSMUSG00000075524	0	3	3	0	0
ENSMUSG00000063785	0	0	0	0	14
ENSMUSG00000029019	0	3	3	0	0
ENSMUSG00000075168	0	3	3	0	0
ENSMUSG00000015994	12	9	11	0	3
ENSMUSG00000025422	0	3	3	0	0
ENSMUSG00000045027	0	3	3	0	0
ENSMUSG00000038506	0	12	0	0	14
ENSMUSG00000026839	6	1	1	5	13
ENSMUSG00000006651	0	3	3	0	0
ENSMUSG00000048693	0	3	3	0	0
ENSMUSG00000054141	0	3	3	0	0
ENSMUSG00000045689	0	3	3	0	0
ENSMUSG00000033578	0	3	3	0	0
ENSMUSG00000027790	0	3	3	0	0
ENSMUSG00000086327	0	3	3	0	0
ENSMUSG00000065680	0	3	3	0	0
ENSMUSG00000029410	0	3	3	0	0
ENSMUSG00000025545	12	0	0	0	14
ENSMUSG00000027522	0	0	0	0	14
ENSMUSG00000015575	0	0	0	0	14
ENSMUSG00000075389	0	3	3	0	0
ENSMUSG00000025020	0	3	3	0	0
ENSMUSG00000029456	12	7	8	0	5
ENSMUSG00000031381	0	12	0	0	0
ENSMUSG00000028672	8	4	13	11	2
ENSMUSG00000076313	0	3	3	0	0
ENSMUSG00000073938	0	3	3	0	0
ENSMUSG00000052520	7	14	1	5	13
ENSMUSG00000096981	0	3	3	0	0
ENSMUSG00000001383	12	12	0	0	14
ENSMUSG00000084950	0	3	3	0	0
ENSMUSG00000031758	0	3	3	0	0
ENSMUSG00000022490	0	3	3	0	0
ENSMUSG00000027088	12	9	11	0	3
ENSMUSG00000025081	0	3	3	0	0
ENSMUSG00000031323	0	3	3	0	0
ENSMUSG00000023912	0	3	3	0	0
ENSMUSG00000076143	0	3	3	0	0
ENSMUSG00000075707	0	3	3	0	0
ENSMUSG00000041115	0	12	3	0	0
ENSMUSG00000028277	12	7	8	0	5
ENSMUSG00000075218	0	3	3	0	0
ENSMUSG00000035093	8	11	13	11	1
ENSMUSG00000026319	12	9	11	0	3
ENSMUSG00000037395	0	0	0	0	14
ENSMUSG00000041650	12	11	6	0	12
ENSMUSG00000087342	0	3	3	0	0
ENSMUSG00000018819	0	3	3	0	0
ENSMUSG00000072941	0	12	0	0	14
ENSMUSG00000032578	0	12	0	0	14
ENSMUSG00000034473	0	0	0	0	14
ENSMUSG00000062017	0	3	3	0	0
ENSMUSG00000023828	0	3	3	0	0
ENSMUSG00000024497	0	3	3	0	0
ENSMUSG00000020363	0	3	3	0	0
ENSMUSG00000032733	0	0	0	0	14
ENSMUSG00000058328	0	3	3	0	0
ENSMUSG00000029337	0	3	3	0	0
ENSMUSG00000034031	0	3	3	0	0
ENSMUSG00000096345	0	3	3	0	0
ENSMUSG00000093483	5	10	3	14	0
ENSMUSG00000043460	0	3	3	0	0
ENSMUSG00000012114	0	12	0	0	14
ENSMUSG00000030245	0	3	3	0	0
ENSMUSG00000028089	0	12	0	0	14
ENSMUSG00000105333	0	3	3	0	0
ENSMUSG00000035296	0	3	3	0	0
ENSMUSG00000030685	0	3	3	0	0
ENSMUSG00000026499	12	0	0	0	14
ENSMUSG00000041698	5	8	12	11	11
ENSMUSG00000095063	0	3	3	0	0
ENSMUSG00000078002	0	3	3	0	0
ENSMUSG00000059504	0	3	3	0	0
ENSMUSG00000022023	0	0	0	0	14
ENSMUSG00000029526	0	3	3	0	0
ENSMUSG00000021460	12	7	11	0	3
ENSMUSG00000052593	12	0	11	0	3
ENSMUSG00000071516	0	3	3	0	0
ENSMUSG00000056737	0	3	3	0	0
ENSMUSG00000018012	0	3	3	0	0
ENSMUSG00000102009	0	3	3	0	0
ENSMUSG00000085622	0	3	3	0	0
ENSMUSG00000031445	6	8	2	5	2
ENSMUSG00000020828	0	12	3	0	0
ENSMUSG00000052430	0	3	3	0	0
ENSMUSG00000033917	12	7	5	0	5
ENSMUSG00000035431	0	3	3	0	0
ENSMUSG00000043969	0	3	3	0	0
ENSMUSG00000010660	0	3	3	0	0
ENSMUSG00000012017	0	3	3	0	0
ENSMUSG00000101252	0	3	3	0	0
ENSMUSG00000050799	0	3	3	0	0
ENSMUSG00000089997	0	3	3	0	0
ENSMUSG00000105021	0	3	3	0	0
ENSMUSG00000066595	0	12	3	0	0
ENSMUSG00000038121	8	11	13	11	12
ENSMUSG00000052446	0	12	0	0	14
ENSMUSG00000041020	0	3	3	0	0
ENSMUSG00000007891	5	4	2	11	2
ENSMUSG00000035186	0	3	3	0	0
ENSMUSG00000086815	0	3	3	0	0
ENSMUSG00000048078	0	3	3	0	0
ENSMUSG00000002324	0	3	3	0	0
ENSMUSG00000005378	0	12	0	0	14
ENSMUSG00000074971	0	3	3	0	0
ENSMUSG00000041926	12	0	0	0	14
ENSMUSG00000017499	0	3	3	0	0
ENSMUSG00000015759	12	1	6	0	12
ENSMUSG00000073721	0	3	3	0	0
ENSMUSG00000049436	0	3	3	0	0
ENSMUSG00000025909	0	3	3	0	0
ENSMUSG00000033364	0	0	0	0	14
ENSMUSG00000026255	0	3	3	0	0
ENSMUSG00000033222	0	12	3	0	0
ENSMUSG00000023235	0	12	0	0	14
ENSMUSG00000024083	12	6	4	0	1
ENSMUSG00000029348	0	3	3	0	0
ENSMUSG00000034252	12	6	4	0	1
ENSMUSG00000022337	12	9	11	0	3
ENSMUSG00000001021	0	3	3	0	0
ENSMUSG00000024694	8	5	12	11	11
ENSMUSG00000040675	0	3	3	0	0
ENSMUSG00000024647	0	3	3	0	0
ENSMUSG00000028780	0	3	3	0	0
ENSMUSG00000089724	0	3	3	0	0
ENSMUSG00000097047	0	3	3	0	0
ENSMUSG00000032601	12	2	5	11	9
ENSMUSG00000004360	0	3	3	0	0
ENSMUSG00000016918	0	3	3	0	0
ENSMUSG00000017639	0	12	3	0	0
ENSMUSG00000092074	0	3	3	0	0
ENSMUSG00000036023	0	12	0	0	14
ENSMUSG00000002103	12	2	4	0	1
ENSMUSG00000044501	0	0	0	0	14
ENSMUSG00000020051	3	14	1	12	13
ENSMUSG00000026520	0	3	3	0	0
ENSMUSG00000044534	0	3	3	0	0
ENSMUSG00000038347	0	3	3	0	0
ENSMUSG00000075093	0	3	3	0	0
ENSMUSG00000063234	0	3	3	0	0
ENSMUSG00000009356	0	3	3	0	0
ENSMUSG00000033834	0	3	3	0	0
ENSMUSG00000036580	12	0	8	0	5
ENSMUSG00000028415	0	3	3	0	0
ENSMUSG00000030922	0	12	3	0	0
ENSMUSG00000071738	0	3	3	0	0
ENSMUSG00000048573	0	3	3	0	0
ENSMUSG00000028138	5	14	13	5	2
ENSMUSG00000094764	0	3	3	0	0
ENSMUSG00000019998	0	0	0	0	14
ENSMUSG00000038209	0	3	3	0	0
ENSMUSG00000070423	0	3	3	0	0
ENSMUSG00000097080	0	3	3	0	0
ENSMUSG00000041827	0	12	3	0	0
ENSMUSG00000039735	0	0	0	0	14
ENSMUSG00000001020	0	3	3	0	0
ENSMUSG00000078998	0	3	3	0	0
ENSMUSG00000057969	0	3	3	0	0
ENSMUSG00000032264	0	12	0	0	14
ENSMUSG00000044763	0	0	11	0	3
ENSMUSG00000031585	0	12	0	0	14
ENSMUSG00000022553	0	12	0	0	14
ENSMUSG00000049985	0	3	0	0	14
ENSMUSG00000078919	12	9	11	0	3
ENSMUSG00000050765	0	3	3	0	0
ENSMUSG00000024334	0	3	3	0	0
ENSMUSG00000025497	12	7	5	0	5
ENSMUSG00000074212	12	9	11	0	3
ENSMUSG00000022475	0	3	3	0	0
ENSMUSG00000036099	0	0	0	0	14
ENSMUSG00000027831	0	3	3	0	0
ENSMUSG00000116628	0	3	3	0	0
ENSMUSG00000027408	0	3	3	0	0
ENSMUSG00000054404	12	9	11	0	3
ENSMUSG00000108167	0	3	3	0	0
ENSMUSG00000031029	12	7	8	0	5
ENSMUSG00000054753	0	3	3	0	0
ENSMUSG00000036097	12	9	11	0	3
ENSMUSG00000027109	12	11	6	0	12
ENSMUSG00000020120	0	12	3	0	0
ENSMUSG00000030729	0	12	0	0	14
ENSMUSG00000021258	0	12	0	0	14
ENSMUSG00000023083	0	3	3	0	0
ENSMUSG00000025916	0	3	3	0	0
ENSMUSG00000004562	0	12	0	0	14
ENSMUSG00000010021	0	3	3	0	0
ENSMUSG00000056632	0	3	3	0	0
ENSMUSG00000102422	0	3	3	0	0
ENSMUSG00000070282	0	3	3	0	0
ENSMUSG00000033377	12	9	8	0	5
ENSMUSG00000051591	0	3	3	0	0
ENSMUSG00000117615	0	3	3	0	0
ENSMUSG00000002329	0	12	0	0	14
ENSMUSG00000034579	0	3	3	0	0
ENSMUSG00000034837	0	3	3	0	0
ENSMUSG00000047842	0	3	3	0	0
ENSMUSG00000067594	0	3	3	0	0
ENSMUSG00000026970	12	9	11	0	3
ENSMUSG00000033809	0	3	3	0	0
ENSMUSG00000020388	0	3	3	0	0
ENSMUSG00000018570	0	3	3	0	0
ENSMUSG00000024583	8	11	6	11	12
ENSMUSG00000031257	0	3	3	0	0
ENSMUSG00000019763	12	9	11	0	3
ENSMUSG00000003198	0	12	0	0	14
ENSMUSG00000115467	0	3	3	0	0
ENSMUSG00000021423	0	12	3	0	0
ENSMUSG00000022772	12	9	11	0	3
ENSMUSG00000022234	8	4	2	11	2
ENSMUSG00000024914	12	0	8	0	5
ENSMUSG00000046318	0	12	0	0	14
ENSMUSG00000038344	12	9	4	0	3
ENSMUSG00000004651	0	3	3	0	0
ENSMUSG00000018451	0	3	3	0	0
ENSMUSG00000070459	0	3	3	0	0
ENSMUSG00000048376	0	0	0	0	14
ENSMUSG00000074885	0	3	3	0	0
ENSMUSG00000119795	0	3	3	0	0
ENSMUSG00000030205	0	3	3	0	0
ENSMUSG00000022124	12	6	6	0	12
ENSMUSG00000019984	0	0	0	0	14
ENSMUSG00000028497	0	12	3	0	0
ENSMUSG00000050812	8	11	13	11	12
ENSMUSG00000022223	0	3	3	0	0
ENSMUSG00000020234	0	3	3	0	0
ENSMUSG00000021301	0	3	3	0	0
ENSMUSG00000056174	0	3	3	0	0
ENSMUSG00000021469	0	3	3	0	0
ENSMUSG00000042477	0	3	3	0	0
ENSMUSG00000004837	0	3	3	0	0
ENSMUSG00000023031	0	0	0	0	14
ENSMUSG00000079560	0	3	3	0	0
ENSMUSG00000025353	12	9	11	0	3
ENSMUSG00000031233	0	3	3	0	0
ENSMUSG00000046229	0	3	3	0	0
ENSMUSG00000086029	0	3	3	0	0
ENSMUSG00000031027	0	3	3	0	0
ENSMUSG00000096916	0	3	3	0	0
ENSMUSG00000048031	0	3	3	0	0
ENSMUSG00000037752	0	12	3	0	0
ENSMUSG00000027634	0	12	0	0	14
ENSMUSG00000046961	0	3	3	0	0
ENSMUSG00000031093	0	12	3	0	0
ENSMUSG00000025607	12	9	11	0	3
ENSMUSG00000040462	5	5	2	11	9
ENSMUSG00000023913	0	3	3	0	0
ENSMUSG00000022577	0	3	3	0	0
ENSMUSG00000067081	0	3	3	0	0
ENSMUSG00000026646	0	3	3	0	0
ENSMUSG00000063021	0	3	3	0	0
ENSMUSG00000025968	8	4	13	11	2
ENSMUSG00000043157	0	3	3	0	0
ENSMUSG00000097378	0	3	3	0	0
ENSMUSG00000096146	0	3	3	0	0
ENSMUSG00000041057	12	0	0	0	14
ENSMUSG00000006024	12	7	5	0	5
ENSMUSG00000050463	0	3	3	0	0
ENSMUSG00000051518	0	12	3	0	0
ENSMUSG00000040524	0	12	0	0	14
ENSMUSG00000075140	0	12	3	0	0
ENSMUSG00000064267	0	3	3	0	0
ENSMUSG00000040163	0	3	3	0	0
ENSMUSG00000053581	0	12	0	0	14
ENSMUSG00000047603	0	12	3	0	0
ENSMUSG00000071713	0	12	3	0	0
ENSMUSG00000065124	0	3	3	0	0
ENSMUSG00000025404	12	7	5	0	5
ENSMUSG00000041341	12	2	4	0	1
ENSMUSG00000030946	12	7	5	0	5
ENSMUSG00000006720	0	3	3	0	0
ENSMUSG00000021900	12	2	5	0	9
ENSMUSG00000056643	0	3	3	0	0
ENSMUSG00000025646	0	12	0	0	14
ENSMUSG00000091318	0	3	3	0	0
ENSMUSG00000067847	0	0	0	0	14
ENSMUSG00000064030	0	3	3	0	0
ENSMUSG00000045871	0	3	3	0	0
ENSMUSG00000071234	0	3	3	0	0
ENSMUSG00000044468	0	12	0	0	14
ENSMUSG00000041596	0	3	3	0	0
ENSMUSG00000021013	0	12	3	0	0
ENSMUSG00000115474	0	3	3	0	0
ENSMUSG00000030826	0	12	0	0	14
ENSMUSG00000023032	0	3	3	0	0
ENSMUSG00000029246	12	9	11	0	3
ENSMUSG00000096377	0	3	3	0	0
ENSMUSG00000073913	0	12	3	0	0
ENSMUSG00000073747	0	3	3	0	0
ENSMUSG00000059659	0	12	3	0	0
ENSMUSG00000025907	12	11	6	0	12
ENSMUSG00000042787	0	3	3	0	0
ENSMUSG00000079186	0	3	3	0	0
ENSMUSG00000017670	0	12	3	0	0
ENSMUSG00000039062	8	2	5	11	9
ENSMUSG00000022570	0	12	0	0	14
ENSMUSG00000056091	8	4	2	11	2
ENSMUSG00000078517	12	6	4	0	1
ENSMUSG00000057454	0	3	3	0	0
ENSMUSG00000012042	0	3	3	0	0
ENSMUSG00000036298	0	3	3	0	0
ENSMUSG00000028310	0	3	3	0	0
ENSMUSG00000062075	0	3	3	0	0
ENSMUSG00000029436	0	3	3	0	0
ENSMUSG00000020300	8	11	4	11	1
ENSMUSG00000112222	0	3	3	0	0
ENSMUSG00000092578	0	3	3	0	0
ENSMUSG00000034158	8	11	13	11	12
ENSMUSG00000058291	0	9	11	0	3
ENSMUSG00000028354	0	3	3	0	0
ENSMUSG00000057761	0	3	3	0	0
ENSMUSG00000027425	0	12	0	0	14
ENSMUSG00000114982	0	3	3	0	0
ENSMUSG00000056978	5	5	10	5	7
ENSMUSG00000033520	0	3	3	0	0
ENSMUSG00000020164	0	3	3	0	0
ENSMUSG00000065272	0	3	3	0	0
ENSMUSG00000069601	12	9	11	0	3
ENSMUSG00000038168	0	3	3	0	0
ENSMUSG00000038170	8	5	7	11	8
ENSMUSG00000070527	0	3	3	0	0
ENSMUSG00000055639	0	3	3	0	0
ENSMUSG00000076430	0	3	3	0	0
ENSMUSG00000063415	0	12	3	0	0
ENSMUSG00000075551	13	1	1	12	13
ENSMUSG00000000223	0	3	3	0	0
ENSMUSG00000038525	0	12	0	0	14
ENSMUSG00000085918	0	3	3	0	0
ENSMUSG00000072623	0	3	3	0	0
ENSMUSG00000024082	0	12	0	0	14
ENSMUSG00000020196	12	0	0	0	14
ENSMUSG00000029189	0	12	0	0	14
ENSMUSG00000035126	0	3	3	0	0
ENSMUSG00000063480	12	0	11	0	3
ENSMUSG00000027834	0	3	3	0	0
ENSMUSG00000055493	0	12	3	0	0
ENSMUSG00000105814	0	3	3	0	0
ENSMUSG00000086264	0	3	3	0	0
ENSMUSG00000023078	0	3	3	0	0
ENSMUSG00000026721	12	11	6	0	12
ENSMUSG00000019055	12	7	5	0	5
ENSMUSG00000034112	0	3	3	0	0
ENSMUSG00000032493	0	3	3	0	0
ENSMUSG00000019868	0	12	0	0	14
ENSMUSG00000010064	3	8	12	12	11
ENSMUSG00000074028	0	3	3	0	0
ENSMUSG00000047940	0	3	3	0	0
ENSMUSG00000055313	0	3	3	0	0
ENSMUSG00000032494	0	3	3	0	0
ENSMUSG00000059852	0	3	3	0	0
ENSMUSG00000039536	12	2	5	0	9
ENSMUSG00000043999	0	3	3	0	0
ENSMUSG00000030630	6	8	2	5	2
ENSMUSG00000058188	0	3	3	0	0
ENSMUSG00000028756	8	5	2	11	9
ENSMUSG00000001864	0	3	3	0	0
ENSMUSG00000042369	0	12	0	0	14
ENSMUSG00000075161	0	3	3	0	0
ENSMUSG00000053268	0	3	3	0	0
ENSMUSG00000017713	0	3	3	0	0
ENSMUSG00000069456	8	11	6	11	12
ENSMUSG00000030851	0	3	3	0	0
ENSMUSG00000037307	0	3	3	0	0
ENSMUSG00000002578	0	3	3	0	0
ENSMUSG00000030494	0	12	0	0	14
ENSMUSG00000025272	0	3	3	0	0
ENSMUSG00000093565	0	3	3	0	0
ENSMUSG00000027649	0	12	0	0	14
ENSMUSG00000006435	0	3	3	0	0
ENSMUSG00000045392	0	0	0	0	14
ENSMUSG00000014602	0	3	3	0	0
ENSMUSG00000075149	0	3	3	0	0
ENSMUSG00000026404	0	3	3	0	0
ENSMUSG00000095248	0	3	3	0	0
ENSMUSG00000115267	0	0	0	0	14
ENSMUSG00000117460	0	3	3	0	0
ENSMUSG00000050675	0	3	3	0	0
ENSMUSG00000061701	0	3	3	0	0
ENSMUSG00000087070	0	3	3	0	0
ENSMUSG00000100134	0	3	3	0	0
ENSMUSG00000073811	0	3	3	0	0
ENSMUSG00000021453	0	3	3	0	0
ENSMUSG00000056883	0	3	3	0	0
ENSMUSG00000068039	8	4	13	11	2
ENSMUSG00000015852	0	3	3	0	0
ENSMUSG00000026198	12	2	5	0	1
ENSMUSG00000055150	0	3	3	0	0
ENSMUSG00000024792	0	3	3	0	0
ENSMUSG00000031509	0	3	3	0	0
ENSMUSG00000005682	12	0	0	0	14
ENSMUSG00000024687	12	2	5	0	1
ENSMUSG00000059866	0	3	3	0	0
ENSMUSG00000030965	12	0	11	0	3
ENSMUSG00000003410	0	3	3	0	0
ENSMUSG00000022748	0	3	3	0	0
ENSMUSG00000075217	0	3	3	0	0
ENSMUSG00000036721	0	12	3	0	0
ENSMUSG00000025986	0	12	3	0	0
ENSMUSG00000080459	0	3	3	0	0
ENSMUSG00000091618	0	3	3	0	0
ENSMUSG00000065616	0	3	3	0	0
ENSMUSG00000091215	0	3	3	0	0
ENSMUSG00000028194	8	6	5	11	9
ENSMUSG00000056153	0	0	0	0	14
ENSMUSG00000041272	0	12	0	0	14
ENSMUSG00000001630	0	0	0	0	14
ENSMUSG00000061322	0	3	3	0	0
ENSMUSG00000029432	0	3	3	0	0
ENSMUSG00000062773	0	3	3	0	0
ENSMUSG00000028741	0	0	0	0	14
ENSMUSG00000118267	0	3	3	0	0
ENSMUSG00000027665	12	6	4	0	1
ENSMUSG00000063867	0	3	3	0	0
ENSMUSG00000029122	0	3	3	0	0
ENSMUSG00000000305	0	3	3	0	0
ENSMUSG00000007739	8	11	6	11	12
ENSMUSG00000025103	12	7	11	0	7
ENSMUSG00000028494	5	4	2	5	2
ENSMUSG00000022330	0	3	3	0	0
ENSMUSG00000036599	0	3	3	0	0
ENSMUSG00000008373	0	12	3	0	0
ENSMUSG00000116673	0	0	11	0	3
ENSMUSG00000042870	0	12	0	0	14
ENSMUSG00000100691	0	3	3	0	0
ENSMUSG00000017837	0	12	0	0	14
ENSMUSG00000051557	0	3	3	0	0
ENSMUSG00000022769	0	0	8	0	14
ENSMUSG00000031561	12	9	8	0	5
ENSMUSG00000025854	12	7	8	0	5
ENSMUSG00000019578	12	7	8	0	5
ENSMUSG00000093993	0	3	3	0	0
ENSMUSG00000032485	8	2	5	11	1
ENSMUSG00000039814	0	3	3	0	0
ENSMUSG00000087269	0	3	3	0	0
ENSMUSG00000004040	8	5	5	11	9
ENSMUSG00000058729	0	12	3	0	0
ENSMUSG00000049580	12	5	5	0	9
ENSMUSG00000068218	0	3	3	0	0
ENSMUSG00000020135	0	3	3	0	0
ENSMUSG00000008035	12	7	5	0	5
ENSMUSG00000040219	0	3	3	0	0
ENSMUSG00000036890	0	12	0	0	14
ENSMUSG00000057530	5	5	2	11	2
ENSMUSG00000028680	12	7	8	0	5
ENSMUSG00000063687	0	3	3	0	0
ENSMUSG00000038201	0	3	3	0	0
ENSMUSG00000070720	0	3	3	0	0
ENSMUSG00000047696	0	3	3	0	0
ENSMUSG00000047819	0	3	3	0	0
ENSMUSG00000028646	12	9	11	0	3
ENSMUSG00000028111	0	3	3	0	0
ENSMUSG00000001998	0	12	0	0	14
ENSMUSG00000028675	12	6	6	0	12
ENSMUSG00000024369	0	12	0	0	14
ENSMUSG00000057234	0	3	3	0	0
ENSMUSG00000014668	0	0	0	0	14
ENSMUSG00000025215	0	3	3	0	0
ENSMUSG00000039164	0	3	3	0	0
ENSMUSG00000003418	0	3	3	0	0
ENSMUSG00000063661	0	3	3	0	0
ENSMUSG00000036529	12	7	8	0	5
ENSMUSG00000038963	0	3	3	0	0
ENSMUSG00000020785	0	3	3	0	0
ENSMUSG00000015766	0	12	3	0	0
ENSMUSG00000038141	0	12	3	0	0
ENSMUSG00000112795	0	3	3	0	0
ENSMUSG00000066359	0	3	3	0	0
ENSMUSG00000020912	0	3	3	0	0
ENSMUSG00000026201	12	2	2	0	7
ENSMUSG00000019726	8	11	6	11	12
ENSMUSG00000030313	5	11	13	11	12
ENSMUSG00000112398	0	3	3	0	0
ENSMUSG00000045031	0	3	3	0	0
ENSMUSG00000043257	0	12	3	0	0
ENSMUSG00000039628	0	3	3	0	0
ENSMUSG00000036817	0	0	0	0	14
ENSMUSG00000065604	0	3	3	0	0
ENSMUSG00000052911	0	3	3	0	0
ENSMUSG00000065987	0	3	3	0	0
ENSMUSG00000057469	0	12	0	0	14
ENSMUSG00000045103	12	6	6	0	12
ENSMUSG00000084128	12	2	5	0	9
ENSMUSG00000025354	12	7	8	0	5
ENSMUSG00000042507	0	12	0	0	14
ENSMUSG00000112654	0	3	3	0	0
ENSMUSG00000054160	0	3	3	0	0
ENSMUSG00000046058	0	3	3	0	0
ENSMUSG00000000706	0	3	3	0	0
ENSMUSG00000035486	0	3	3	0	0
ENSMUSG00000031157	0	12	3	0	0
ENSMUSG00000079547	0	3	3	0	0
