method	analysis_scope	tissue	gene_id	gene_symbol	comparison_role	independently_selected_gene	n_retained_pathways	retained_pathway_ids	retained_pathway_terms	retained_pathway_labels	n_concordant_pathways	n_discordant_pathways	any_concordant_bh_fdr	minimum_gene_fdr	project_balanced_gene_log2cpm_effect	gene_flt_gc_direction	analysis_roles	pathway_robustness_statuses
expiMap	canonical_tissue	thymus	ENSMUSG00000058385	H2bc8	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.213271348132225	-1.4108598827250085	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000069266	H4c2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.213271348132225	-1.1761974888836364	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000040204	Pclaf	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2135615069161519	-1.7129946508244516	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000027715	Ccna2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2136573161415126	-1.8377400873528729	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000037474	Dtl	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2136573161415126	-1.050774800492685	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000061615	H2ac4	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2136573161415126	-1.800684999305649	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000095217	H2bc15	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2136573161415126	-1.4911585273943406	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000018362	Kpna2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2158114342334011	-1.2858009208567895	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000036875	Dna2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2164289712734309	-0.9808291619848752	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000036777	Anln	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.2176837012886274	-1.409938877717808	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000062727	H2bc12	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.219313789283498	-1.902847128852891	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000022021	Diaph3	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.2200421000863311	-1.3500325428449984	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000026656	Fcgr2b	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.2226592853646166	0.4562391775333937	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000069300	H2bc11	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2226592853646166	-1.7206233635900752	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000069301	H2ac11	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2226592853646166	-2.123754604767909	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000034329	Brip1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2228244940589362	-1.1312265999808535	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000027323	Rad51	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2250848177817437	-1.2839878582494957	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000071516	H2ac13	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2250848177817437	-1.3168146924512985	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000004044	Cavin1	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.2269030788909125	0.4919504206032396	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000061991	H2ac10	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.227954645595184	-1.27088137187546	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000094338	H2bc13	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.227954645595184	-1.2974017874108583	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000017146	Brca1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2280936784848303	-1.2991653403865346	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000061482	H4c4	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2280936784848303	-1.2366071130185854	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000022797	Tfrc	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.22892637888778	-0.3117035103676633	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000032113	Chek1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2300851788154122	-1.2274457014149305	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000069309	H2ac22	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2314743408855069	-1.7229603448838915	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000034206	Polq	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2379160225751851	-1.163290048565631	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000039748	Exo1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2405509281363917	-1.3986003044448592	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000069306	H4c17	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2405509281363917	-1.0766070757643906	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000024742	Fen1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2482691789461132	-0.9729139251610744	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000034023	Fancd2	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2508518141724842	-1.5062558864513034	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000002033	Cd3g	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.2607527292586609	-0.4931336373459693	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000021895	Arhgef3	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.2618113116798348	0.1669437021623546	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000030528	Blm	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2618113116798348	-1.1810931280199406	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000071176	Arhgef10	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.262121801826663	0.3331317887247282	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000063193	Cd300lb	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.2627146788423872	0.736772276633779	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000056394	Lig1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.266655766076056	-1.131507326143249	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000015314	Slamf6	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.2709326771768405	-0.3179020552146486	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000022263	Trio	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.2709326771768405	0.2654929661675009	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000068240	Uba52rt	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2709326771768405	-0.3365016367540331	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000035692	Isg15	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	0	1	False	0.2768811826454064	0.294764283629117	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000040511	Pvr	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.2799324280666925	-0.3649379582289898	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000007080	Pole	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2800905882742935	-1.2962085783526167	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000016494	Cd34	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.2800905882742935	0.4085540668023767	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000064288	H4c12	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.2800905882742935	-1.552993962200111	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000069302	H2ac12	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.290023072884658	-1.805493572662877	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000025492	Ifitm3	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.2900724898531608	0.4566080398765438	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000036452	Arhgap26	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.3011645350984274	0.2052111458852888	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000095519	Ighv1-66	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3011645350984274	0.3686330457745778	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000096452	Ighv1-77	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.305630118442453	0.4659823036563887	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000105906	Iglc1	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3175931550807886	0.4211692044181808	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000024164	C3	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3195736099278811	0.5948818187621192	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000060802	B2m	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3252853584276814	0.3025016124440345	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000018102	H2bc4	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.3254307013786351	-0.4397756547249608	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000025932	Eya1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	0	1	False	0.3278505953243058	0.4956039200681645	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000060981	H4c8	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.3281762429524951	-0.5525380321005604	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000034028	Cd226	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3295646163000759	0.3594316662822576	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000038179	Slamf7	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3436235139252156	0.2941167537622723	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000053199	Arhgap20	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.3570808238579637	0.1519860656773466	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000038304	Cd160	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3582166085960073	0.3426488141321771	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000017652	Cd40	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3584388577380442	0.3262602629308312	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000076928	Trac	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.3613008266697204	-0.3435143930721683	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000033450	Tagap	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.3670670558645361	0.3856614021312971	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000040548	Tex2	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.3673548576000428	0.1303431736575401	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000024812	Tjp2	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	0	1	False	0.3682193033603485	0.3620833150795077	FLT_higher	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000020310	Madcam1	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3739391321576034	0.2988364401586261	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000060550	H2-Q7	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.3743188288038955	0.3559679250634392	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000039621	Prex1	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.3961238617245702	-0.2543162738142827	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000038644	Pold1	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.4015286784377844	-0.6801166498570478	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000030830	Itgal	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	1	0	False	0.4023789298208001	-0.3140228989462056	FLT_lower	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000094075	Ighv1-80	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.4074069739436249	0.5820114294767872	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000023008	Fmnl3	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.4170503557702093	-0.3486126233029877	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000063954	H2ac19	member_of_retained_expimap_pathway	False	1	R-MMU-73894	R-MMU-73894_DNA_REPAIR	DNA repair	1	0	False	0.4201753382875636	-0.4222856970360825	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000001281	Itgb7	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.4208881594845119	0.3968561292242255	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000096108	Ighv11-2	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.4279239243319733	0.7342934501474632	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000056116	H2-T22	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.4299457722565332	0.1373729882520647	FLT_higher	main	internally robust, incomplete conventional support
expiMap	canonical_tissue	thymus	ENSMUSG00000031389	Arhgap4	member_of_retained_expimap_pathway	False	1	R-MMU-8980692	R-MMU-8980692_RHOA_GTPASE_CYCLE	RHOA cytoskeletal cycle	1	0	False	0.4406567550529394	-0.2187977479555979	FLT_lower	main	triangulated
expiMap	canonical_tissue	thymus	ENSMUSG00000076672	Ighv3-6	member_of_retained_expimap_pathway	False	1	R-MMU-198933	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Lymphoid-stromal interactions	0	1	False	0.4462928793036186	0.3179905498467794	FLT_higher	main	internally robust, incomplete conventional support
