gene_id	gmm	hdbscan	spectral	consensus	gene_symbol	gene_label	eligible_meta	significant_fdr05_abs_log2fc1	meta_log2_fold_change	consistent_direction
ENSMUSG00000040133	0	1	16	1	NA	ENSMUSG00000040133	False	False	NA	NA
ENSMUSG00000027845	18	0	12	8	Dclre1b	Dclre1b	True	False	0.0417347172223765	mixed
ENSMUSG00000028003	12	0	17	9	Lrat	Lrat	True	False	0.021858578952609	mixed
ENSMUSG00000030054	7	1	14	7	Gp9	Gp9	True	False	0.124714228828806	mixed
ENSMUSG00000093980	8	0	0	0	NA	ENSMUSG00000093980	False	False	NA	NA
ENSMUSG00000034227	0	2	6	1	Foxj1	Foxj1	True	False	-0.41334245524808	all_down
ENSMUSG00000003435	9	0	10	11	Supt5	Supt5	True	False	0.0678319560993898	mixed
ENSMUSG00000049280	6	1	4	2	Olfr509	Olfr509	True	False	-0.102527871445397	mixed
ENSMUSG00000022309	6	1	4	2	Angpt1	Angpt1	True	False	-0.0702077945974148	mixed
ENSMUSG00000093460	19	1	18	10	Six3os1	Six3os1	True	False	-0.0948573583755556	mixed
ENSMUSG00000075064	8	0	0	0	NA	ENSMUSG00000075064	False	False	NA	NA
ENSMUSG00000029684	12	0	17	9	Wasl	Wasl	True	False	0.0806854171615917	mixed
ENSMUSG00000027531	12	0	17	9	Impa1	Impa1	True	False	-0.0450492221492104	mixed
ENSMUSG00000091541	19	1	14	10	Vmn1r9	Vmn1r9	True	False	0.218777036755341	mixed
ENSMUSG00000031565	23	1	12	6	Fgfr1	Fgfr1	True	False	-0.0643804228152045	mixed
ENSMUSG00000101078	8	0	0	0	NA	ENSMUSG00000101078	False	False	NA	NA
ENSMUSG00000070047	3	0	10	11	Fat1	Fat1	True	False	0.0747119470276535	mixed
ENSMUSG00000030057	13	0	2	12	Cnbp	Cnbp	True	False	0.154150705445225	mixed
ENSMUSG00000050121	19	1	18	10	Opalin	Opalin	True	False	-0.0517570351165415	mixed
ENSMUSG00000024353	7	1	14	7	Mzb1	Mzb1	True	False	-0.111842409092886	mixed
ENSMUSG00000060002	20	0	2	9	Chpt1	Chpt1	True	False	0.185518260773169	mixed
ENSMUSG00000054406	8	0	0	0	NA	ENSMUSG00000054406	False	False	NA	NA
ENSMUSG00000065569	8	0	0	0	NA	ENSMUSG00000065569	False	False	NA	NA
ENSMUSG00000034471	4	0	9	6	Caskin2	Caskin2	True	False	-0.0021914633395185	mixed
ENSMUSG00000028246	0	1	18	1	Faxc	Faxc	True	False	0.0369600044697775	mixed
ENSMUSG00000092815	8	0	0	0	NA	ENSMUSG00000092815	False	False	NA	NA
ENSMUSG00000022749	21	0	1	3	Tbc1d23	Tbc1d23	True	False	0.0358748542908128	mixed
ENSMUSG00000029919	5	1	4	2	Hpgds	Hpgds	True	False	-0.0804664941660952	mixed
ENSMUSG00000000739	14	0	12	8	Sult5a1	Sult5a1	True	False	-0.222488449443768	mixed
ENSMUSG00000037020	22	1	5	2	Wdr62	Wdr62	True	False	-0.120767516429467	mixed
ENSMUSG00000035933	17	0	8	5	Cog5	Cog5	True	False	0.0489777777439551	mixed
ENSMUSG00000116611	0	1	6	1	NA	ENSMUSG00000116611	False	False	NA	NA
ENSMUSG00000059639	8	0	0	0	NA	ENSMUSG00000059639	False	False	NA	NA
ENSMUSG00000028359	2	0	1	6	Orm3	Orm3	True	False	-0.131008219638855	mixed
ENSMUSG00000021464	0	2	6	1	Ror2	Ror2	False	False	-0.46597451364761	all_down
ENSMUSG00000044338	7	1	6	7	Aplnr	Aplnr	True	False	0.0008206034583331	mixed
ENSMUSG00000002633	19	1	7	10	Shh	Shh	True	False	0.0570118735402325	mixed
ENSMUSG00000069722	8	0	0	0	NA	ENSMUSG00000069722	False	False	NA	NA
ENSMUSG00000067713	9	0	15	3	Prkag1	Prkag1	True	False	0.0593518658221256	mixed
ENSMUSG00000021591	9	0	8	5	Glrx	Glrx	True	False	0.270353784279554	mixed
ENSMUSG00000069184	6	0	12	8	Zfp72	Zfp72	True	False	0.0528622720377323	mixed
ENSMUSG00000027171	19	1	7	10	Prrg4	Prrg4	True	False	0.126949993459365	mixed
ENSMUSG00000031539	22	1	5	2	Ap3m2	Ap3m2	True	False	-0.0815095904818991	all_down
ENSMUSG00000075145	8	0	0	0	NA	ENSMUSG00000075145	False	False	NA	NA
ENSMUSG00000022221	22	1	5	2	Ripk3	Ripk3	True	False	-0.267125658583329	mixed
ENSMUSG00000063386	19	1	7	10	Olfr1387	Olfr1387	True	False	-0.0452983393647754	mixed
ENSMUSG00000056782	5	1	4	2	Olfr667	Olfr667	True	False	-0.123052799839219	mixed
ENSMUSG00000025410	3	0	10	11	Dctn2	Dctn2	True	False	0.100389335222459	mixed
ENSMUSG00000027332	3	0	10	11	Ivd	Ivd	True	False	0.0122176024827967	mixed
ENSMUSG00000025268	2	0	9	6	Maged2	Maged2	True	False	-0.0037107043928903	mixed
ENSMUSG00000026519	21	0	15	3	Tmem63a	Tmem63a	True	False	0.059309810517287	mixed
ENSMUSG00000043323	4	0	9	6	Fbrsl1	Fbrsl1	True	False	0.0734822791184845	mixed
ENSMUSG00000060803	13	0	2	12	Gstp1	Gstp1	True	False	-0.0784672752150177	mixed
ENSMUSG00000026117	21	0	15	3	Zap70	Zap70	True	False	0.0097294397569622	mixed
ENSMUSG00000073906	8	0	0	0	NA	ENSMUSG00000073906	False	False	NA	NA
ENSMUSG00000098912	6	1	12	13	1500004A13Rik	1500004A13Rik	True	False	-0.0116248592694086	mixed
ENSMUSG00000062175	7	1	14	7	Tgif2	Tgif2	True	False	-0.240793705049501	mixed
ENSMUSG00000028035	17	0	8	5	Dnajb4	Dnajb4	True	False	-0.0371918478482908	mixed
ENSMUSG00000039656	1	0	15	3	Rxrb	Rxrb	True	False	0.0286336136445623	mixed
ENSMUSG00000024955	21	0	15	3	Esrra	Esrra	True	False	0.257454552520651	mixed
ENSMUSG00000018921	4	0	9	6	Pelp1	Pelp1	True	False	0.0782429598874813	mixed
ENSMUSG00000047751	8	0	0	0	NA	ENSMUSG00000047751	False	False	NA	NA
ENSMUSG00000032257	8	0	0	0	NA	ENSMUSG00000032257	False	False	NA	NA
ENSMUSG00000015342	15	0	12	8	Xk	Xk	True	False	-0.0043856581142258	mixed
ENSMUSG00000059623	10	1	7	7	Olfr39	Olfr39	True	False	0.0741479566274132	mixed
ENSMUSG00000047904	7	1	14	7	Sstr2	Sstr2	True	False	0.0226745674210043	mixed
ENSMUSG00000001348	3	0	10	11	Acp5	Acp5	True	False	-0.0461148329114005	mixed
ENSMUSG00000027965	6	0	12	8	Olfm3	Olfm3	True	False	0.186508995144428	mixed
ENSMUSG00000031891	0	1	6	1	Hsd11b2	Hsd11b2	True	False	0.21079908000862	all_up
ENSMUSG00000069089	24	0	1	4	Cdk7	Cdk7	True	False	-0.03787913820848	mixed
ENSMUSG00000027186	10	1	5	7	Elf5	Elf5	True	False	-0.301900825905861	mixed
ENSMUSG00000030934	13	0	3	12	Oat	Oat	True	False	-0.0093557557203609	mixed
ENSMUSG00000040037	0	1	18	1	Negr1	Negr1	True	False	0.33470540607768	mixed
ENSMUSG00000055720	1	0	15	3	Ubl7	Ubl7	True	False	0.166916584968221	mixed
ENSMUSG00000060688	8	0	0	0	NA	ENSMUSG00000060688	False	False	NA	NA
ENSMUSG00000050213	11	0	1	4	Snip1	Snip1	True	False	-0.0059155253901602	mixed
ENSMUSG00000054423	19	1	18	10	Cadps	Cadps	True	False	-0.105940074379897	mixed
ENSMUSG00000053914	8	0	0	0	NA	ENSMUSG00000053914	False	False	NA	NA
ENSMUSG00000017211	0	1	18	1	Gsdma2	Gsdma2	True	False	-0.141920453910625	mixed
ENSMUSG00000097520	19	1	14	10	4930488L21Rik	4930488L21Rik	True	False	-0.0228011779006795	mixed
ENSMUSG00000019944	20	0	17	9	Rhobtb1	Rhobtb1	True	False	-0.0895003642693115	mixed
ENSMUSG00000034893	17	0	8	5	Cog3	Cog3	True	False	-0.0001407134154667	mixed
ENSMUSG00000034269	12	0	8	5	Setd5	Setd5	True	False	-0.0316320023318985	mixed
ENSMUSG00000044339	22	2	5	14	Alkbh2	Alkbh2	True	False	0.0234166278217289	mixed
ENSMUSG00000027575	1	0	15	3	Arfgap1	Arfgap1	True	False	-0.0196449751733798	mixed
ENSMUSG00000085162	19	1	18	10	Gm12295	Gm12295	True	False	0.0073927049018354	mixed
ENSMUSG00000040247	10	1	5	7	Tbc1d10c	Tbc1d10c	True	False	-0.289060884482776	mixed
ENSMUSG00000090862	14	0	17	8	Rps13	Rps13	True	False	-0.0224926779455767	mixed
ENSMUSG00000023106	17	0	8	5	Denr	Denr	True	False	0.148985459856645	mixed
ENSMUSG00000075201	8	0	0	0	NA	ENSMUSG00000075201	False	False	NA	NA
ENSMUSG00000054598	5	1	4	2	9130230L23Rik	9130230L23Rik	True	False	-0.171523538281341	mixed
ENSMUSG00000006276	1	0	1	3	Eps15l1	Eps15l1	True	False	0.0701289982397901	mixed
ENSMUSG00000038199	8	0	0	0	NA	ENSMUSG00000038199	False	False	NA	NA
ENSMUSG00000060187	8	0	0	0	NA	ENSMUSG00000060187	False	False	NA	NA
ENSMUSG00000047502	0	2	6	1	Mroh7	Mroh7	True	False	-0.0980593608521516	all_down
ENSMUSG00000059689	11	0	9	4	Zfp637	Zfp637	True	False	0.0160255155430309	mixed
ENSMUSG00000036737	9	0	8	5	Oxsr1	Oxsr1	True	False	0.0043056757002954	mixed
ENSMUSG00000033379	3	0	10	11	Atp6v0b	Atp6v0b	True	False	-0.0422171238450431	mixed
ENSMUSG00000040749	5	1	14	7	Siah1b	Siah1b	True	False	0.0871955816614398	mixed
ENSMUSG00000096714	19	1	18	10	Olfr699	Olfr699	True	False	-0.0761321458807825	mixed
ENSMUSG00000112223	8	0	0	0	NA	ENSMUSG00000112223	False	False	NA	NA
ENSMUSG00000039936	23	0	5	6	Pik3cd	Pik3cd	True	False	-0.291367102121721	mixed
ENSMUSG00000062433	8	0	0	0	NA	ENSMUSG00000062433	False	False	NA	NA
ENSMUSG00000060450	12	0	17	9	Rnf14	Rnf14	True	False	0.0082992467879588	mixed
ENSMUSG00000091204	8	0	0	0	NA	ENSMUSG00000091204	False	False	NA	NA
ENSMUSG00000075113	19	1	7	10	Olfr1209	Olfr1209	True	False	0.0004169230620763	mixed
ENSMUSG00000027530	7	1	14	7	Fabp12	Fabp12	True	False	-0.113606169564824	mixed
ENSMUSG00000041135	15	0	12	8	Ripk2	Ripk2	True	False	-0.222002780291752	mixed
ENSMUSG00000018340	3	0	10	11	Anxa6	Anxa6	True	False	0.0674037284479825	mixed
ENSMUSG00000017299	4	0	9	6	Dnttip1	Dnttip1	True	False	0.172708113389398	mixed
ENSMUSG00000057230	9	0	8	5	Aak1	Aak1	True	False	0.0466894908393113	mixed
ENSMUSG00000056901	8	0	0	0	NA	ENSMUSG00000056901	False	False	NA	NA
ENSMUSG00000041079	11	0	1	4	Rwdd2b	Rwdd2b	True	False	0.0294344590907128	mixed
ENSMUSG00000030127	9	0	15	3	Cops7a	Cops7a	True	False	0.0669386687781542	mixed
ENSMUSG00000055971	8	0	0	0	NA	ENSMUSG00000055971	False	False	NA	NA
ENSMUSG00000066149	17	0	8	5	Cdc26	Cdc26	True	False	-0.048223399492697	mixed
ENSMUSG00000032563	24	0	1	4	Mrpl3	Mrpl3	True	False	-0.0274754901360255	mixed
ENSMUSG00000027244	1	0	15	3	Atg13	Atg13	True	False	0.107150986968422	mixed
ENSMUSG00000028523	8	0	0	0	NA	ENSMUSG00000028523	False	False	NA	NA
ENSMUSG00000038762	9	0	10	11	Abcf1	Abcf1	True	False	0.0735112851016838	mixed
ENSMUSG00000077972	8	0	0	0	NA	ENSMUSG00000077972	False	False	NA	NA
ENSMUSG00000027784	1	0	15	3	Ppm1l	Ppm1l	True	False	-0.0547900333301716	mixed
ENSMUSG00000026792	11	0	9	4	Lrsam1	Lrsam1	True	False	0.0928274787867729	mixed
ENSMUSG00000059201	0	1	16	1	Lep	Lep	True	False	1.93742556054094	all_up
ENSMUSG00000022724	11	0	1	4	Riox2	Riox2	True	False	0.101459640706487	mixed
ENSMUSG00000078716	22	1	4	2	Tmem8b	Tmem8b	True	False	0.132048758828082	mixed
ENSMUSG00000054901	0	1	16	1	Arhgef33	Arhgef33	True	False	0.0261565841845484	mixed
ENSMUSG00000045648	8	0	0	0	Vwc2l	Vwc2l	False	False	1.58420091632238	all_up
ENSMUSG00000020524	0	2	6	1	NA	ENSMUSG00000020524	False	False	NA	NA
ENSMUSG00000017774	3	0	10	11	Myo1c	Myo1c	True	False	0.0242175274493393	mixed
ENSMUSG00000091863	8	0	0	0	NA	ENSMUSG00000091863	False	False	NA	NA
ENSMUSG00000065422	8	0	0	0	NA	ENSMUSG00000065422	False	False	NA	NA
ENSMUSG00000077457	0	2	6	1	Snord65	Snord65	False	False	-0.213257971026121	all_down
ENSMUSG00000059031	7	2	14	7	Olfr482	Olfr482	False	False	0.0054556815129344	all_up
ENSMUSG00000032192	10	1	14	7	Gnb5	Gnb5	True	False	-0.140311171932384	mixed
ENSMUSG00000031410	0	1	6	1	Nxf7	Nxf7	False	False	0.144564398635835	all_up
ENSMUSG00000002910	14	0	12	8	Arrdc2	Arrdc2	True	False	0.0666734725892665	mixed
ENSMUSG00000023947	23	0	5	6	Nfkbie	Nfkbie	True	False	0.0447198434323055	mixed
ENSMUSG00000031125	0	1	18	1	3830403N18Rik	3830403N18Rik	True	True	-1.04411958407509	mixed
ENSMUSG00000039477	21	0	15	3	Tnrc18	Tnrc18	True	False	-0.0084202647395761	mixed
ENSMUSG00000022707	20	0	2	9	Gbe1	Gbe1	True	False	0.0258001823001256	mixed
ENSMUSG00000047594	0	1	18	1	Olfr1122	Olfr1122	False	False	-0.177136775800969	all_down
ENSMUSG00000052364	5	1	4	2	B630019K06Rik	B630019K06Rik	True	False	-0.0287233242942034	mixed
ENSMUSG00000034730	8	0	0	0	NA	ENSMUSG00000034730	False	False	NA	NA
ENSMUSG00000031753	3	0	10	11	Cog4	Cog4	True	False	0.0550766264624107	mixed
ENSMUSG00000036169	0	1	16	1	NA	ENSMUSG00000036169	False	False	NA	NA
ENSMUSG00000029865	8	0	0	0	NA	ENSMUSG00000029865	False	False	NA	NA
ENSMUSG00000022706	1	0	15	3	Mrpl40	Mrpl40	True	False	0.0989815486885315	mixed
ENSMUSG00000006575	18	0	9	6	Rundc3a	Rundc3a	True	False	0.180990644100669	mixed
ENSMUSG00000025236	24	0	1	4	Adpgk	Adpgk	True	False	0.0200012206089786	mixed
ENSMUSG00000061981	9	0	15	3	Flot2	Flot2	True	False	-0.0008310034794942	mixed
ENSMUSG00000065401	8	0	0	0	NA	ENSMUSG00000065401	False	False	NA	NA
ENSMUSG00000005089	20	0	2	9	Slc1a2	Slc1a2	True	False	-0.217076982040121	mixed
ENSMUSG00000000889	8	0	0	0	NA	ENSMUSG00000000889	False	False	NA	NA
ENSMUSG00000069917	3	0	10	11	Hba-a2	Hba-a2	True	False	-0.2327892478284	mixed
ENSMUSG00000042345	5	1	4	2	Ubash3a	Ubash3a	True	False	-0.0583847426084697	mixed
ENSMUSG00000035642	11	0	1	4	Aamdc	Aamdc	True	False	-0.0286439160236854	mixed
ENSMUSG00000021294	10	2	5	14	Kif26a	Kif26a	True	False	0.110305251698846	mixed
ENSMUSG00000026333	15	0	1	4	Gin1	Gin1	True	False	0.0755574924632441	mixed
ENSMUSG00000091468	19	1	18	10	Vmn2r82	Vmn2r82	True	False	-0.0959177714540894	mixed
ENSMUSG00000024558	5	1	4	2	Mapk4	Mapk4	True	False	0.129024985389152	mixed
ENSMUSG00000039725	18	0	9	6	Trp53rka	Trp53rka	True	False	0.0344777798740183	mixed
ENSMUSG00000085886	0	1	6	1	D030047H15Rik	D030047H15Rik	False	False	-0.482042642257885	all_down
ENSMUSG00000112707	10	1	5	7	D830005E20Rik	D830005E20Rik	True	False	-0.0794163512001462	mixed
ENSMUSG00000038517	23	0	9	6	Tbkbp1	Tbkbp1	True	False	-0.0026265705489944	mixed
ENSMUSG00000039555	8	0	0	0	NA	ENSMUSG00000039555	False	False	NA	NA
ENSMUSG00000037962	0	1	18	1	Rflna	Rflna	True	False	-0.0174315795456004	mixed
ENSMUSG00000050973	18	0	9	6	Gdpgp1	Gdpgp1	True	False	0.144710658114768	mixed
ENSMUSG00000001420	10	2	5	14	Tmem79	Tmem79	True	False	0.247195251666436	all_up
ENSMUSG00000018470	7	1	14	7	Kcnab3	Kcnab3	True	False	0.22223437612958	mixed
ENSMUSG00000050217	8	0	0	0	NA	ENSMUSG00000050217	False	False	NA	NA
ENSMUSG00000029716	13	0	10	12	Tfr2	Tfr2	True	False	0.0574565371738458	mixed
ENSMUSG00000078453	15	0	12	8	Abracl	Abracl	True	False	0.0287768681691237	mixed
ENSMUSG00000028538	9	0	10	11	St3gal3	St3gal3	True	False	-0.0090508348019011	mixed
ENSMUSG00000026766	12	0	8	5	Mmadhc	Mmadhc	True	False	0.0051578464894115	mixed
ENSMUSG00000012520	8	0	0	0	NA	ENSMUSG00000012520	False	False	NA	NA
ENSMUSG00000101655	22	1	5	2	2310040G24Rik	2310040G24Rik	True	False	-0.0598046911101393	mixed
ENSMUSG00000001155	13	0	10	12	Ftcd	Ftcd	True	False	0.108959906981155	mixed
ENSMUSG00000023092	15	0	1	4	Fhl1	Fhl1	True	False	0.0279345343571846	mixed
ENSMUSG00000030607	8	0	0	0	NA	ENSMUSG00000030607	False	False	NA	NA
ENSMUSG00000025949	12	0	17	9	Pikfyve	Pikfyve	True	False	-0.0176082339861155	mixed
ENSMUSG00000024182	1	0	15	3	Axin1	Axin1	True	False	0.09128600829866	mixed
ENSMUSG00000042750	0	1	6	1	Bex2	Bex2	False	False	0.44391313095085	all_up
ENSMUSG00000033033	22	1	5	2	Calhm2	Calhm2	True	False	-0.196096603761634	mixed
ENSMUSG00000047669	5	1	4	2	Msl3l2	Msl3l2	True	False	-0.0467555863370039	mixed
ENSMUSG00000031168	20	0	2	9	Ebp	Ebp	True	False	0.0123744525746775	mixed
ENSMUSG00000111564	0	1	6	1	Stmn1-rs1	Stmn1-rs1	True	False	0.262668888081348	mixed
ENSMUSG00000096009	8	0	0	0	NA	ENSMUSG00000096009	False	False	NA	NA
ENSMUSG00000045438	14	0	1	8	Cox19	Cox19	True	False	0.0822564458149666	mixed
ENSMUSG00000030002	12	0	8	5	Dusp11	Dusp11	True	False	-0.0693334928270255	mixed
ENSMUSG00000032594	3	0	10	11	Ip6k1	Ip6k1	True	False	-0.0677281196833093	mixed
ENSMUSG00000033214	8	0	0	0	NA	ENSMUSG00000033214	False	False	NA	NA
ENSMUSG00000075269	8	0	0	0	NA	ENSMUSG00000075269	False	False	NA	NA
ENSMUSG00000097756	8	0	0	0	NA	ENSMUSG00000097756	False	False	NA	NA
ENSMUSG00000041642	23	0	5	6	Kif21b	Kif21b	True	False	-0.20072987388978	mixed
ENSMUSG00000112880	22	1	4	2	Gm20337	Gm20337	True	False	-0.0383813829690939	mixed
ENSMUSG00000056832	5	1	4	2	Ttc26	Ttc26	True	False	0.0228598909122457	mixed
ENSMUSG00000031616	18	0	12	8	Ednra	Ednra	True	False	-0.0825218291582188	mixed
ENSMUSG00000090291	19	1	18	10	Lrrc10b	Lrrc10b	True	False	-0.0639272021100378	mixed
ENSMUSG00000027233	8	0	0	0	Patl2	Patl2	False	False	2.23625656380024	all_up
ENSMUSG00000106053	10	1	5	7	Gm20752	Gm20752	True	False	-0.0552623487735229	mixed
ENSMUSG00000029408	22	1	5	2	Abcb9	Abcb9	True	False	0.0609895675686712	mixed
ENSMUSG00000037331	3	0	10	11	Larp1	Larp1	True	False	0.106890878343605	mixed
ENSMUSG00000043687	22	2	5	14	1190005I06Rik	1190005I06Rik	True	False	-0.120764645761837	mixed
ENSMUSG00000033902	4	0	9	6	Mapkbp1	Mapkbp1	True	False	0.15463344944238	mixed
ENSMUSG00000041248	0	1	6	1	NA	ENSMUSG00000041248	False	False	NA	NA
ENSMUSG00000115236	8	0	0	0	NA	ENSMUSG00000115236	False	False	NA	NA
ENSMUSG00000046062	20	0	2	9	Ppp1r15b	Ppp1r15b	True	False	-0.101293086375509	mixed
ENSMUSG00000054619	20	0	2	9	Mettl7a1	Mettl7a1	True	False	-0.157325319397712	mixed
ENSMUSG00000024563	17	0	8	5	Smad2	Smad2	True	False	-0.0063102190295265	mixed
ENSMUSG00000021362	0	1	16	1	Gcm2	Gcm2	False	False	0.120170177661129	all_up
ENSMUSG00000054679	0	1	18	1	Srsf12	Srsf12	True	False	0.026679671081553	mixed
ENSMUSG00000045678	5	1	4	2	Olfr1489	Olfr1489	True	False	-0.0542733986008831	mixed
ENSMUSG00000061601	16	1	4	2	Pclo	Pclo	True	False	0.0560377234181724	mixed
ENSMUSG00000086628	14	0	1	8	Gm16157	Gm16157	True	False	0.137871289940982	mixed
ENSMUSG00000027962	14	0	1	8	Vcam1	Vcam1	True	False	-0.15267598220134	mixed
ENSMUSG00000022132	0	1	6	1	NA	ENSMUSG00000022132	False	False	NA	NA
ENSMUSG00000103906	23	1	5	2	Tigd5	Tigd5	True	False	-0.0883419184409351	mixed
ENSMUSG00000071424	0	1	18	1	Grid2	Grid2	True	False	-0.0322066057315042	mixed
ENSMUSG00000015968	18	0	12	8	Cacna1d	Cacna1d	True	False	0.0153612495578056	mixed
ENSMUSG00000078625	0	1	16	1	Gm12789	Gm12789	False	False	0.108532871953239	all_up
ENSMUSG00000050198	0	1	6	1	NA	ENSMUSG00000050198	False	False	NA	NA
ENSMUSG00000075220	8	0	0	0	NA	ENSMUSG00000075220	False	False	NA	NA
ENSMUSG00000000171	20	0	2	9	Sdhd	Sdhd	True	False	0.0043373297487932	mixed
ENSMUSG00000030785	0	2	11	1	Cox6a2	Cox6a2	False	False	5.40618219294129	all_up
ENSMUSG00000049823	22	1	5	2	Zbtb12	Zbtb12	True	False	-0.0393951622470694	mixed
ENSMUSG00000026134	18	0	12	8	Prim2	Prim2	True	False	0.071984516571512	mixed
ENSMUSG00000075095	8	0	0	0	NA	ENSMUSG00000075095	False	False	NA	NA
ENSMUSG00000015247	12	0	17	9	Nipsnap3b	Nipsnap3b	True	False	-0.082599185823191	mixed
ENSMUSG00000009614	13	0	3	12	Sardh	Sardh	True	False	0.057470119606346	mixed
ENSMUSG00000020402	20	0	2	9	Vdac1	Vdac1	True	False	0.0036474817947186	mixed
ENSMUSG00000026220	0	1	19	1	NA	ENSMUSG00000026220	False	False	NA	NA
ENSMUSG00000002014	3	0	10	11	Ssr4	Ssr4	True	False	-0.0379766789082096	mixed
ENSMUSG00000061979	4	0	9	6	Rcc1l	Rcc1l	True	False	0.112316006034932	mixed
ENSMUSG00000035235	6	1	4	2	Trim13	Trim13	True	False	0.131377794512411	mixed
ENSMUSG00000027801	3	0	10	11	Tm4sf4	Tm4sf4	True	False	0.084679435809285	mixed
ENSMUSG00000001323	20	0	17	9	Srr	Srr	True	False	0.0880775331519134	mixed
ENSMUSG00000084174	0	2	11	1	Sycn	Sycn	False	False	0.379423659777726	all_up
ENSMUSG00000085794	19	1	18	10	Vax2os	Vax2os	True	False	-0.0828087359190078	mixed
ENSMUSG00000024780	12	0	17	9	Cdc37l1	Cdc37l1	True	False	0.0333445224964394	mixed
ENSMUSG00000030107	15	0	1	4	Usp18	Usp18	True	False	-0.0559719661397753	mixed
ENSMUSG00000046351	24	0	1	4	Zfp322a	Zfp322a	True	False	0.0236745757594385	mixed
ENSMUSG00000002984	21	0	15	3	Tomm40	Tomm40	True	False	0.177816270633034	mixed
ENSMUSG00000034659	4	0	9	6	Tmem109	Tmem109	True	False	-0.0058101131372409	mixed
ENSMUSG00000077092	8	0	0	0	NA	ENSMUSG00000077092	False	False	NA	NA
ENSMUSG00000050215	8	0	0	0	NA	ENSMUSG00000050215	False	False	NA	NA
ENSMUSG00000092673	0	2	6	1	NA	ENSMUSG00000092673	False	False	NA	NA
ENSMUSG00000029772	11	0	1	4	Ahcyl2	Ahcyl2	True	False	0.0467326170929547	mixed
ENSMUSG00000030619	24	0	1	4	Eed	Eed	True	False	0.0440712814369563	mixed
ENSMUSG00000045854	24	0	1	4	Lyrm2	Lyrm2	True	False	0.0558654573242547	mixed
ENSMUSG00000040022	24	0	1	4	Rab11fip2	Rab11fip2	True	False	0.0810106944659615	mixed
ENSMUSG00000038047	15	0	12	8	Haus6	Haus6	True	False	0.0414482039129913	mixed
ENSMUSG00000068506	8	0	0	0	NA	ENSMUSG00000068506	False	False	NA	NA
ENSMUSG00000067767	8	0	0	0	NA	ENSMUSG00000067767	False	False	NA	NA
ENSMUSG00000029564	0	1	18	1	4930519G04Rik	4930519G04Rik	True	False	-0.164303671646642	mixed
ENSMUSG00000055298	8	0	0	0	Ctsj	Ctsj	False	False	-0.358332878069466	all_down
ENSMUSG00000046913	8	0	0	0	NA	ENSMUSG00000046913	False	False	NA	NA
ENSMUSG00000087115	8	0	0	0	NA	ENSMUSG00000087115	False	False	NA	NA
ENSMUSG00000038155	14	0	12	8	Gstp2	Gstp2	True	False	0.0769388589542348	mixed
ENSMUSG00000045917	18	0	9	6	Tmem268	Tmem268	True	False	-0.035810731130094	mixed
ENSMUSG00000040855	12	0	17	9	Reps2	Reps2	True	False	0.0831700445561527	mixed
ENSMUSG00000009549	17	0	8	5	Srp14	Srp14	True	False	-0.0152712896195035	mixed
ENSMUSG00000027715	5	1	4	2	Ccna2	Ccna2	True	False	-0.0700612204355305	mixed
ENSMUSG00000047030	11	0	9	4	Spata2	Spata2	True	False	-0.052724247588852	mixed
ENSMUSG00000026034	12	0	17	9	Clk1	Clk1	True	False	-0.0819513092090981	mixed
ENSMUSG00000090141	8	0	0	0	NA	ENSMUSG00000090141	False	False	NA	NA
ENSMUSG00000020419	19	1	7	10	Hormad2	Hormad2	True	False	0.186855979252448	mixed
ENSMUSG00000041741	15	0	1	4	Pde3a	Pde3a	True	False	-0.103249456472417	all_down
ENSMUSG00000038949	24	0	1	4	Cnst	Cnst	True	False	-0.0297152551745479	mixed
ENSMUSG00000026701	13	0	2	12	Prdx6	Prdx6	True	False	-0.0634167209807248	mixed
ENSMUSG00000037944	10	1	14	7	Ccr7	Ccr7	True	False	-0.31592442767102	mixed
ENSMUSG00000030970	23	0	5	6	Ctbp2	Ctbp2	True	False	-0.14955595605387	all_down
ENSMUSG00000059077	8	0	0	0	NA	ENSMUSG00000059077	False	False	NA	NA
ENSMUSG00000025270	14	0	15	8	Alas2	Alas2	True	False	-0.224461769194109	mixed
ENSMUSG00000096351	0	1	6	1	Samd11	Samd11	True	False	0.0497783308988312	mixed
ENSMUSG00000092111	5	1	4	2	Vmn2r113	Vmn2r113	True	False	-0.0885348662362948	mixed
ENSMUSG00000087480	6	0	12	8	Gm15910	Gm15910	True	False	-0.13302064311817	mixed
ENSMUSG00000033149	20	0	17	9	Phldb2	Phldb2	True	False	0.0033994151948022	mixed
ENSMUSG00000086219	22	1	4	2	Srrm4os	Srrm4os	True	False	0.0764701691512378	mixed
ENSMUSG00000027074	12	0	8	5	Slc43a3	Slc43a3	True	False	-0.17690955692209	mixed
ENSMUSG00000078753	8	0	0	0	NA	ENSMUSG00000078753	False	False	NA	NA
ENSMUSG00000068173	8	0	0	0	NA	ENSMUSG00000068173	False	False	NA	NA
ENSMUSG00000018740	10	1	14	7	Slc25a35	Slc25a35	True	False	0.15324805156637	mixed
ENSMUSG00000044317	10	1	14	7	Gpr4	Gpr4	True	False	-0.0571306549706311	mixed
ENSMUSG00000003549	22	1	5	2	Ercc1	Ercc1	True	False	0.0872470970186644	mixed
ENSMUSG00000022982	13	0	2	12	Sod1	Sod1	True	False	0.0394849489466159	mixed
