gene	raw_pca_2d_kmeans_cluster	ftsae_pca_2d_kmeans_cluster	ftsae_latent_kmeans_cluster	raw_pca_10d_kmeans_cluster	ftsae_pca_10d_kmeans_cluster
ENSMUSG00000031302	13	13	9	0	1
ENSMUSG00000057614	0	5	0	6	6
ENSMUSG00000037727	3	2	1	0	0
ENSMUSG00000043537	3	2	1	0	0
ENSMUSG00000026931	3	2	1	0	0
ENSMUSG00000036009	3	2	1	0	0
ENSMUSG00000021262	13	4	3	0	12
ENSMUSG00000039990	13	11	5	0	9
ENSMUSG00000027459	3	2	1	0	0
ENSMUSG00000029381	0	7	7	0	13
ENSMUSG00000039264	13	4	3	0	12
ENSMUSG00000023140	3	8	1	0	0
ENSMUSG00000021076	0	0	0	6	6
ENSMUSG00000013766	3	2	1	0	0
ENSMUSG00000104763	3	2	1	0	0
ENSMUSG00000035523	3	2	1	0	0
ENSMUSG00000059867	3	2	1	0	0
ENSMUSG00000073437	3	8	1	0	0
ENSMUSG00000028967	6	10	11	10	5
ENSMUSG00000115324	3	2	1	0	0
ENSMUSG00000022209	3	2	1	0	0
ENSMUSG00000026439	13	11	5	0	14
ENSMUSG00000031543	0	0	12	6	6
ENSMUSG00000022564	11	14	12	6	2
ENSMUSG00000063089	3	2	1	0	0
ENSMUSG00000021395	0	10	8	6	7
ENSMUSG00000070532	3	2	1	0	0
ENSMUSG00000095002	3	2	1	0	0
ENSMUSG00000039608	3	2	1	0	0
ENSMUSG00000055737	6	14	13	13	8
ENSMUSG00000025026	11	10	6	6	3
ENSMUSG00000028332	3	12	2	0	14
ENSMUSG00000025572	13	11	3	0	14
ENSMUSG00000086514	3	2	1	0	0
ENSMUSG00000029372	13	7	6	0	14
ENSMUSG00000002222	9	9	6	6	3
ENSMUSG00000086587	3	2	1	0	0
ENSMUSG00000060780	3	1	1	0	0
ENSMUSG00000094755	3	2	1	0	0
ENSMUSG00000050756	3	8	1	0	0
ENSMUSG00000057551	13	11	2	0	14
ENSMUSG00000027367	11	10	6	6	3
ENSMUSG00000039810	3	8	1	0	0
ENSMUSG00000097328	3	8	2	0	4
ENSMUSG00000115091	3	2	1	0	0
ENSMUSG00000074342	3	3	2	0	14
ENSMUSG00000085637	3	2	1	0	0
ENSMUSG00000031782	0	0	14	6	6
ENSMUSG00000074235	3	2	1	0	0
ENSMUSG00000040212	13	3	2	0	4
ENSMUSG00000092009	3	2	1	0	0
ENSMUSG00000021546	5	9	4	5	3
ENSMUSG00000100872	3	2	1	0	0
ENSMUSG00000047388	13	7	9	0	1
ENSMUSG00000066749	3	2	1	0	0
ENSMUSG00000061336	3	2	1	0	0
ENSMUSG00000037820	11	10	12	6	13
ENSMUSG00000040356	0	4	3	6	2
ENSMUSG00000022504	0	4	3	0	12
ENSMUSG00000110629	3	2	1	0	0
ENSMUSG00000078963	3	2	1	0	0
ENSMUSG00000031156	3	8	2	0	4
ENSMUSG00000099146	3	2	1	0	0
ENSMUSG00000102752	3	2	1	0	0
ENSMUSG00000103144	3	2	1	0	0
ENSMUSG00000020775	13	12	2	0	4
ENSMUSG00000016554	0	4	5	6	2
ENSMUSG00000004038	3	2	1	0	0
ENSMUSG00000028977	0	7	12	0	13
ENSMUSG00000054693	11	10	6	6	3
ENSMUSG00000006403	3	2	1	0	0
ENSMUSG00000015291	11	14	9	9	11
ENSMUSG00000070139	3	2	1	0	0
ENSMUSG00000028386	3	2	1	0	0
ENSMUSG00000045319	3	8	1	0	0
ENSMUSG00000019850	13	4	6	0	12
ENSMUSG00000031153	13	10	3	0	12
ENSMUSG00000110737	3	2	1	0	0
ENSMUSG00000052139	13	12	2	0	4
ENSMUSG00000068744	3	8	1	0	0
ENSMUSG00000072235	9	6	4	9	11
ENSMUSG00000057604	13	1	2	0	4
ENSMUSG00000040594	3	2	1	0	0
ENSMUSG00000013419	13	13	12	0	1
ENSMUSG00000041805	3	2	1	0	0
ENSMUSG00000034209	3	2	1	0	0
ENSMUSG00000070078	3	2	1	0	0
ENSMUSG00000017300	5	6	10	12	7
ENSMUSG00000020821	9	14	14	14	10
ENSMUSG00000043629	3	2	1	0	0
ENSMUSG00000030693	3	8	1	0	0
ENSMUSG00000064254	13	7	7	0	13
ENSMUSG00000110012	3	2	1	0	0
ENSMUSG00000026223	11	5	9	9	11
ENSMUSG00000038552	3	1	2	0	1
ENSMUSG00000006057	9	5	14	14	10
ENSMUSG00000070074	3	2	1	0	0
ENSMUSG00000032786	7	0	12	6	13
ENSMUSG00000032316	0	4	5	6	12
ENSMUSG00000040213	13	7	13	0	8
ENSMUSG00000021367	3	2	1	0	0
ENSMUSG00000030427	3	2	1	0	0
ENSMUSG00000020591	3	1	2	0	1
ENSMUSG00000030143	3	2	1	0	0
ENSMUSG00000026686	3	2	1	0	0
ENSMUSG00000089260	3	2	1	0	0
ENSMUSG00000028972	3	8	1	0	0
ENSMUSG00000034087	3	8	1	0	0
ENSMUSG00000021665	0	0	6	6	3
ENSMUSG00000057439	3	2	1	0	0
ENSMUSG00000025651	9	14	14	14	10
ENSMUSG00000044716	3	2	1	0	0
ENSMUSG00000058301	0	4	5	6	2
ENSMUSG00000001995	13	7	12	0	2
ENSMUSG00000036438	5	6	4	9	11
ENSMUSG00000091924	3	2	1	0	0
ENSMUSG00000031738	3	2	1	0	0
ENSMUSG00000008690	0	10	12	6	2
ENSMUSG00000074218	11	13	14	14	10
ENSMUSG00000023307	0	7	6	0	6
ENSMUSG00000038633	0	10	6	6	3
ENSMUSG00000094080	3	2	1	0	0
ENSMUSG00000100010	3	2	1	0	0
ENSMUSG00000049811	3	12	2	0	4
ENSMUSG00000049130	3	2	1	0	0
ENSMUSG00000049265	0	5	14	6	10
ENSMUSG00000079519	3	2	1	0	0
ENSMUSG00000052182	3	2	1	0	0
ENSMUSG00000074457	13	7	12	0	13
ENSMUSG00000026694	3	8	1	0	0
ENSMUSG00000041769	13	7	0	0	6
ENSMUSG00000025958	11	10	6	6	3
ENSMUSG00000059602	3	2	1	0	0
ENSMUSG00000054405	0	10	6	6	2
ENSMUSG00000036986	13	4	3	0	12
ENSMUSG00000064202	3	2	1	0	0
ENSMUSG00000050730	13	12	7	0	13
ENSMUSG00000054083	3	2	1	0	0
ENSMUSG00000054770	3	8	2	0	0
ENSMUSG00000028381	0	10	6	6	3
ENSMUSG00000117655	3	2	1	0	0
ENSMUSG00000025083	13	12	2	0	4
ENSMUSG00000020015	0	0	0	6	6
ENSMUSG00000100890	3	2	1	0	0
ENSMUSG00000024846	13	7	12	0	9
ENSMUSG00000032769	3	2	1	0	0
ENSMUSG00000054027	13	13	9	0	1
ENSMUSG00000075090	3	2	1	0	0
ENSMUSG00000043827	3	2	1	0	0
ENSMUSG00000036560	3	1	1	0	0
ENSMUSG00000017144	13	11	2	0	14
ENSMUSG00000023882	3	2	1	0	0
ENSMUSG00000083061	3	3	2	0	4
ENSMUSG00000084747	3	2	1	0	0
ENSMUSG00000026271	3	8	1	0	0
ENSMUSG00000076444	3	2	1	0	0
ENSMUSG00000026946	3	8	2	0	0
ENSMUSG00000017831	0	0	0	6	6
ENSMUSG00000044499	3	2	1	0	0
ENSMUSG00000043067	13	7	6	0	6
ENSMUSG00000051331	0	0	12	6	13
ENSMUSG00000078122	3	11	2	0	14
ENSMUSG00000053040	3	2	1	0	0
ENSMUSG00000063728	3	2	1	0	0
ENSMUSG00000047977	3	2	1	0	0
ENSMUSG00000036552	13	11	2	0	14
ENSMUSG00000026542	7	12	11	0	4
ENSMUSG00000075115	3	2	1	0	0
ENSMUSG00000097325	3	2	1	0	0
ENSMUSG00000049988	3	8	1	0	0
ENSMUSG00000034063	3	2	1	0	0
ENSMUSG00000010175	13	7	12	0	6
ENSMUSG00000014932	13	7	0	0	6
ENSMUSG00000073775	3	8	1	0	0
ENSMUSG00000023963	3	8	1	0	0
ENSMUSG00000026851	13	7	9	0	1
ENSMUSG00000020635	3	2	1	0	0
ENSMUSG00000055322	10	14	4	5	10
ENSMUSG00000009630	13	7	12	0	2
ENSMUSG00000029335	13	12	2	0	4
ENSMUSG00000030265	0	0	6	6	3
ENSMUSG00000096566	3	2	1	0	0
ENSMUSG00000053226	3	2	1	0	0
ENSMUSG00000044461	13	8	2	0	4
ENSMUSG00000038227	3	2	1	0	0
ENSMUSG00000092564	3	2	1	0	0
ENSMUSG00000053552	3	2	1	0	0
ENSMUSG00000005142	11	4	3	6	12
ENSMUSG00000063651	3	2	1	0	0
ENSMUSG00000029780	13	7	6	0	6
ENSMUSG00000074758	3	2	1	0	0
ENSMUSG00000064308	3	2	1	0	0
ENSMUSG00000009073	0	10	12	6	2
ENSMUSG00000004631	13	1	2	0	4
ENSMUSG00000043583	3	2	1	0	0
ENSMUSG00000044923	3	2	1	0	0
ENSMUSG00000020010	3	2	1	0	0
ENSMUSG00000023279	3	7	8	0	9
ENSMUSG00000000838	0	10	6	6	3
ENSMUSG00000076976	3	2	1	0	0
ENSMUSG00000073565	3	2	1	0	0
ENSMUSG00000062376	3	2	1	0	0
ENSMUSG00000075155	3	2	1	0	0
ENSMUSG00000022369	3	8	1	0	0
ENSMUSG00000004996	3	8	1	0	0
ENSMUSG00000041453	5	14	4	5	10
ENSMUSG00000046417	3	2	1	0	0
ENSMUSG00000030966	3	3	2	0	14
ENSMUSG00000022122	13	13	0	0	6
ENSMUSG00000014329	13	7	13	0	8
ENSMUSG00000090961	3	2	1	0	0
ENSMUSG00000015829	13	13	9	0	1
ENSMUSG00000062012	3	2	1	0	0
ENSMUSG00000095498	3	2	1	0	0
ENSMUSG00000001739	3	8	2	0	4
ENSMUSG00000060373	11	9	6	6	3
ENSMUSG00000030521	13	3	8	0	9
ENSMUSG00000049314	3	2	1	0	0
ENSMUSG00000065575	3	2	1	0	0
ENSMUSG00000058979	13	3	2	0	14
ENSMUSG00000075078	3	2	1	0	0
ENSMUSG00000056912	3	2	1	0	0
ENSMUSG00000059713	13	12	0	0	9
ENSMUSG00000003477	7	0	11	6	5
ENSMUSG00000041062	3	2	1	0	0
ENSMUSG00000020359	13	11	2	0	14
ENSMUSG00000053600	3	8	1	0	0
ENSMUSG00000020526	3	2	1	0	0
ENSMUSG00000032501	13	3	2	0	4
ENSMUSG00000001419	11	10	6	6	2
ENSMUSG00000026697	3	2	1	0	0
ENSMUSG00000000555	13	12	2	0	13
ENSMUSG00000019854	13	11	5	0	9
ENSMUSG00000030084	0	10	12	6	2
ENSMUSG00000027401	13	0	7	0	13
ENSMUSG00000033987	3	8	1	0	0
ENSMUSG00000067441	3	2	1	0	0
ENSMUSG00000053749	3	2	1	0	0
ENSMUSG00000047031	3	2	1	0	0
ENSMUSG00000045757	3	2	1	0	0
ENSMUSG00000038143	0	13	9	0	1
ENSMUSG00000020864	0	0	12	6	6
ENSMUSG00000045193	13	7	5	0	2
ENSMUSG00000103243	3	2	1	0	0
ENSMUSG00000086171	3	2	1	0	0
ENSMUSG00000062380	13	5	9	0	1
ENSMUSG00000021710	13	12	2	0	4
ENSMUSG00000024091	11	0	0	6	6
ENSMUSG00000117797	3	2	1	0	0
ENSMUSG00000096644	3	2	1	0	0
ENSMUSG00000022280	0	4	6	0	3
ENSMUSG00000033781	13	12	2	0	1
ENSMUSG00000032419	3	2	1	0	0
ENSMUSG00000085227	3	2	1	0	0
ENSMUSG00000026226	3	2	1	0	0
ENSMUSG00000003721	0	7	11	0	5
ENSMUSG00000050383	3	2	1	0	0
ENSMUSG00000061535	3	2	1	0	0
ENSMUSG00000039629	13	13	0	0	6
ENSMUSG00000109403	3	2	1	0	0
ENSMUSG00000033170	13	8	2	0	4
ENSMUSG00000006731	0	4	3	6	12
ENSMUSG00000020335	3	2	1	0	0
ENSMUSG00000002763	13	7	12	0	2
ENSMUSG00000001054	13	8	2	0	4
ENSMUSG00000026959	13	5	9	0	11
ENSMUSG00000062687	3	2	1	0	0
ENSMUSG00000047039	3	2	1	0	0
ENSMUSG00000052749	3	3	2	0	14
ENSMUSG00000049902	3	2	1	0	0
ENSMUSG00000027076	3	2	1	0	0
ENSMUSG00000075066	3	2	1	0	0
ENSMUSG00000028757	0	10	12	6	2
ENSMUSG00000005357	3	1	1	0	0
ENSMUSG00000020255	10	9	4	5	3
ENSMUSG00000045306	3	2	1	0	0
ENSMUSG00000059382	3	2	1	0	0
ENSMUSG00000031957	3	7	5	0	9
ENSMUSG00000100777	3	2	1	0	0
ENSMUSG00000003299	13	12	12	0	4
ENSMUSG00000029168	3	2	1	0	0
ENSMUSG00000021186	13	7	13	0	8
ENSMUSG00000059203	3	2	1	0	0
ENSMUSG00000038064	3	2	1	0	0
ENSMUSG00000031425	9	6	9	9	11
ENSMUSG00000074283	3	2	1	0	0
ENSMUSG00000007039	3	8	2	0	4
ENSMUSG00000112343	3	8	1	0	0
ENSMUSG00000059213	13	5	9	9	11
ENSMUSG00000091407	3	2	1	0	0
ENSMUSG00000021253	13	8	2	0	4
ENSMUSG00000068263	3	2	1	0	0
ENSMUSG00000031358	13	11	2	0	14
ENSMUSG00000085496	3	2	1	0	0
ENSMUSG00000006342	13	7	13	0	8
ENSMUSG00000029522	3	2	1	0	0
ENSMUSG00000009108	3	8	2	0	0
ENSMUSG00000045267	3	2	1	0	0
ENSMUSG00000056531	3	8	1	0	0
ENSMUSG00000071708	0	0	0	0	6
ENSMUSG00000095992	3	8	1	0	0
ENSMUSG00000020427	0	10	4	6	10
ENSMUSG00000037759	3	2	1	0	0
ENSMUSG00000042419	3	2	1	0	0
ENSMUSG00000047631	7	7	11	0	5
ENSMUSG00000094001	3	2	1	0	0
ENSMUSG00000052423	13	3	2	0	4
ENSMUSG00000049015	3	2	1	0	0
ENSMUSG00000038695	13	12	2	0	4
ENSMUSG00000001023	3	2	1	0	0
ENSMUSG00000030655	9	9	6	6	3
ENSMUSG00000063458	3	2	1	0	0
ENSMUSG00000044285	0	5	9	6	11
ENSMUSG00000052539	0	7	12	0	13
ENSMUSG00000036672	3	8	1	0	0
ENSMUSG00000029054	3	1	2	0	4
ENSMUSG00000107874	3	2	1	0	0
ENSMUSG00000042724	3	8	1	0	0
ENSMUSG00000029798	13	11	2	0	14
ENSMUSG00000084980	3	2	1	0	0
ENSMUSG00000028898	13	8	2	0	4
ENSMUSG00000020303	3	8	1	0	0
ENSMUSG00000035798	0	0	0	0	6
ENSMUSG00000020081	3	2	1	0	0
ENSMUSG00000038335	13	11	5	0	9
ENSMUSG00000029185	13	3	2	0	4
ENSMUSG00000003200	13	11	5	0	9
ENSMUSG00000026204	13	5	9	0	11
ENSMUSG00000079165	3	8	1	0	0
ENSMUSG00000037344	3	8	2	0	4
ENSMUSG00000028965	3	12	2	0	4
ENSMUSG00000066278	13	3	2	0	4
ENSMUSG00000062168	3	2	1	0	0
ENSMUSG00000031286	3	2	1	0	0
ENSMUSG00000036402	0	0	13	6	8
ENSMUSG00000103749	3	2	1	0	0
ENSMUSG00000021240	3	8	2	0	4
ENSMUSG00000029553	3	2	1	0	0
ENSMUSG00000027048	7	7	11	10	5
ENSMUSG00000046295	3	2	1	0	0
ENSMUSG00000044447	13	11	7	0	13
ENSMUSG00000068075	3	3	2	0	4
ENSMUSG00000091091	3	2	1	0	0
ENSMUSG00000042554	3	2	1	0	0
ENSMUSG00000036172	3	2	1	0	0
ENSMUSG00000095788	3	2	1	0	0
ENSMUSG00000027882	13	4	6	0	3
ENSMUSG00000060807	7	12	11	0	5
ENSMUSG00000026187	13	3	2	0	4
ENSMUSG00000047040	13	7	7	0	13
ENSMUSG00000048701	0	10	8	6	9
ENSMUSG00000039253	13	1	2	0	4
ENSMUSG00000023973	13	11	3	0	2
ENSMUSG00000029661	5	9	10	5	7
ENSMUSG00000071252	3	1	1	0	0
ENSMUSG00000000743	0	10	12	0	13
ENSMUSG00000029538	13	3	5	0	9
ENSMUSG00000025154	13	3	5	0	9
ENSMUSG00000075486	13	12	2	0	4
ENSMUSG00000072259	3	2	1	0	0
ENSMUSG00000052917	0	4	6	0	3
ENSMUSG00000050711	0	5	9	6	11
ENSMUSG00000025588	3	2	1	0	0
ENSMUSG00000041684	13	1	2	0	4
ENSMUSG00000039952	11	14	12	6	13
ENSMUSG00000032750	3	2	1	0	0
ENSMUSG00000032036	3	1	1	0	0
ENSMUSG00000059923	0	10	3	6	2
ENSMUSG00000044743	3	2	1	0	0
ENSMUSG00000038024	11	10	6	6	3
ENSMUSG00000031536	13	12	2	0	9
ENSMUSG00000089268	3	2	1	0	0
ENSMUSG00000016024	13	12	2	0	4
ENSMUSG00000004677	0	4	3	6	12
ENSMUSG00000028217	13	7	7	0	13
ENSMUSG00000100296	3	2	1	0	0
ENSMUSG00000086629	3	2	1	0	0
ENSMUSG00000021832	11	0	6	6	6
ENSMUSG00000048978	13	5	9	0	1
ENSMUSG00000091060	3	2	1	0	0
ENSMUSG00000025630	0	0	0	6	6
ENSMUSG00000000326	7	0	11	6	5
ENSMUSG00000033813	0	10	6	6	3
ENSMUSG00000118401	3	2	1	0	0
ENSMUSG00000074865	3	2	1	0	0
ENSMUSG00000105589	3	7	8	0	9
ENSMUSG00000029781	0	0	12	6	13
ENSMUSG00000005986	3	2	1	0	0
ENSMUSG00000042269	3	2	1	0	0
ENSMUSG00000029869	13	7	5	0	14
ENSMUSG00000031833	13	10	9	0	12
ENSMUSG00000093610	3	2	1	0	0
ENSMUSG00000095081	3	2	1	0	0
ENSMUSG00000035354	0	4	3	0	12
ENSMUSG00000038550	3	2	1	0	0
ENSMUSG00000031422	11	14	6	6	3
ENSMUSG00000032515	13	3	2	0	14
ENSMUSG00000062627	0	4	6	0	3
ENSMUSG00000065583	3	2	1	0	0
ENSMUSG00000004099	0	4	5	6	9
ENSMUSG00000021768	3	2	1	0	0
ENSMUSG00000009927	5	14	4	5	10
ENSMUSG00000023918	3	8	1	0	0
ENSMUSG00000050751	3	13	9	0	1
ENSMUSG00000015656	14	6	4	5	7
ENSMUSG00000052934	13	13	9	0	1
ENSMUSG00000097073	3	2	1	0	0
ENSMUSG00000079685	3	3	2	0	14
ENSMUSG00000037416	9	10	6	6	3
ENSMUSG00000025722	3	8	1	0	0
ENSMUSG00000032292	3	7	2	0	14
ENSMUSG00000028689	3	2	1	0	0
ENSMUSG00000020962	0	10	6	6	3
ENSMUSG00000032353	13	7	12	0	13
ENSMUSG00000014294	0	13	14	6	10
ENSMUSG00000020128	0	4	6	6	3
ENSMUSG00000106013	3	2	1	0	0
ENSMUSG00000031634	13	12	2	0	4
ENSMUSG00000031485	0	7	12	6	2
ENSMUSG00000031295	13	3	2	0	14
ENSMUSG00000031246	11	10	6	6	3
ENSMUSG00000053684	3	2	1	0	0
ENSMUSG00000018474	11	14	9	9	11
ENSMUSG00000017737	3	12	5	0	9
ENSMUSG00000051262	3	2	1	0	0
ENSMUSG00000020280	13	3	2	0	14
ENSMUSG00000064129	3	2	1	0	0
ENSMUSG00000028630	0	10	6	0	3
ENSMUSG00000024681	3	2	1	0	0
ENSMUSG00000055850	0	10	12	6	8
ENSMUSG00000026785	3	2	1	0	0
ENSMUSG00000000711	11	14	6	6	3
ENSMUSG00000038456	13	8	2	0	4
ENSMUSG00000044441	3	2	1	0	0
ENSMUSG00000024188	0	4	6	0	3
ENSMUSG00000045165	13	11	3	0	14
ENSMUSG00000024421	13	11	12	0	13
ENSMUSG00000097170	3	2	1	0	0
ENSMUSG00000053205	0	11	6	0	14
ENSMUSG00000031109	3	8	1	0	0
ENSMUSG00000058690	11	0	6	6	6
ENSMUSG00000055024	11	9	6	6	3
ENSMUSG00000098934	3	8	1	0	0
ENSMUSG00000024824	3	3	2	0	4
ENSMUSG00000049511	3	2	1	0	0
ENSMUSG00000047221	3	2	1	0	0
ENSMUSG00000022580	3	2	1	0	0
ENSMUSG00000022311	3	1	2	0	1
ENSMUSG00000022949	3	1	2	0	4
ENSMUSG00000061259	3	2	1	0	0
ENSMUSG00000031633	10	6	14	7	10
ENSMUSG00000074359	13	5	4	6	7
ENSMUSG00000030341	0	7	12	0	2
ENSMUSG00000078116	3	2	1	0	0
ENSMUSG00000032599	13	7	5	0	2
ENSMUSG00000060747	3	2	1	0	0
ENSMUSG00000048067	3	2	1	0	0
ENSMUSG00000099486	3	2	1	0	0
ENSMUSG00000026272	7	12	11	0	5
ENSMUSG00000096735	3	2	1	0	0
ENSMUSG00000003032	0	10	7	0	13
ENSMUSG00000104553	3	2	1	0	0
ENSMUSG00000003402	0	10	12	6	2
ENSMUSG00000020260	13	12	12	0	2
ENSMUSG00000024392	11	10	12	6	2
ENSMUSG00000090125	3	2	1	0	0
ENSMUSG00000021115	13	3	2	0	14
ENSMUSG00000092341	1	14	10	1	7
ENSMUSG00000048251	0	4	5	0	12
ENSMUSG00000031906	13	13	7	0	13
ENSMUSG00000056959	3	2	1	0	0
ENSMUSG00000022515	13	3	2	0	14
ENSMUSG00000022738	3	2	1	0	0
ENSMUSG00000020549	13	3	5	0	9
ENSMUSG00000029469	13	1	2	0	4
ENSMUSG00000027787	13	11	5	0	9
ENSMUSG00000039462	3	2	1	0	0
ENSMUSG00000030157	11	4	6	6	3
ENSMUSG00000078509	3	2	1	0	0
ENSMUSG00000050917	3	2	1	0	0
ENSMUSG00000022056	3	2	1	0	0
ENSMUSG00000094284	3	2	1	0	0
ENSMUSG00000001089	0	0	6	6	13
ENSMUSG00000022754	13	12	2	0	4
ENSMUSG00000028614	13	3	5	0	9
ENSMUSG00000078683	6	14	10	10	7
ENSMUSG00000047324	3	2	1	0	0
ENSMUSG00000062528	3	2	1	0	0
ENSMUSG00000034098	3	1	2	0	4
ENSMUSG00000030671	0	7	6	6	6
ENSMUSG00000007038	0	0	4	6	13
ENSMUSG00000020712	3	2	1	0	0
ENSMUSG00000047050	3	2	1	0	0
ENSMUSG00000064127	0	10	6	6	3
ENSMUSG00000069678	3	12	8	0	9
ENSMUSG00000049349	3	2	1	0	0
ENSMUSG00000022226	3	2	1	0	0
ENSMUSG00000025839	3	2	1	0	0
ENSMUSG00000025645	3	2	1	0	0
ENSMUSG00000002204	5	14	13	13	8
ENSMUSG00000033282	13	8	2	0	4
ENSMUSG00000040209	0	0	6	6	3
ENSMUSG00000078496	3	2	1	0	0
ENSMUSG00000021147	0	7	0	0	6
ENSMUSG00000109487	3	2	1	0	0
ENSMUSG00000019891	3	8	1	0	0
ENSMUSG00000019214	3	8	1	0	0
ENSMUSG00000002741	0	10	12	0	2
ENSMUSG00000028412	11	10	7	6	13
ENSMUSG00000038619	11	0	6	6	3
ENSMUSG00000095758	3	2	1	0	0
ENSMUSG00000079015	4	14	11	8	5
ENSMUSG00000025380	3	8	1	0	0
ENSMUSG00000101304	3	2	1	0	0
ENSMUSG00000094293	3	2	1	0	0
ENSMUSG00000051232	3	8	2	0	4
ENSMUSG00000068606	3	2	1	0	0
ENSMUSG00000051323	13	1	2	0	1
ENSMUSG00000041889	13	13	9	0	1
ENSMUSG00000025747	13	3	5	0	14
ENSMUSG00000026278	3	8	1	0	4
ENSMUSG00000068762	3	2	1	0	0
ENSMUSG00000031955	13	13	12	0	13
ENSMUSG00000032097	9	9	6	6	3
ENSMUSG00000055567	0	5	9	9	11
ENSMUSG00000026289	13	4	5	0	2
ENSMUSG00000021124	0	0	0	6	6
ENSMUSG00000037568	3	2	1	0	0
ENSMUSG00000026357	3	8	1	0	0
ENSMUSG00000024254	3	2	1	0	0
ENSMUSG00000020156	13	11	5	0	9
ENSMUSG00000018398	0	5	9	6	11
ENSMUSG00000074039	3	2	1	0	0
ENSMUSG00000027167	3	2	1	0	0
ENSMUSG00000049717	3	3	2	0	14
ENSMUSG00000076460	3	2	1	0	0
ENSMUSG00000119111	3	2	1	0	0
ENSMUSG00000068101	3	2	1	0	0
ENSMUSG00000024999	13	3	2	0	9
ENSMUSG00000034205	13	12	2	0	4
ENSMUSG00000071253	13	7	13	0	8
ENSMUSG00000084346	3	2	1	0	0
ENSMUSG00000090710	3	2	1	0	0
ENSMUSG00000072501	11	10	6	6	3
ENSMUSG00000045777	3	2	1	0	0
ENSMUSG00000028223	11	0	14	6	6
ENSMUSG00000064666	3	2	1	0	0
ENSMUSG00000070820	3	2	1	0	0
ENSMUSG00000025613	11	10	6	6	3
ENSMUSG00000006920	0	10	12	6	2
ENSMUSG00000027400	3	2	1	0	0
ENSMUSG00000087362	3	2	1	0	0
ENSMUSG00000026826	3	1	1	0	4
ENSMUSG00000095903	3	2	1	0	0
ENSMUSG00000024740	9	9	4	6	3
ENSMUSG00000043557	3	1	2	0	4
ENSMUSG00000028334	13	7	7	0	13
ENSMUSG00000042010	11	0	14	6	10
ENSMUSG00000028344	13	3	2	0	14
ENSMUSG00000054005	3	8	1	0	0
ENSMUSG00000070810	3	2	1	0	0
ENSMUSG00000059540	3	2	1	0	0
ENSMUSG00000074884	9	14	14	6	10
ENSMUSG00000043461	3	2	1	0	4
ENSMUSG00000027669	13	12	2	0	14
ENSMUSG00000094328	3	2	1	0	0
ENSMUSG00000027160	3	8	1	0	0
ENSMUSG00000047710	13	12	5	0	9
ENSMUSG00000067203	3	3	2	0	4
ENSMUSG00000055945	3	1	1	0	0
ENSMUSG00000020644	0	0	13	6	8
ENSMUSG00000032892	3	2	1	0	0
ENSMUSG00000018820	13	11	5	0	2
ENSMUSG00000021764	0	0	0	6	6
ENSMUSG00000070708	3	2	1	0	0
ENSMUSG00000074995	3	2	1	0	0
ENSMUSG00000040751	3	3	2	0	14
ENSMUSG00000006095	13	13	12	0	4
ENSMUSG00000021404	3	2	1	0	0
ENSMUSG00000023781	3	2	1	0	0
ENSMUSG00000027366	11	10	7	6	13
ENSMUSG00000037339	13	3	5	0	9
ENSMUSG00000015970	0	7	13	0	8
ENSMUSG00000065430	3	2	1	0	0
ENSMUSG00000026575	13	8	2	0	4
ENSMUSG00000006378	13	8	2	0	4
ENSMUSG00000021033	6	0	11	10	5
ENSMUSG00000073940	5	14	4	11	7
ENSMUSG00000037924	3	2	1	0	0
ENSMUSG00000040693	3	2	1	0	0
