accession	direction	term	clean_term	description	pathway_genes_tested	universe_genes_tested	mean_wald_stat_in_pathway	mean_wald_stat_all_genes	mean_wald_stat_shift	p_value	overlap_genes	fdr_bh
OSD-463	up_in_flight	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	Chemokine Receptors Bind Chemokines	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	33	22420	-1.4948495292859607	-0.026636445818536404	-1.4682130834674243	0.9997821607378556	ENSMUSG00000000982,ENSMUSG00000018920,ENSMUSG00000018930,ENSMUSG00000023078,ENSMUSG00000025804,ENSMUSG00000026573,ENSMUSG00000029371,ENSMUSG00000029372,ENSMUSG00000029417,ENSMUSG00000029530,ENSMUSG00000031778,ENSMUSG00000031779,ENSMUSG00000034855,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000037944,ENSMUSG00000044052,ENSMUSG00000045382,ENSMUSG00000048521,ENSMUSG00000049103,ENSMUSG00000050232,ENSMUSG00000052336,ENSMUSG00000060183,ENSMUSG00000060509,ENSMUSG00000061353,ENSMUSG00000071005,ENSMUSG00000073888,ENSMUSG00000074715,ENSMUSG00000079227,ENSMUSG00000094065,ENSMUSG00000094686,ENSMUSG00000095675,ENSMUSG00000096596	0.9999999996018765
OSD-463	up_in_flight	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	Fatty Acyl Coa Biosynthesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	17	22420	-1.9190193083875846	-0.026636445818536404	-1.8923828625690482	0.9998077837225373	ENSMUSG00000003528,ENSMUSG00000006390,ENSMUSG00000018796,ENSMUSG00000020333,ENSMUSG00000020532,ENSMUSG00000020917,ENSMUSG00000021364,ENSMUSG00000021696,ENSMUSG00000024981,ENSMUSG00000025153,ENSMUSG00000027195,ENSMUSG00000031278,ENSMUSG00000031708,ENSMUSG00000032349,ENSMUSG00000032883,ENSMUSG00000038754,ENSMUSG00000041220	0.9999999996018765
OSD-463	up_in_flight	REACTOME_COLLAGEN_FORMATION	Collagen Formation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COLLAGEN_FORMATION	42	22420	-1.126323814920794	-0.026636445818536404	-1.0996873691022575	0.9998806788574957	ENSMUSG00000001119,ENSMUSG00000001506,ENSMUSG00000004098,ENSMUSG00000004846,ENSMUSG00000015354,ENSMUSG00000019055,ENSMUSG00000020241,ENSMUSG00000022098,ENSMUSG00000022371,ENSMUSG00000024330,ENSMUSG00000025064,ENSMUSG00000025130,ENSMUSG00000026042,ENSMUSG00000026043,ENSMUSG00000026837,ENSMUSG00000028339,ENSMUSG00000029661,ENSMUSG00000029718,ENSMUSG00000031273,ENSMUSG00000031274,ENSMUSG00000031502,ENSMUSG00000031503,ENSMUSG00000032332,ENSMUSG00000032374,ENSMUSG00000032383,ENSMUSG00000032431,ENSMUSG00000036545,ENSMUSG00000040690,ENSMUSG00000043635,ENSMUSG00000045672,ENSMUSG00000048126,ENSMUSG00000053626,ENSMUSG00000056174,ENSMUSG00000058806,ENSMUSG00000058897,ENSMUSG00000059901,ENSMUSG00000063564,ENSMUSG00000067158,ENSMUSG00000068196,ENSMUSG00000068794,ENSMUSG00000070436,ENSMUSG00000079465	0.9999999996018765
OSD-463	up_in_flight	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	Formation Of Tubulin Folding Intermediates By Cct Tric	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	19	22420	-1.699315708075789	-0.026636445818536404	-1.6726792622572526	0.9999093999755363	ENSMUSG00000001416,ENSMUSG00000001473,ENSMUSG00000007739,ENSMUSG00000016255,ENSMUSG00000022234,ENSMUSG00000023004,ENSMUSG00000025613,ENSMUSG00000026202,ENSMUSG00000029447,ENSMUSG00000030007,ENSMUSG00000034024,ENSMUSG00000036752,ENSMUSG00000043091,ENSMUSG00000045136,ENSMUSG00000058672,ENSMUSG00000062591,ENSMUSG00000068039,ENSMUSG00000072235,ENSMUSG00000116358	0.9999999996018765
OSD-463	up_in_flight	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	Integrin Cell Surface Interactions	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	78	22420	-1.0215919562902562	-0.026636445818536404	-0.9949555104717198	0.999937345916465	ENSMUSG00000000157,ENSMUSG00000000290,ENSMUSG00000000303,ENSMUSG00000000555,ENSMUSG00000001014,ENSMUSG00000001029,ENSMUSG00000001281,ENSMUSG00000001506,ENSMUSG00000001507,ENSMUSG00000001729,ENSMUSG00000001930,ENSMUSG00000002900,ENSMUSG00000005947,ENSMUSG00000015533,ENSMUSG00000015647,ENSMUSG00000017344,ENSMUSG00000017776,ENSMUSG00000019899,ENSMUSG00000020689,ENSMUSG00000020717,ENSMUSG00000020758,ENSMUSG00000021457,ENSMUSG00000022469,ENSMUSG00000022607,ENSMUSG00000022817,ENSMUSG00000023175,ENSMUSG00000024122,ENSMUSG00000024241,ENSMUSG00000025321,ENSMUSG00000025809,ENSMUSG00000026193,ENSMUSG00000026478,ENSMUSG00000026768,ENSMUSG00000026786,ENSMUSG00000026971,ENSMUSG00000027087,ENSMUSG00000027204,ENSMUSG00000027347,ENSMUSG00000027540,ENSMUSG00000027646,ENSMUSG00000027962,ENSMUSG00000028001,ENSMUSG00000028364,ENSMUSG00000028465,ENSMUSG00000029304,ENSMUSG00000029661,ENSMUSG00000030786,ENSMUSG00000030789,ENSMUSG00000030830,ENSMUSG00000031274,ENSMUSG00000031502,ENSMUSG00000031503,ENSMUSG00000031955,ENSMUSG00000031990,ENSMUSG00000032243,ENSMUSG00000032312,ENSMUSG00000032796,ENSMUSG00000032946,ENSMUSG00000033831,ENSMUSG00000033860,ENSMUSG00000034664,ENSMUSG00000037405,ENSMUSG00000038235,ENSMUSG00000039115,ENSMUSG00000040152,ENSMUSG00000042284,ENSMUSG00000042626,ENSMUSG00000049044,ENSMUSG00000052681,ENSMUSG00000052911,ENSMUSG00000053062,ENSMUSG00000059923,ENSMUSG00000067158,ENSMUSG00000068798,ENSMUSG00000079465,ENSMUSG00000090210,ENSMUSG00000106447,ENSMUSG00000108596	0.9999999996018765
OSD-463	up_in_flight	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Extracellular Matrix Organization	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	63	22420	-0.9595114316138935	-0.026636445818536404	-0.9328749857953571	0.9999520219932249	ENSMUSG00000000901,ENSMUSG00000000957,ENSMUSG00000001119,ENSMUSG00000001131,ENSMUSG00000001506,ENSMUSG00000004098,ENSMUSG00000004846,ENSMUSG00000005800,ENSMUSG00000015354,ENSMUSG00000017466,ENSMUSG00000017737,ENSMUSG00000018623,ENSMUSG00000019055,ENSMUSG00000020125,ENSMUSG00000020241,ENSMUSG00000022098,ENSMUSG00000022371,ENSMUSG00000023903,ENSMUSG00000024330,ENSMUSG00000025064,ENSMUSG00000025130,ENSMUSG00000026042,ENSMUSG00000026043,ENSMUSG00000026837,ENSMUSG00000027612,ENSMUSG00000028226,ENSMUSG00000028339,ENSMUSG00000029436,ENSMUSG00000029661,ENSMUSG00000029718,ENSMUSG00000030530,ENSMUSG00000031273,ENSMUSG00000031274,ENSMUSG00000031502,ENSMUSG00000031503,ENSMUSG00000031740,ENSMUSG00000031790,ENSMUSG00000032332,ENSMUSG00000032374,ENSMUSG00000032383,ENSMUSG00000032431,ENSMUSG00000036545,ENSMUSG00000040690,ENSMUSG00000043613,ENSMUSG00000043635,ENSMUSG00000045672,ENSMUSG00000048126,ENSMUSG00000050578,ENSMUSG00000053626,ENSMUSG00000056174,ENSMUSG00000058806,ENSMUSG00000058897,ENSMUSG00000059481,ENSMUSG00000059901,ENSMUSG00000063564,ENSMUSG00000063903,ENSMUSG00000066513,ENSMUSG00000067158,ENSMUSG00000068196,ENSMUSG00000068794,ENSMUSG00000070436,ENSMUSG00000079465,ENSMUSG00000109764	0.9999999996018765
OSD-463	up_in_flight	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	Cell Surface Interactions At The Vascular Wall	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	77	22420	-0.8887691607913433	-0.026636445818536404	-0.8621327149728069	0.999964001367331	ENSMUSG00000000157,ENSMUSG00000000290,ENSMUSG00000000409,ENSMUSG00000000555,ENSMUSG00000000958,ENSMUSG00000001506,ENSMUSG00000001507,ENSMUSG00000001946,ENSMUSG00000004266,ENSMUSG00000006386,ENSMUSG00000007655,ENSMUSG00000010095,ENSMUSG00000014361,ENSMUSG00000014932,ENSMUSG00000015355,ENSMUSG00000016933,ENSMUSG00000019312,ENSMUSG00000019843,ENSMUSG00000020609,ENSMUSG00000020689,ENSMUSG00000020717,ENSMUSG00000022102,ENSMUSG00000022180,ENSMUSG00000022309,ENSMUSG00000022771,ENSMUSG00000022912,ENSMUSG00000023175,ENSMUSG00000024241,ENSMUSG00000025161,ENSMUSG00000025499,ENSMUSG00000025809,ENSMUSG00000026193,ENSMUSG00000026576,ENSMUSG00000026580,ENSMUSG00000026581,ENSMUSG00000026888,ENSMUSG00000027087,ENSMUSG00000027249,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000027737,ENSMUSG00000027852,ENSMUSG00000027863,ENSMUSG00000029661,ENSMUSG00000030162,ENSMUSG00000030265,ENSMUSG00000030786,ENSMUSG00000030789,ENSMUSG00000030830,ENSMUSG00000031391,ENSMUSG00000031465,ENSMUSG00000031834,ENSMUSG00000031904,ENSMUSG00000031990,ENSMUSG00000032412,ENSMUSG00000032462,ENSMUSG00000032902,ENSMUSG00000036634,ENSMUSG00000037902,ENSMUSG00000038235,ENSMUSG00000040010,ENSMUSG00000041329,ENSMUSG00000041417,ENSMUSG00000042228,ENSMUSG00000042265,ENSMUSG00000042626,ENSMUSG00000051457,ENSMUSG00000053062,ENSMUSG00000055447,ENSMUSG00000058715,ENSMUSG00000059923,ENSMUSG00000074677,ENSMUSG00000074743,ENSMUSG00000078780,ENSMUSG00000095028,ENSMUSG00000095788,ENSMUSG00000108596	0.9999999996018765
OSD-463	up_in_flight	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	Calnexin Calreticulin Cycle	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CALNEXIN_CALRETICULIN_CYCLE	11	22420	-2.56015263658384	-0.026636445818536404	-2.5335161907653037	0.9999790157056817	ENSMUSG00000003402,ENSMUSG00000003814,ENSMUSG00000020368,ENSMUSG00000027248,ENSMUSG00000030104,ENSMUSG00000036646,ENSMUSG00000037470,ENSMUSG00000038312,ENSMUSG00000042104,ENSMUSG00000043019,ENSMUSG00000071650	0.9999999996018765
OSD-463	up_in_flight	REACTOME_INTERFERON_SIGNALING	Interferon Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTERFERON_SIGNALING	129	22420	-0.78131587339562	-0.026636445818536404	-0.7546794275770836	0.9999790891627531	ENSMUSG00000000275,ENSMUSG00000000386,ENSMUSG00000001166,ENSMUSG00000001440,ENSMUSG00000001855,ENSMUSG00000002325,ENSMUSG00000003184,ENSMUSG00000003226,ENSMUSG00000004266,ENSMUSG00000005087,ENSMUSG00000005610,ENSMUSG00000006005,ENSMUSG00000010358,ENSMUSG00000015947,ENSMUSG00000016619,ENSMUSG00000016933,ENSMUSG00000018362,ENSMUSG00000018899,ENSMUSG00000020009,ENSMUSG00000020460,ENSMUSG00000020739,ENSMUSG00000021356,ENSMUSG00000021374,ENSMUSG00000021774,ENSMUSG00000021929,ENSMUSG00000021948,ENSMUSG00000022142,ENSMUSG00000022504,ENSMUSG00000022884,ENSMUSG00000022905,ENSMUSG00000022965,ENSMUSG00000022967,ENSMUSG00000022971,ENSMUSG00000023341,ENSMUSG00000024079,ENSMUSG00000024338,ENSMUSG00000024539,ENSMUSG00000024617,ENSMUSG00000024789,ENSMUSG00000025234,ENSMUSG00000025278,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000025498,ENSMUSG00000025580,ENSMUSG00000026021,ENSMUSG00000026104,ENSMUSG00000026254,ENSMUSG00000026638,ENSMUSG00000026999,ENSMUSG00000027078,ENSMUSG00000027509,ENSMUSG00000027540,ENSMUSG00000027782,ENSMUSG00000027951,ENSMUSG00000027962,ENSMUSG00000028156,ENSMUSG00000028270,ENSMUSG00000028530,ENSMUSG00000028760,ENSMUSG00000029298,ENSMUSG00000029605,ENSMUSG00000029771,ENSMUSG00000030091,ENSMUSG00000030107,ENSMUSG00000031627,ENSMUSG00000032171,ENSMUSG00000032175,ENSMUSG00000032216,ENSMUSG00000032405,ENSMUSG00000032596,ENSMUSG00000032599,ENSMUSG00000032661,ENSMUSG00000032690,ENSMUSG00000032939,ENSMUSG00000034438,ENSMUSG00000034826,ENSMUSG00000035351,ENSMUSG00000035692,ENSMUSG00000036678,ENSMUSG00000036986,ENSMUSG00000037405,ENSMUSG00000038037,ENSMUSG00000038418,ENSMUSG00000038759,ENSMUSG00000039236,ENSMUSG00000039509,ENSMUSG00000039542,ENSMUSG00000040033,ENSMUSG00000040034,ENSMUSG00000040264,ENSMUSG00000040296,ENSMUSG00000040483,ENSMUSG00000040667,ENSMUSG00000041515,ENSMUSG00000041827,ENSMUSG00000045932,ENSMUSG00000045983,ENSMUSG00000052533,ENSMUSG00000052776,ENSMUSG00000052798,ENSMUSG00000053113,ENSMUSG00000053293,ENSMUSG00000056529,ENSMUSG00000057897,ENSMUSG00000059108,ENSMUSG00000059796,ENSMUSG00000060591,ENSMUSG00000060802,ENSMUSG00000061130,ENSMUSG00000062488,ENSMUSG00000063065,ENSMUSG00000065968,ENSMUSG00000066800,ENSMUSG00000066861,ENSMUSG00000066878,ENSMUSG00000074781,ENSMUSG00000074896,ENSMUSG00000079362,ENSMUSG00000079363,ENSMUSG00000079614,ENSMUSG00000090137,ENSMUSG00000092021,ENSMUSG00000093661,ENSMUSG00000094915,ENSMUSG00000104713,ENSMUSG00000105096,ENSMUSG00000105504,ENSMUSG00000109511	0.9999999996018765
OSD-463	up_in_flight	REACTOME_INFLAMMASOMES	Inflammasomes	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INFLAMMASOMES	17	22420	-1.5507073945031702	-0.026636445818536404	-1.5240709486846338	0.9999809868259141	ENSMUSG00000007659,ENSMUSG00000022534,ENSMUSG00000022892,ENSMUSG00000023944,ENSMUSG00000025888,ENSMUSG00000028367,ENSMUSG00000029468,ENSMUSG00000030793,ENSMUSG00000031934,ENSMUSG00000032322,ENSMUSG00000032691,ENSMUSG00000037860,ENSMUSG00000038393,ENSMUSG00000039193,ENSMUSG00000057329,ENSMUSG00000069830,ENSMUSG00000070390	0.9999999996018765
OSD-463	up_in_flight	REACTOME_COMPLEMENT_CASCADE	Complement Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COMPLEMENT_CASCADE	27	22420	-1.6210478010651852	-0.026636445818536404	-1.5944113552466488	0.9999908201916624	ENSMUSG00000015083,ENSMUSG00000016481,ENSMUSG00000016493,ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000022887,ENSMUSG00000022912,ENSMUSG00000024164,ENSMUSG00000024371,ENSMUSG00000024863,ENSMUSG00000026399,ENSMUSG00000026405,ENSMUSG00000026874,ENSMUSG00000028979,ENSMUSG00000029656,ENSMUSG00000035031,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037942,ENSMUSG00000038521,ENSMUSG00000058952,ENSMUSG00000061780,ENSMUSG00000073418,ENSMUSG00000079105,ENSMUSG00000090231,ENSMUSG00000092511	0.9999999996018765
OSD-463	up_in_flight	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	N Glycan Trimming In The Er And Calnexin Calreticulin Cycle	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	13	22420	-2.3956796889424807	-0.026636445818536404	-2.3690432431239445	0.9999935470845273	ENSMUSG00000003402,ENSMUSG00000003814,ENSMUSG00000020368,ENSMUSG00000027248,ENSMUSG00000030036,ENSMUSG00000030104,ENSMUSG00000036646,ENSMUSG00000037470,ENSMUSG00000038312,ENSMUSG00000042104,ENSMUSG00000043019,ENSMUSG00000048578,ENSMUSG00000071650	0.9999999996018765
OSD-463	up_in_flight	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	Nucleotide Binding Domain Leucine Rich Repeat Containing Receptor Nlr Signaling Pathways	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	44	22420	-1.01680478538893	-0.026636445818536404	-0.9901683395703935	0.9999951234070351	ENSMUSG00000004221,ENSMUSG00000004864,ENSMUSG00000007659,ENSMUSG00000015755,ENSMUSG00000019850,ENSMUSG00000020623,ENSMUSG00000022414,ENSMUSG00000022534,ENSMUSG00000022610,ENSMUSG00000022892,ENSMUSG00000023944,ENSMUSG00000025199,ENSMUSG00000025888,ENSMUSG00000026029,ENSMUSG00000026928,ENSMUSG00000027164,ENSMUSG00000028284,ENSMUSG00000028367,ENSMUSG00000028914,ENSMUSG00000029468,ENSMUSG00000029863,ENSMUSG00000030793,ENSMUSG00000031392,ENSMUSG00000031537,ENSMUSG00000031934,ENSMUSG00000032000,ENSMUSG00000032322,ENSMUSG00000032691,ENSMUSG00000035476,ENSMUSG00000036712,ENSMUSG00000037860,ENSMUSG00000038058,ENSMUSG00000038393,ENSMUSG00000039193,ENSMUSG00000041135,ENSMUSG00000053137,ENSMUSG00000053436,ENSMUSG00000055994,ENSMUSG00000057329,ENSMUSG00000057367,ENSMUSG00000060477,ENSMUSG00000069830,ENSMUSG00000070390,ENSMUSG00000074781	0.9999999996018765
OSD-463	up_in_flight	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Immunoregulatory Interactions Between A Lymphoid And A Non Lymphoid Cell	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	53	22420	-1.235062875564406	-0.026636445818536404	-1.2084264297458696	0.9999997137117443	ENSMUSG00000000157,ENSMUSG00000000290,ENSMUSG00000000303,ENSMUSG00000001014,ENSMUSG00000001029,ENSMUSG00000001281,ENSMUSG00000002033,ENSMUSG00000005763,ENSMUSG00000016494,ENSMUSG00000017652,ENSMUSG00000022657,ENSMUSG00000022667,ENSMUSG00000024164,ENSMUSG00000025809,ENSMUSG00000026581,ENSMUSG00000026656,ENSMUSG00000027962,ENSMUSG00000030149,ENSMUSG00000030165,ENSMUSG00000030427,ENSMUSG00000030579,ENSMUSG00000030724,ENSMUSG00000030830,ENSMUSG00000032021,ENSMUSG00000032093,ENSMUSG00000032094,ENSMUSG00000034028,ENSMUSG00000036172,ENSMUSG00000037405,ENSMUSG00000037706,ENSMUSG00000038304,ENSMUSG00000040511,ENSMUSG00000043932,ENSMUSG00000050241,ENSMUSG00000053044,ENSMUSG00000053219,ENSMUSG00000053977,ENSMUSG00000058818,ENSMUSG00000059089,ENSMUSG00000059498,ENSMUSG00000060802,ENSMUSG00000062082,ENSMUSG00000062593,ENSMUSG00000064109,ENSMUSG00000070873,ENSMUSG00000074417,ENSMUSG00000074419,ENSMUSG00000078452,ENSMUSG00000081665,ENSMUSG00000089942,ENSMUSG00000090176,ENSMUSG00000112023,ENSMUSG00000112148	0.9999999996018765
OSD-463	up_in_flight	REACTOME_SIGNALING_BY_ILS	Signaling By Ils	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ILS	102	22420	-0.9625518359019466	-0.026636445818536404	-0.9359153900834102	0.9999997850413878	ENSMUSG00000000409,ENSMUSG00000000441,ENSMUSG00000003283,ENSMUSG00000003882,ENSMUSG00000004040,ENSMUSG00000004043,ENSMUSG00000004221,ENSMUSG00000004266,ENSMUSG00000004508,ENSMUSG00000004936,ENSMUSG00000005034,ENSMUSG00000005364,ENSMUSG00000006134,ENSMUSG00000014932,ENSMUSG00000015755,ENSMUSG00000015837,ENSMUSG00000017776,ENSMUSG00000018326,ENSMUSG00000019843,ENSMUSG00000019942,ENSMUSG00000020134,ENSMUSG00000020227,ENSMUSG00000020623,ENSMUSG00000020700,ENSMUSG00000020919,ENSMUSG00000021457,ENSMUSG00000021756,ENSMUSG00000021846,ENSMUSG00000022285,ENSMUSG00000022400,ENSMUSG00000022414,ENSMUSG00000022514,ENSMUSG00000024235,ENSMUSG00000024241,ENSMUSG00000024789,ENSMUSG00000024901,ENSMUSG00000024927,ENSMUSG00000025139,ENSMUSG00000025199,ENSMUSG00000025217,ENSMUSG00000025225,ENSMUSG00000025499,ENSMUSG00000025746,ENSMUSG00000025888,ENSMUSG00000026072,ENSMUSG00000026073,ENSMUSG00000026104,ENSMUSG00000026770,ENSMUSG00000026981,ENSMUSG00000027164,ENSMUSG00000027398,ENSMUSG00000027399,ENSMUSG00000027665,ENSMUSG00000027852,ENSMUSG00000027947,ENSMUSG00000028284,ENSMUSG00000028530,ENSMUSG00000028698,ENSMUSG00000028864,ENSMUSG00000029217,ENSMUSG00000029686,ENSMUSG00000030265,ENSMUSG00000031304,ENSMUSG00000031392,ENSMUSG00000031537,ENSMUSG00000031805,ENSMUSG00000031834,ENSMUSG00000032175,ENSMUSG00000032462,ENSMUSG00000032508,ENSMUSG00000032737,ENSMUSG00000033352,ENSMUSG00000034116,ENSMUSG00000034342,ENSMUSG00000035027,ENSMUSG00000035476,ENSMUSG00000036309,ENSMUSG00000038058,ENSMUSG00000039217,ENSMUSG00000039844,ENSMUSG00000039936,ENSMUSG00000040329,ENSMUSG00000041135,ENSMUSG00000041417,ENSMUSG00000042228,ENSMUSG00000042626,ENSMUSG00000053113,ENSMUSG00000055994,ENSMUSG00000059326,ENSMUSG00000059456,ENSMUSG00000059866,ENSMUSG00000059883,ENSMUSG00000059923,ENSMUSG00000060477,ENSMUSG00000061132,ENSMUSG00000063065,ENSMUSG00000063358,ENSMUSG00000068227,ENSMUSG00000071713,ENSMUSG00000071714,ENSMUSG00000074781,ENSMUSG00000111410	0.9999999996018765
OSD-463	up_in_flight	REACTOME_CHOLESTEROL_BIOSYNTHESIS	Cholesterol Biosynthesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CHOLESTEROL_BIOSYNTHESIS	21	22420	-2.1899430270913647	-0.026636445818536404	-2.1633065812728285	0.9999998467484287	ENSMUSG00000001467,ENSMUSG00000004880,ENSMUSG00000006517,ENSMUSG00000021273,ENSMUSG00000021302,ENSMUSG00000021670,ENSMUSG00000022351,ENSMUSG00000024799,ENSMUSG00000026675,ENSMUSG00000027952,ENSMUSG00000031168,ENSMUSG00000031349,ENSMUSG00000031604,ENSMUSG00000033105,ENSMUSG00000033520,ENSMUSG00000034926,ENSMUSG00000041939,ENSMUSG00000058258,ENSMUSG00000058454,ENSMUSG00000059743,ENSMUSG00000093930	0.9999999996018765
