accession	direction	term	clean_term	description	query_genes	overlap	term_genes_in_universe	universe_genes	p_value	overlap_genes	fdr_bh
OSD-463	down_in_flight	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	Metabolism Of Lipids And Lipoproteins	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	1305	47	420	19812	0.00026438452023850976	ENSMUSG00000001467,ENSMUSG00000004880,ENSMUSG00000006390,ENSMUSG00000010663,ENSMUSG00000015243,ENSMUSG00000018160,ENSMUSG00000020532,ENSMUSG00000020538,ENSMUSG00000020865,ENSMUSG00000020917,ENSMUSG00000021036,ENSMUSG00000021518,ENSMUSG00000021594,ENSMUSG00000021696,ENSMUSG00000022351,ENSMUSG00000023073,ENSMUSG00000024254,ENSMUSG00000024665,ENSMUSG00000025153,ENSMUSG00000025949,ENSMUSG00000027035,ENSMUSG00000027048,ENSMUSG00000027195,ENSMUSG00000027952,ENSMUSG00000029186,ENSMUSG00000030275,ENSMUSG00000030670,ENSMUSG00000030759,ENSMUSG00000031349,ENSMUSG00000031935,ENSMUSG00000032207,ENSMUSG00000032315,ENSMUSG00000032883,ENSMUSG00000033105,ENSMUSG00000035239,ENSMUSG00000035596,ENSMUSG00000039936,ENSMUSG00000041220,ENSMUSG00000041698,ENSMUSG00000042010,ENSMUSG00000050370,ENSMUSG00000054422,ENSMUSG00000058258,ENSMUSG00000058440,ENSMUSG00000058454,ENSMUSG00000059743,ENSMUSG00000066441	0.0027231605584566504
OSD-463	down_in_flight	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	Cell Surface Interactions At The Vascular Wall	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1305	14	75	19812	0.00034142631269736565	ENSMUSG00000000290,ENSMUSG00000001506,ENSMUSG00000025161,ENSMUSG00000026580,ENSMUSG00000026581,ENSMUSG00000029661,ENSMUSG00000030162,ENSMUSG00000030789,ENSMUSG00000030830,ENSMUSG00000031904,ENSMUSG00000032412,ENSMUSG00000042228,ENSMUSG00000042265,ENSMUSG00000078780	0.0033492295436027297
OSD-463	down_in_flight	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	Calnexin Calreticulin Cycle	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CALNEXIN_CALRETICULIN_CYCLE	1305	5	11	19812	0.0004064341312330947	ENSMUSG00000020368,ENSMUSG00000027248,ENSMUSG00000030104,ENSMUSG00000036646,ENSMUSG00000037470	0.0038057014106371596
OSD-463	down_in_flight	REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	Transport Of Glucose And Other Sugars Bile Salts And Organic Acids Metal Ions And Amine Compounds	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1305	12	61	19812	0.000542436153387713	ENSMUSG00000003617,ENSMUSG00000013275,ENSMUSG00000020805,ENSMUSG00000021629,ENSMUSG00000024270,ENSMUSG00000025161,ENSMUSG00000025986,ENSMUSG00000029151,ENSMUSG00000029700,ENSMUSG00000034591,ENSMUSG00000054414,ENSMUSG00000089774	0.004858341199907342
OSD-463	down_in_flight	REACTOME_IL1_SIGNALING	Il1 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL1_SIGNALING	1305	9	38	19812	0.0006481618848005916	ENSMUSG00000020227,ENSMUSG00000024235,ENSMUSG00000026072,ENSMUSG00000026073,ENSMUSG00000026981,ENSMUSG00000027398,ENSMUSG00000032508,ENSMUSG00000041135,ENSMUSG00000059883	0.005563389511205078
OSD-463	down_in_flight	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	N Glycan Trimming In The Er And Calnexin Calreticulin Cycle	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	1305	5	13	19812	0.0010130120697174195	ENSMUSG00000020368,ENSMUSG00000027248,ENSMUSG00000030104,ENSMUSG00000036646,ENSMUSG00000037470	0.008026172552376478
OSD-463	down_in_flight	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	Synthesis Of Very Long Chain Fatty Acyl Coas	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	1305	5	13	19812	0.0010130120697174195	ENSMUSG00000006390,ENSMUSG00000021696,ENSMUSG00000027195,ENSMUSG00000032883,ENSMUSG00000041220	0.008026172552376478
OSD-463	down_in_flight	REACTOME_ZINC_TRANSPORTERS	Zinc Transporters	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ZINC_TRANSPORTERS	1305	5	14	19812	0.0014907667129260365	ENSMUSG00000021629,ENSMUSG00000024270,ENSMUSG00000025986,ENSMUSG00000029151,ENSMUSG00000054414	0.011373997883806056
OSD-463	down_in_flight	REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	Triglyceride Biosynthesis	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	1305	8	35	19812	0.0016468827266217414	ENSMUSG00000006390,ENSMUSG00000020532,ENSMUSG00000020917,ENSMUSG00000021696,ENSMUSG00000025153,ENSMUSG00000027195,ENSMUSG00000032883,ENSMUSG00000041220	0.012116351488717097
OSD-463	down_in_flight	REACTOME_IL_6_SIGNALING	Il 6 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_6_SIGNALING	1305	4	9	19812	0.0018054258252161173	ENSMUSG00000004040,ENSMUSG00000021756,ENSMUSG00000024789,ENSMUSG00000053113	0.012824748965328281
OSD-463	down_in_flight	REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	Class A1 Rhodopsin Like Receptors	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	1305	18	129	19812	0.00199625656186967	ENSMUSG00000018930,ENSMUSG00000021367,ENSMUSG00000021886,ENSMUSG00000024659,ENSMUSG00000025804,ENSMUSG00000026874,ENSMUSG00000029417,ENSMUSG00000031779,ENSMUSG00000033446,ENSMUSG00000034855,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000045502,ENSMUSG00000049103,ENSMUSG00000060459,ENSMUSG00000060509,ENSMUSG00000071005,ENSMUSG00000079227	0.013707628391505067
OSD-463	down_in_flight	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	Slc Mediated Transmembrane Transport	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	1305	23	184	19812	0.0023149562941843518	ENSMUSG00000000628,ENSMUSG00000003617,ENSMUSG00000013275,ENSMUSG00000020805,ENSMUSG00000021629,ENSMUSG00000024270,ENSMUSG00000025161,ENSMUSG00000025790,ENSMUSG00000025877,ENSMUSG00000025986,ENSMUSG00000026999,ENSMUSG00000027219,ENSMUSG00000027822,ENSMUSG00000028293,ENSMUSG00000029151,ENSMUSG00000029700,ENSMUSG00000031904,ENSMUSG00000034320,ENSMUSG00000034591,ENSMUSG00000041698,ENSMUSG00000041798,ENSMUSG00000054414,ENSMUSG00000089774	0.015383257954902467
OSD-463	down_in_flight	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	Transmembrane Transport Of Small Molecules	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	1305	34	313	19812	0.002866199376326292	ENSMUSG00000000628,ENSMUSG00000003617,ENSMUSG00000004567,ENSMUSG00000013275,ENSMUSG00000020620,ENSMUSG00000020805,ENSMUSG00000020865,ENSMUSG00000021629,ENSMUSG00000024254,ENSMUSG00000024270,ENSMUSG00000025161,ENSMUSG00000025324,ENSMUSG00000025790,ENSMUSG00000025877,ENSMUSG00000025986,ENSMUSG00000026999,ENSMUSG00000027219,ENSMUSG00000027822,ENSMUSG00000028293,ENSMUSG00000029151,ENSMUSG00000029700,ENSMUSG00000031441,ENSMUSG00000031904,ENSMUSG00000031974,ENSMUSG00000032412,ENSMUSG00000032570,ENSMUSG00000034320,ENSMUSG00000034591,ENSMUSG00000040584,ENSMUSG00000041698,ENSMUSG00000041798,ENSMUSG00000054414,ENSMUSG00000066595,ENSMUSG00000089774	0.018451158485100504
OSD-463	down_in_flight	REACTOME_ACTIVATED_TLR4_SIGNALLING	Activated Tlr4 Signalling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATED_TLR4_SIGNALLING	1305	13	84	19812	0.0032516444510921685	ENSMUSG00000009406,ENSMUSG00000020227,ENSMUSG00000021277,ENSMUSG00000021408,ENSMUSG00000021754,ENSMUSG00000025225,ENSMUSG00000025958,ENSMUSG00000027995,ENSMUSG00000032041,ENSMUSG00000032508,ENSMUSG00000041135,ENSMUSG00000051439,ENSMUSG00000059883	0.020045927652201322
OSD-463	down_in_flight	REACTOME_TOLL_RECEPTOR_CASCADES	Toll Receptor Cascades	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TOLL_RECEPTOR_CASCADES	1305	15	104	19812	0.0033085511658973057	ENSMUSG00000009406,ENSMUSG00000020227,ENSMUSG00000021277,ENSMUSG00000021408,ENSMUSG00000021754,ENSMUSG00000025225,ENSMUSG00000025958,ENSMUSG00000027995,ENSMUSG00000032041,ENSMUSG00000032508,ENSMUSG00000038642,ENSMUSG00000040522,ENSMUSG00000041135,ENSMUSG00000051439,ENSMUSG00000059883	0.020045927652201322
OSD-463	down_in_flight	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Interferon Alpha Beta Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1305	9	48	19812	0.003687392020077529	ENSMUSG00000018899,ENSMUSG00000027540,ENSMUSG00000028270,ENSMUSG00000032690,ENSMUSG00000038037,ENSMUSG00000040033,ENSMUSG00000040264,ENSMUSG00000041515,ENSMUSG00000053113	0.021702935889599168
OSD-463	down_in_flight	REACTOME_COMMON_PATHWAY	Common Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COMMON_PATHWAY	1305	4	11	19812	0.004250679563187917	ENSMUSG00000028001,ENSMUSG00000033831,ENSMUSG00000033860,ENSMUSG00000039109	0.02353116044330753
OSD-463	down_in_flight	REACTOME_REGULATION_OF_IFNA_SIGNALING	Regulation Of Ifna Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_IFNA_SIGNALING	1305	4	11	19812	0.004250679563187917	ENSMUSG00000027540,ENSMUSG00000038037,ENSMUSG00000040033,ENSMUSG00000053113	0.02353116044330753
OSD-463	down_in_flight	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	Asparagine N Linked Glycosylation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1305	12	77	19812	0.004340699499250904	ENSMUSG00000020368,ENSMUSG00000022885,ENSMUSG00000027248,ENSMUSG00000028757,ENSMUSG00000030062,ENSMUSG00000030104,ENSMUSG00000035704,ENSMUSG00000036646,ENSMUSG00000037470,ENSMUSG00000052423,ENSMUSG00000063362,ENSMUSG00000073792	0.02353116044330753
OSD-463	down_in_flight	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	Adaptive Immune System	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADAPTIVE_IMMUNE_SYSTEM	1305	45	459	19812	0.00497323638484647	ENSMUSG00000000290,ENSMUSG00000001281,ENSMUSG00000009013,ENSMUSG00000009293,ENSMUSG00000016496,ENSMUSG00000020368,ENSMUSG00000020941,ENSMUSG00000021457,ENSMUSG00000023977,ENSMUSG00000024235,ENSMUSG00000024610,ENSMUSG00000025017,ENSMUSG00000025958,ENSMUSG00000026395,ENSMUSG00000026480,ENSMUSG00000026581,ENSMUSG00000026864,ENSMUSG00000027248,ENSMUSG00000030165,ENSMUSG00000030560,ENSMUSG00000030598,ENSMUSG00000030830,ENSMUSG00000031367,ENSMUSG00000031897,ENSMUSG00000032307,ENSMUSG00000032557,ENSMUSG00000033933,ENSMUSG00000034343,ENSMUSG00000037405,ENSMUSG00000037649,ENSMUSG00000038037,ENSMUSG00000038642,ENSMUSG00000039936,ENSMUSG00000041135,ENSMUSG00000041538,ENSMUSG00000042228,ENSMUSG00000042903,ENSMUSG00000043932,ENSMUSG00000047193,ENSMUSG00000052013,ENSMUSG00000052557,ENSMUSG00000053113,ENSMUSG00000059089,ENSMUSG00000064061,ENSMUSG00000079547	0.026268889622522378
OSD-463	down_in_flight	REACTOME_NCAM1_INTERACTIONS	Ncam1 Interactions	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NCAM1_INTERACTIONS	1305	6	26	19812	0.0059338552088626685	ENSMUSG00000001506,ENSMUSG00000026042,ENSMUSG00000026043,ENSMUSG00000026837,ENSMUSG00000029661,ENSMUSG00000048126	0.029656699773352977
OSD-463	down_in_flight	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	Recycling Of Bile Acids And Salts	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	1305	4	12	19812	0.00604651160427585	ENSMUSG00000020865,ENSMUSG00000023073,ENSMUSG00000027048,ENSMUSG00000041698	0.029656699773352977
OSD-463	down_in_flight	REACTOME_REGULATION_OF_IFNG_SIGNALING	Regulation Of Ifng Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_IFNG_SIGNALING	1305	4	12	19812	0.00604651160427585	ENSMUSG00000024789,ENSMUSG00000027540,ENSMUSG00000038037,ENSMUSG00000053113	0.029656699773352977
OSD-463	down_in_flight	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	Initial Triggering Of Complement	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	1305	4	13	19812	0.008283622508524036	ENSMUSG00000024371,ENSMUSG00000037942,ENSMUSG00000038521,ENSMUSG00000090231	0.03968433108734771
OSD-463	down_in_flight	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	Formation Of Fibrin Clot Clotting Cascade	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	1305	6	28	19812	0.008677248935220159	ENSMUSG00000028001,ENSMUSG00000031645,ENSMUSG00000033831,ENSMUSG00000033860,ENSMUSG00000039109,ENSMUSG00000060459	0.040625301833076194
OSD-463	down_in_flight	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	Generic Transcription Pathway	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	1305	22	195	19812	0.009549745671307692	ENSMUSG00000011960,ENSMUSG00000018160,ENSMUSG00000021779,ENSMUSG00000022529,ENSMUSG00000026826,ENSMUSG00000028341,ENSMUSG00000029587,ENSMUSG00000029729,ENSMUSG00000030443,ENSMUSG00000031935,ENSMUSG00000037411,ENSMUSG00000039789,ENSMUSG00000044807,ENSMUSG00000048012,ENSMUSG00000051351,ENSMUSG00000057101,ENSMUSG00000057551,ENSMUSG00000063047,ENSMUSG00000067942,ENSMUSG00000071078,ENSMUSG00000089857,ENSMUSG00000099689	0.04307109902743987
OSD-463	down_in_flight	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Immunoregulatory Interactions Between A Lymphoid And A Non Lymphoid Cell	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	1305	8	46	19812	0.00961781822942832	ENSMUSG00000000290,ENSMUSG00000001281,ENSMUSG00000026581,ENSMUSG00000030165,ENSMUSG00000030830,ENSMUSG00000037405,ENSMUSG00000043932,ENSMUSG00000059089	0.04307109902743987
OSD-463	down_in_flight	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	Processing Of Capped Intronless Pre Mrna	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	1305	5	21	19812	0.010306897736371399	ENSMUSG00000027079,ENSMUSG00000031754,ENSMUSG00000034820,ENSMUSG00000041328,ENSMUSG00000048012	0.04517491348281932
OSD-463	down_in_flight	REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	Processing Of Intronless Pre Mrnas	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1305	4	14	19812	0.011000764826763234	ENSMUSG00000027079,ENSMUSG00000031754,ENSMUSG00000034820,ENSMUSG00000041328	0.04721161571485888
OSD-463	down_in_flight	REACTOME_GPCR_LIGAND_BINDING	Gpcr Ligand Binding	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GPCR_LIGAND_BINDING	1305	20	177	19812	0.012831143095066682	ENSMUSG00000018930,ENSMUSG00000021367,ENSMUSG00000021886,ENSMUSG00000024256,ENSMUSG00000024659,ENSMUSG00000025804,ENSMUSG00000026874,ENSMUSG00000029417,ENSMUSG00000031779,ENSMUSG00000033446,ENSMUSG00000034855,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000039809,ENSMUSG00000045502,ENSMUSG00000049103,ENSMUSG00000060459,ENSMUSG00000060509,ENSMUSG00000071005,ENSMUSG00000079227	0.05394317301191298
OSD-463	down_in_flight	REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	Il 3 5 And Gm Csf Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	1305	7	40	19812	0.01454836948560289	ENSMUSG00000004043,ENSMUSG00000021457,ENSMUSG00000024789,ENSMUSG00000031304,ENSMUSG00000039936,ENSMUSG00000042228,ENSMUSG00000071713	0.0599392822806839
OSD-463	down_in_flight	REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	Cleavage Of Growing Transcript In The Termination Region 	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	1305	7	41	19812	0.01657418396883441	ENSMUSG00000024097,ENSMUSG00000027079,ENSMUSG00000031754,ENSMUSG00000034820,ENSMUSG00000041328,ENSMUSG00000048012,ENSMUSG00000071172	0.06694670387411546
OSD-463	down_in_flight	REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	Bile Salt And Organic Anion Slc Transporters	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	1305	3	9	19812	0.01773522531883472	ENSMUSG00000020805,ENSMUSG00000025161,ENSMUSG00000029700	0.06893313991848966
OSD-463	down_in_flight	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	Traf6 Mediated Irf7 Activation In Tlr7 8 Or 9 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	1305	3	9	19812	0.01773522531883472	ENSMUSG00000032508,ENSMUSG00000040522,ENSMUSG00000059883	0.06893313991848966
OSD-463	down_in_flight	REACTOME_PERK_REGULATED_GENE_EXPRESSION	Perk Regulated Gene Expression	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PERK_REGULATED_GENE_EXPRESSION	1305	5	25	19812	0.021643934040533885	ENSMUSG00000020429,ENSMUSG00000025408,ENSMUSG00000026864,ENSMUSG00000031770,ENSMUSG00000035385	0.08219308618346854
OSD-463	down_in_flight	REACTOME_MRNA_3_END_PROCESSING	Mrna 3 End Processing	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_3_END_PROCESSING	1305	6	34	19812	0.022155518663115232	ENSMUSG00000024097,ENSMUSG00000027079,ENSMUSG00000031754,ENSMUSG00000034820,ENSMUSG00000041328,ENSMUSG00000071172	0.08219308618346854
OSD-463	down_in_flight	REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	Signaling By Fgfr1 Fusion Mutants	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	1305	4	17	19812	0.02234375158385553	ENSMUSG00000004040,ENSMUSG00000004043,ENSMUSG00000021945,ENSMUSG00000055531	0.08219308618346854
OSD-463	down_in_flight	REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	Platelet Adhesion To Exposed Collagen	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	1305	3	10	19812	0.02411341954116982	ENSMUSG00000001506,ENSMUSG00000029661,ENSMUSG00000042228	0.08564421423243074
OSD-463	down_in_flight	REACTOME_PURINE_CATABOLISM	Purine Catabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PURINE_CATABOLISM	1305	3	10	19812	0.02411341954116982	ENSMUSG00000021871,ENSMUSG00000024066,ENSMUSG00000058624	0.08564421423243074
OSD-463	down_in_flight	REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	Myd88 Mal Cascade Initiated On Plasma Membrane	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	1305	10	75	19812	0.02484122349460042	ENSMUSG00000009406,ENSMUSG00000020227,ENSMUSG00000021754,ENSMUSG00000025225,ENSMUSG00000025958,ENSMUSG00000027995,ENSMUSG00000032041,ENSMUSG00000032508,ENSMUSG00000041135,ENSMUSG00000059883	0.08673376338792688
OSD-463	down_in_flight	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	Bile Acid And Bile Salt Metabolism	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	1305	5	27	19812	0.029514568161195822	ENSMUSG00000020865,ENSMUSG00000023073,ENSMUSG00000027048,ENSMUSG00000041698,ENSMUSG00000050370	0.09967214821649736
OSD-463	down_in_flight	REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	Integrin Alphaiib Beta3 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	1305	5	27	19812	0.029514568161195822	ENSMUSG00000021457,ENSMUSG00000027540,ENSMUSG00000028001,ENSMUSG00000033831,ENSMUSG00000033860	0.09967214821649736
OSD-463	down_in_flight	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	Post Translational Protein Modification	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1305	16	146	19812	0.031112672148105668	ENSMUSG00000013846,ENSMUSG00000020368,ENSMUSG00000022885,ENSMUSG00000027248,ENSMUSG00000028757,ENSMUSG00000030062,ENSMUSG00000030104,ENSMUSG00000035704,ENSMUSG00000036646,ENSMUSG00000037470,ENSMUSG00000050229,ENSMUSG00000052423,ENSMUSG00000053460,ENSMUSG00000063362,ENSMUSG00000073792,ENSMUSG00000079469	0.10337436229854463
OSD-463	down_in_flight	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	Mhc Class Ii Antigen Presentation	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1305	10	78	19812	0.03164044297549999	ENSMUSG00000009013,ENSMUSG00000020368,ENSMUSG00000024610,ENSMUSG00000030560,ENSMUSG00000031367,ENSMUSG00000037649,ENSMUSG00000038642,ENSMUSG00000041538,ENSMUSG00000047193,ENSMUSG00000079547	0.10345922623734917
OSD-463	down_in_flight	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	Transport Of Vitamins Nucleosides And Related Molecules	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	1305	5	28	19812	0.03404442016684273	ENSMUSG00000025790,ENSMUSG00000027219,ENSMUSG00000027822,ENSMUSG00000028293,ENSMUSG00000041698	0.10958047741202505
OSD-463	down_in_flight	REACTOME_IL_2_SIGNALING	Il 2 Signaling	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_2_SIGNALING	1305	6	38	19812	0.0364421784096774	ENSMUSG00000004043,ENSMUSG00000021457,ENSMUSG00000024789,ENSMUSG00000031304,ENSMUSG00000039936,ENSMUSG00000071713	0.11549367311374684
OSD-463	down_in_flight	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	Degradation Of The Extracellular Matrix	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1305	4	20	19812	0.038906998476739146	ENSMUSG00000001131,ENSMUSG00000005800,ENSMUSG00000031790,ENSMUSG00000050578	0.11694701548493357
OSD-463	down_in_flight	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	Activation Of The Pre Replicative Complex	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	1305	5	29	19812	0.03898198327597667	ENSMUSG00000002297,ENSMUSG00000006678,ENSMUSG00000020974,ENSMUSG00000025395,ENSMUSG00000029283	0.11694701548493357
OSD-463	down_in_flight	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	Abc Family Proteins Mediated Transport	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	1305	5	29	19812	0.03898198327597667	ENSMUSG00000020620,ENSMUSG00000020865,ENSMUSG00000024254,ENSMUSG00000031974,ENSMUSG00000040584	0.11694701548493357
OSD-463	down_in_flight	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	Response To Elevated Platelet Cytosolic Ca2 	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	1305	10	81	19812	0.03965209892675348	ENSMUSG00000001131,ENSMUSG00000026580,ENSMUSG00000026864,ENSMUSG00000028001,ENSMUSG00000033831,ENSMUSG00000033860,ENSMUSG00000037411,ENSMUSG00000039109,ENSMUSG00000060459,ENSMUSG00000072849	0.11694701548493357
OSD-463	down_in_flight	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	Ncam Signaling For Neurite Out Growth	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1305	7	49	19812	0.04030698106519555	ENSMUSG00000001506,ENSMUSG00000025958,ENSMUSG00000026042,ENSMUSG00000026043,ENSMUSG00000026837,ENSMUSG00000029661,ENSMUSG00000048126	0.11694701548493357
