gene	gmm_cluster	hdbscan_cluster	spectral_cluster	consensus_cluster
ENSMUSG00000065404	2	1	7	2
ENSMUSG00000035248	9	-1	0	8
ENSMUSG00000023175	8	-1	0	7
ENSMUSG00000062127	5	-1	0	0
ENSMUSG00000019122	5	-1	8	0
ENSMUSG00000032560	9	-1	0	8
ENSMUSG00000091248	2	1	3	2
ENSMUSG00000054874	0	-1	0	11
ENSMUSG00000045427	3	-1	0	6
ENSMUSG00000104148	1	1	2	1
ENSMUSG00000028005	6	-1	9	5
ENSMUSG00000026668	12	1	2	4
ENSMUSG00000099820	2	1	3	2
ENSMUSG00000015401	8	-1	0	7
ENSMUSG00000059105	2	1	3	2
ENSMUSG00000037341	4	-1	2	13
ENSMUSG00000025162	3	-1	0	6
ENSMUSG00000026388	12	1	2	4
ENSMUSG00000028991	3	-1	0	6
ENSMUSG00000090247	5	-1	0	0
ENSMUSG00000026799	5	1	13	0
ENSMUSG00000032103	12	1	2	4
ENSMUSG00000069274	5	-1	1	0
ENSMUSG00000024302	4	-1	9	5
ENSMUSG00000052102	14	-1	0	0
ENSMUSG00000026605	0	-1	0	11
ENSMUSG00000067971	1	1	11	3
ENSMUSG00000034156	6	-1	9	5
ENSMUSG00000022041	1	1	11	3
ENSMUSG00000094936	9	-1	0	8
ENSMUSG00000029174	3	-1	0	6
ENSMUSG00000068923	6	-1	9	5
ENSMUSG00000037979	10	-1	9	5
ENSMUSG00000059089	12	1	2	4
ENSMUSG00000032323	8	-1	0	7
ENSMUSG00000036921	2	1	3	2
ENSMUSG00000087679	5	-1	0	0
ENSMUSG00000095576	1	1	11	3
ENSMUSG00000042502	0	-1	0	11
ENSMUSG00000022358	3	-1	0	6
ENSMUSG00000116586	2	1	3	2
ENSMUSG00000055681	3	-1	0	6
ENSMUSG00000028696	12	1	2	4
ENSMUSG00000066905	2	1	3	2
ENSMUSG00000115431	1	1	11	3
ENSMUSG00000075524	2	1	11	10
ENSMUSG00000078816	6	1	9	5
ENSMUSG00000037428	6	1	9	5
ENSMUSG00000020387	13	-1	0	14
ENSMUSG00000000738	0	-1	0	11
ENSMUSG00000016458	12	1	2	4
ENSMUSG00000044352	10	1	9	5
ENSMUSG00000089953	2	1	11	10
ENSMUSG00000069515	5	-1	0	0
ENSMUSG00000102013	2	1	11	10
ENSMUSG00000063785	7	1	0	1
ENSMUSG00000078511	2	1	3	2
ENSMUSG00000031770	3	-1	0	6
ENSMUSG00000015476	6	-1	9	5
ENSMUSG00000029019	5	-1	2	0
ENSMUSG00000075168	2	1	11	10
ENSMUSG00000066803	1	1	11	3
ENSMUSG00000029173	14	-1	0	0
ENSMUSG00000015994	4	-1	0	0
ENSMUSG00000066688	2	1	11	10
ENSMUSG00000025422	8	-1	9	5
ENSMUSG00000070081	2	1	11	10
ENSMUSG00000079025	12	1	2	4
ENSMUSG00000022105	9	-1	0	8
ENSMUSG00000045027	11	1	2	9
ENSMUSG00000046727	14	-1	0	0
ENSMUSG00000039531	13	-1	0	14
ENSMUSG00000047767	13	-1	0	14
ENSMUSG00000105076	11	1	2	9
ENSMUSG00000038506	7	-1	2	13
ENSMUSG00000025330	12	1	2	4
ENSMUSG00000020376	3	-1	0	6
ENSMUSG00000037104	6	-1	9	5
ENSMUSG00000036225	6	-1	9	5
ENSMUSG00000079227	7	1	10	1
ENSMUSG00000026839	14	-1	8	12
ENSMUSG00000006651	6	-1	9	5
ENSMUSG00000102037	11	1	2	9
ENSMUSG00000048693	2	1	3	2
ENSMUSG00000035078	4	-1	0	0
ENSMUSG00000019804	3	-1	0	6
ENSMUSG00000054141	2	1	11	10
ENSMUSG00000046280	7	1	2	1
ENSMUSG00000000399	3	-1	0	6
ENSMUSG00000018648	7	-1	2	13
ENSMUSG00000113620	2	1	11	10
ENSMUSG00000045689	1	1	2	1
ENSMUSG00000037735	11	1	2	9
ENSMUSG00000033578	5	-1	0	0
ENSMUSG00000028292	7	1	2	1
ENSMUSG00000030249	5	-1	0	0
ENSMUSG00000090302	2	1	3	2
ENSMUSG00000027746	4	-1	0	0
ENSMUSG00000096127	2	1	7	2
ENSMUSG00000041468	11	1	2	9
ENSMUSG00000027790	12	1	2	4
ENSMUSG00000086327	2	1	3	2
ENSMUSG00000070495	11	1	2	9
ENSMUSG00000111836	2	1	11	10
ENSMUSG00000031805	13	-1	0	14
ENSMUSG00000065680	2	1	7	2
ENSMUSG00000062421	7	-1	2	13
ENSMUSG00000086784	14	-1	0	0
ENSMUSG00000021595	9	-1	0	8
ENSMUSG00000029410	7	1	2	1
ENSMUSG00000029352	8	-1	5	7
ENSMUSG00000086263	2	1	3	2
ENSMUSG00000044626	12	1	2	4
ENSMUSG00000074247	0	-1	0	11
ENSMUSG00000076146	2	1	7	2
ENSMUSG00000034171	14	-1	0	0
ENSMUSG00000069833	8	-1	14	7
ENSMUSG00000003199	5	-1	0	0
ENSMUSG00000019942	5	-1	2	0
ENSMUSG00000073400	7	1	0	1
ENSMUSG00000025545	5	-1	2	0
ENSMUSG00000051650	7	-1	2	13
ENSMUSG00000058486	7	-1	2	13
ENSMUSG00000027522	9	-1	0	8
ENSMUSG00000022898	7	-1	2	13
ENSMUSG00000051985	12	1	2	4
ENSMUSG00000015575	5	-1	0	0
ENSMUSG00000049241	12	1	2	4
ENSMUSG00000057133	9	-1	0	8
ENSMUSG00000020607	5	-1	14	0
ENSMUSG00000056018	2	1	11	10
ENSMUSG00000015665	12	1	2	4
ENSMUSG00000072708	11	1	10	9
ENSMUSG00000027708	9	-1	0	8
ENSMUSG00000075389	11	1	2	9
ENSMUSG00000026874	14	-1	8	12
ENSMUSG00000009828	5	-1	0	0
ENSMUSG00000045569	7	-1	2	13
ENSMUSG00000024683	7	1	2	1
ENSMUSG00000076357	2	1	7	2
ENSMUSG00000027452	3	-1	0	6
ENSMUSG00000025020	10	-1	9	5
ENSMUSG00000116933	2	1	3	2
ENSMUSG00000000617	12	1	2	4
ENSMUSG00000028125	8	-1	12	7
ENSMUSG00000031428	6	1	9	5
ENSMUSG00000009734	11	1	2	9
ENSMUSG00000029456	14	1	0	0
ENSMUSG00000031381	7	1	2	1
ENSMUSG00000037295	0	-1	0	11
ENSMUSG00000051439	7	1	2	1
ENSMUSG00000014633	12	1	2	4
ENSMUSG00000032555	9	-1	0	8
ENSMUSG00000031451	3	-1	0	6
ENSMUSG00000022419	3	-1	0	6
ENSMUSG00000005968	7	-1	2	13
ENSMUSG00000036617	3	-1	0	6
ENSMUSG00000015002	3	-1	0	6
ENSMUSG00000024949	3	-1	0	6
ENSMUSG00000037537	2	1	3	2
ENSMUSG00000023286	0	-1	2	11
ENSMUSG00000028672	14	-1	0	0
ENSMUSG00000109722	2	1	11	10
ENSMUSG00000046000	11	1	2	9
ENSMUSG00000076313	2	1	3	2
ENSMUSG00000024067	5	1	2	1
ENSMUSG00000020018	7	-1	2	13
ENSMUSG00000097277	12	1	2	4
ENSMUSG00000073938	2	1	11	10
ENSMUSG00000058005	2	1	3	2
ENSMUSG00000029510	12	1	2	4
ENSMUSG00000039910	5	-1	6	0
ENSMUSG00000008822	12	1	2	4
ENSMUSG00000061702	11	1	2	9
ENSMUSG00000052520	8	-1	0	7
ENSMUSG00000041930	12	1	2	4
ENSMUSG00000060878	1	1	11	3
ENSMUSG00000054226	4	-1	0	0
ENSMUSG00000059412	8	-1	0	7
ENSMUSG00000111711	2	1	3	2
ENSMUSG00000096981	1	1	11	3
ENSMUSG00000024610	8	-1	0	7
ENSMUSG00000020134	9	-1	0	8
ENSMUSG00000001383	4	-1	0	0
ENSMUSG00000071226	0	-1	2	11
ENSMUSG00000049744	13	-1	0	14
ENSMUSG00000084950	1	1	11	3
ENSMUSG00000116207	5	-1	0	0
ENSMUSG00000031758	11	1	2	9
ENSMUSG00000035476	7	-1	2	13
ENSMUSG00000105743	2	1	7	2
ENSMUSG00000022490	14	-1	0	0
ENSMUSG00000020636	2	1	11	10
ENSMUSG00000069430	2	1	11	10
ENSMUSG00000038498	2	1	11	10
ENSMUSG00000041702	9	-1	0	8
ENSMUSG00000032611	2	1	11	10
ENSMUSG00000038611	0	0	0	11
ENSMUSG00000032864	5	-1	0	0
ENSMUSG00000027479	9	-1	0	8
ENSMUSG00000071176	5	-1	0	0
ENSMUSG00000027223	6	1	9	5
ENSMUSG00000023186	9	-1	0	8
ENSMUSG00000033964	3	-1	0	6
ENSMUSG00000048994	2	1	3	2
ENSMUSG00000080331	2	1	7	2
ENSMUSG00000031635	2	1	11	10
ENSMUSG00000027811	11	1	2	9
ENSMUSG00000064145	9	0	0	8
ENSMUSG00000027088	5	-1	2	0
ENSMUSG00000025081	7	1	2	1
ENSMUSG00000067818	5	-1	0	0
ENSMUSG00000049761	2	1	3	2
ENSMUSG00000084771	1	1	11	3
ENSMUSG00000031323	1	1	11	3
ENSMUSG00000062997	8	-1	0	7
ENSMUSG00000023912	10	1	2	1
ENSMUSG00000052374	8	-1	0	7
ENSMUSG00000030677	7	1	2	1
ENSMUSG00000038704	12	1	2	4
ENSMUSG00000060816	2	1	11	10
ENSMUSG00000028478	3	-1	0	6
ENSMUSG00000036943	9	-1	0	8
ENSMUSG00000007570	12	1	2	4
ENSMUSG00000105220	2	1	7	2
ENSMUSG00000076143	2	1	3	2
ENSMUSG00000044147	9	-1	0	8
ENSMUSG00000073008	5	-1	0	0
ENSMUSG00000095540	2	1	3	2
ENSMUSG00000075707	1	1	11	3
ENSMUSG00000070565	6	-1	0	0
ENSMUSG00000041115	6	-1	9	5
ENSMUSG00000053303	7	-1	8	13
ENSMUSG00000090191	11	1	10	9
ENSMUSG00000072893	12	1	2	4
ENSMUSG00000028681	12	1	2	4
ENSMUSG00000028277	9	-1	0	8
ENSMUSG00000001280	9	-1	0	8
ENSMUSG00000075218	2	1	11	10
ENSMUSG00000107008	1	1	11	3
ENSMUSG00000031930	0	-1	0	11
ENSMUSG00000035093	3	-1	0	6
ENSMUSG00000041423	11	1	2	9
ENSMUSG00000024312	7	1	2	1
ENSMUSG00000101334	2	1	3	2
ENSMUSG00000024777	6	-1	9	5
ENSMUSG00000026319	9	-1	0	8
ENSMUSG00000074062	7	1	2	1
ENSMUSG00000024937	3	-1	0	6
ENSMUSG00000037395	7	-1	2	13
ENSMUSG00000030546	8	-1	0	7
ENSMUSG00000035493	3	-1	0	6
ENSMUSG00000041650	4	-1	0	0
ENSMUSG00000005981	3	-1	0	6
ENSMUSG00000019432	3	-1	0	6
ENSMUSG00000000184	3	-1	0	6
ENSMUSG00000032484	8	-1	0	7
ENSMUSG00000054065	5	-1	14	0
ENSMUSG00000057446	2	1	11	10
ENSMUSG00000087342	1	1	11	3
ENSMUSG00000018819	13	-1	0	14
ENSMUSG00000117852	2	1	11	10
ENSMUSG00000072941	3	-1	0	6
ENSMUSG00000032566	2	1	3	2
ENSMUSG00000028532	5	-1	0	0
ENSMUSG00000032328	3	-1	9	5
ENSMUSG00000023443	11	1	2	9
ENSMUSG00000039601	6	-1	9	5
ENSMUSG00000079083	12	1	2	4
ENSMUSG00000117406	1	1	2	1
ENSMUSG00000102096	2	1	3	2
ENSMUSG00000032578	7	-1	2	13
ENSMUSG00000050558	12	1	10	4
ENSMUSG00000023011	6	1	9	5
ENSMUSG00000044359	11	1	2	9
ENSMUSG00000030325	11	1	2	9
ENSMUSG00000100364	2	1	11	10
ENSMUSG00000068806	1	1	11	3
ENSMUSG00000063358	3	-1	9	5
ENSMUSG00000024041	8	-1	5	7
ENSMUSG00000079418	7	1	2	1
ENSMUSG00000045518	1	1	11	3
ENSMUSG00000022521	3	-1	0	6
ENSMUSG00000070071	2	1	7	2
ENSMUSG00000070808	13	-1	0	14
ENSMUSG00000015222	8	-1	9	5
ENSMUSG00000034473	7	-1	2	13
ENSMUSG00000041440	7	1	2	1
ENSMUSG00000086290	12	1	2	4
ENSMUSG00000062017	2	1	11	10
ENSMUSG00000058056	3	-1	0	6
ENSMUSG00000023828	12	1	2	4
ENSMUSG00000024497	1	1	11	3
ENSMUSG00000020363	12	1	2	4
ENSMUSG00000032733	7	-1	2	13
ENSMUSG00000061947	14	1	8	12
ENSMUSG00000058328	12	1	2	4
ENSMUSG00000027327	7	-1	2	13
ENSMUSG00000020170	9	-1	0	8
ENSMUSG00000022701	12	1	2	4
ENSMUSG00000070105	2	1	3	2
ENSMUSG00000034683	11	1	2	9
ENSMUSG00000071788	2	1	3	2
ENSMUSG00000117662	11	1	10	9
ENSMUSG00000002835	7	1	2	1
ENSMUSG00000039853	12	1	2	4
ENSMUSG00000045657	1	1	2	1
ENSMUSG00000052837	0	-1	0	11
ENSMUSG00000035891	9	-1	0	8
ENSMUSG00000055553	5	-1	0	0
ENSMUSG00000068758	11	1	2	9
ENSMUSG00000047414	5	-1	0	0
ENSMUSG00000026979	13	-1	0	14
ENSMUSG00000005262	0	-1	0	11
ENSMUSG00000029337	11	1	2	9
ENSMUSG00000029591	7	1	2	1
ENSMUSG00000024544	7	-1	2	13
ENSMUSG00000058638	9	-1	0	8
ENSMUSG00000019210	3	-1	0	6
ENSMUSG00000108924	2	1	3	2
ENSMUSG00000031657	7	-1	2	13
ENSMUSG00000043102	1	1	11	3
ENSMUSG00000051618	2	1	3	2
ENSMUSG00000034031	2	1	11	10
ENSMUSG00000096345	1	1	2	1
ENSMUSG00000084859	2	1	11	10
ENSMUSG00000093483	8	-1	0	7
ENSMUSG00000024784	1	1	11	3
ENSMUSG00000043460	6	1	9	5
ENSMUSG00000028958	12	1	2	4
ENSMUSG00000061207	12	1	2	4
ENSMUSG00000012114	0	-1	0	11
ENSMUSG00000002100	8	-1	0	7
ENSMUSG00000038594	5	-1	0	0
ENSMUSG00000038593	7	1	2	1
ENSMUSG00000084808	11	1	11	3
ENSMUSG00000030245	7	-1	2	13
ENSMUSG00000051537	12	1	2	4
ENSMUSG00000026585	6	1	9	5
ENSMUSG00000087899	2	1	3	2
ENSMUSG00000028089	7	1	2	1
ENSMUSG00000105333	2	1	7	2
ENSMUSG00000035296	5	1	0	0
ENSMUSG00000051853	6	-1	9	5
ENSMUSG00000030685	10	1	9	5
ENSMUSG00000042249	13	-1	0	14
ENSMUSG00000026499	9	-1	0	8
ENSMUSG00000029650	7	1	2	1
ENSMUSG00000004610	3	-1	0	6
ENSMUSG00000041698	5	-1	8	0
ENSMUSG00000095063	2	1	3	2
ENSMUSG00000035184	12	1	2	4
ENSMUSG00000032410	9	-1	0	8
ENSMUSG00000027822	14	-1	0	0
ENSMUSG00000004096	9	-1	0	8
ENSMUSG00000001750	13	-1	0	14
ENSMUSG00000078002	2	1	7	2
ENSMUSG00000025485	0	-1	0	11
ENSMUSG00000057933	14	-1	0	0
ENSMUSG00000078027	2	1	7	2
ENSMUSG00000024764	0	-1	0	11
ENSMUSG00000026560	2	1	3	2
ENSMUSG00000037029	0	-1	0	11
ENSMUSG00000105552	2	1	11	10
ENSMUSG00000020323	11	1	2	9
ENSMUSG00000059504	2	1	11	10
ENSMUSG00000003778	9	0	0	8
ENSMUSG00000022023	0	-1	0	11
ENSMUSG00000029526	2	1	11	10
ENSMUSG00000079070	2	1	11	10
ENSMUSG00000052117	12	1	2	4
ENSMUSG00000023723	5	-1	0	0
ENSMUSG00000069297	2	1	3	2
ENSMUSG00000025743	3	-1	0	6
ENSMUSG00000021460	3	-1	0	6
ENSMUSG00000052593	9	-1	0	8
ENSMUSG00000002625	0	-1	0	11
ENSMUSG00000071516	8	-1	1	7
ENSMUSG00000086244	2	1	3	2
ENSMUSG00000038685	7	1	2	1
ENSMUSG00000027243	12	1	2	4
ENSMUSG00000063932	2	1	3	2
ENSMUSG00000053333	7	1	2	1
ENSMUSG00000048429	0	-1	0	11
ENSMUSG00000056737	5	-1	0	0
ENSMUSG00000023902	1	1	11	3
ENSMUSG00000042046	4	-1	0	0
ENSMUSG00000030259	5	-1	0	0
ENSMUSG00000018012	11	1	2	9
ENSMUSG00000036545	5	-1	14	0
ENSMUSG00000102009	11	1	11	3
ENSMUSG00000065431	2	1	11	10
ENSMUSG00000087331	1	1	11	3
ENSMUSG00000022053	12	1	2	4
ENSMUSG00000085622	12	1	2	4
ENSMUSG00000070348	3	-1	0	6
ENSMUSG00000025173	0	-1	0	11
ENSMUSG00000031445	14	1	8	12
ENSMUSG00000086598	12	1	2	4
ENSMUSG00000047242	5	-1	2	0
ENSMUSG00000000420	9	-1	0	8
ENSMUSG00000020828	7	1	2	1
ENSMUSG00000052146	3	-1	0	6
ENSMUSG00000036376	12	1	2	4
ENSMUSG00000058717	2	1	11	10
ENSMUSG00000001622	5	-1	2	0
ENSMUSG00000064225	14	-1	0	0
ENSMUSG00000052430	10	1	2	1
ENSMUSG00000085169	1	1	11	3
ENSMUSG00000033917	4	-1	0	0
ENSMUSG00000069727	12	1	2	4
ENSMUSG00000003436	1	1	11	3
ENSMUSG00000064450	2	1	3	2
ENSMUSG00000035431	11	1	2	9
ENSMUSG00000061762	12	1	2	4
ENSMUSG00000071204	5	-1	10	0
ENSMUSG00000003072	3	-1	0	6
ENSMUSG00000028777	2	1	11	10
ENSMUSG00000003438	7	-1	2	13
ENSMUSG00000043969	12	1	2	4
ENSMUSG00000054920	5	-1	0	0
ENSMUSG00000010660	12	1	2	4
ENSMUSG00000038132	5	1	0	0
ENSMUSG00000025283	3	-1	0	6
ENSMUSG00000032481	0	-1	0	11
ENSMUSG00000012017	12	1	2	4
ENSMUSG00000101252	2	1	11	10
ENSMUSG00000025326	3	-1	0	6
ENSMUSG00000012640	5	-1	0	0
ENSMUSG00000036948	0	-1	0	11
ENSMUSG00000050799	2	1	11	10
ENSMUSG00000089997	2	1	11	10
ENSMUSG00000059182	13	-1	0	14
ENSMUSG00000035454	2	1	3	2
ENSMUSG00000044505	11	1	2	9
ENSMUSG00000105021	2	1	3	2
ENSMUSG00000030850	4	-1	0	0
ENSMUSG00000032417	11	1	2	9
ENSMUSG00000099590	2	1	11	10
ENSMUSG00000000686	12	1	2	4
ENSMUSG00000030879	5	-1	2	0
ENSMUSG00000039985	7	-1	2	13
ENSMUSG00000046010	12	1	2	4
ENSMUSG00000066595	7	-1	2	13
ENSMUSG00000051788	2	1	3	2
ENSMUSG00000001948	11	1	2	9
ENSMUSG00000056995	11	1	10	9
ENSMUSG00000040659	6	-1	0	0
ENSMUSG00000078880	12	1	2	4
ENSMUSG00000071517	2	1	11	10
ENSMUSG00000038121	3	-1	0	6
ENSMUSG00000048015	5	1	12	0
ENSMUSG00000052446	7	1	2	1
ENSMUSG00000034416	2	1	11	10
ENSMUSG00000020630	11	1	2	9
ENSMUSG00000055430	4	-1	9	5
ENSMUSG00000065398	2	1	3	2
ENSMUSG00000048398	12	1	2	4
ENSMUSG00000041020	6	-1	9	5
ENSMUSG00000065579	2	1	7	2
ENSMUSG00000049969	5	-1	0	0
ENSMUSG00000031349	7	-1	2	13
ENSMUSG00000030424	12	1	2	4
ENSMUSG00000007891	8	-1	0	7
ENSMUSG00000042985	12	1	2	4
ENSMUSG00000099881	12	1	2	4
ENSMUSG00000016510	12	1	2	4
ENSMUSG00000049401	0	-1	0	11
ENSMUSG00000022039	1	1	11	3
ENSMUSG00000035186	7	1	2	1
ENSMUSG00000086815	2	1	11	10
ENSMUSG00000038296	7	-1	2	13
ENSMUSG00000080478	2	1	11	10
ENSMUSG00000028629	11	1	2	9
ENSMUSG00000095061	11	1	2	9
ENSMUSG00000093156	2	1	3	2
ENSMUSG00000055401	12	1	2	4
ENSMUSG00000029370	12	1	2	4
ENSMUSG00000093061	1	1	11	3
ENSMUSG00000044022	11	1	2	9
ENSMUSG00000016984	7	1	2	1
ENSMUSG00000062352	7	-1	2	13
ENSMUSG00000048078	3	-1	9	5
ENSMUSG00000045322	13	1	0	14
ENSMUSG00000002324	12	1	2	4
ENSMUSG00000032356	6	1	9	5
ENSMUSG00000078577	2	1	3	2
ENSMUSG00000036814	10	1	2	1
ENSMUSG00000042796	2	1	3	2
ENSMUSG00000005378	7	1	2	1
ENSMUSG00000014550	0	-1	0	11
ENSMUSG00000061740	14	-1	0	0
ENSMUSG00000074971	12	1	2	4
ENSMUSG00000009293	0	-1	0	11
ENSMUSG00000041926	0	-1	0	11
ENSMUSG00000019789	11	1	2	9
ENSMUSG00000039001	8	-1	0	7
ENSMUSG00000027247	9	-1	0	8
ENSMUSG00000046157	0	-1	0	11
ENSMUSG00000001804	7	1	14	1
ENSMUSG00000075185	2	1	3	2
ENSMUSG00000101404	2	1	3	2
ENSMUSG00000074715	7	1	2	1
ENSMUSG00000061878	7	-1	5	13
ENSMUSG00000017499	7	1	2	1
ENSMUSG00000036813	5	1	0	0
ENSMUSG00000027714	7	1	2	1
ENSMUSG00000046794	14	-1	0	0
ENSMUSG00000015759	4	-1	0	0
ENSMUSG00000031783	5	-1	2	0
ENSMUSG00000029346	11	1	2	9
ENSMUSG00000043122	7	-1	2	13
ENSMUSG00000041491	12	1	2	4
ENSMUSG00000086155	1	1	2	1
ENSMUSG00000077604	2	1	3	2
ENSMUSG00000027997	12	1	2	4
ENSMUSG00000030838	5	-1	0	0
ENSMUSG00000030291	7	-1	2	13
ENSMUSG00000047511	1	1	11	3
ENSMUSG00000034591	7	-1	2	13
ENSMUSG00000016763	10	1	2	1
ENSMUSG00000085831	2	1	11	10
ENSMUSG00000071679	1	1	11	3
ENSMUSG00000058216	11	1	11	3
ENSMUSG00000073721	11	1	2	9
ENSMUSG00000114412	2	1	11	10
ENSMUSG00000098905	7	1	2	1
ENSMUSG00000035152	3	-1	0	6
ENSMUSG00000049436	7	1	5	1
ENSMUSG00000078057	2	1	7	2
ENSMUSG00000034312	3	-1	9	5
ENSMUSG00000063715	2	1	11	10
ENSMUSG00000052142	13	-1	0	14
ENSMUSG00000018846	3	-1	0	6
ENSMUSG00000025909	10	1	2	1
ENSMUSG00000022755	5	1	0	0
ENSMUSG00000078452	11	1	11	3
ENSMUSG00000031972	8	-1	0	7
ENSMUSG00000026662	0	-1	0	11
ENSMUSG00000094295	2	1	11	10
ENSMUSG00000003344	0	-1	0	11
ENSMUSG00000033364	0	-1	0	11
ENSMUSG00000032796	7	1	2	1
ENSMUSG00000042453	4	-1	9	5
ENSMUSG00000026255	5	-1	0	0
ENSMUSG00000024560	0	-1	0	11
ENSMUSG00000033222	7	1	2	1
ENSMUSG00000085415	2	1	3	2
ENSMUSG00000023235	5	-1	0	0
ENSMUSG00000084786	3	-1	0	6
ENSMUSG00000006958	11	1	2	9
ENSMUSG00000043702	7	1	2	1
ENSMUSG00000046790	1	1	11	3
ENSMUSG00000041313	0	-1	0	11
ENSMUSG00000079012	14	1	8	12
ENSMUSG00000051490	2	1	11	10
ENSMUSG00000104582	2	1	7	2
ENSMUSG00000026812	0	-1	0	11
ENSMUSG00000035557	8	-1	14	7
ENSMUSG00000061525	2	1	11	10
ENSMUSG00000043932	11	1	2	9
ENSMUSG00000075510	2	1	3	2
ENSMUSG00000024083	6	-1	9	5
ENSMUSG00000079698	11	1	10	9
ENSMUSG00000045330	11	1	2	9
ENSMUSG00000046845	1	1	11	3
ENSMUSG00000076121	2	1	11	10
ENSMUSG00000021338	5	-1	0	0
ENSMUSG00000029348	10	1	9	5
ENSMUSG00000051977	12	1	2	4
ENSMUSG00000060201	2	1	3	2
ENSMUSG00000033983	12	1	2	4
ENSMUSG00000043453	11	1	2	9
ENSMUSG00000021171	9	-1	0	8
ENSMUSG00000034252	9	0	0	8
ENSMUSG00000027513	8	-1	0	7
ENSMUSG00000040231	2	1	11	10
ENSMUSG00000026730	14	-1	0	0
ENSMUSG00000054932	8	-1	6	7
ENSMUSG00000047990	2	1	3	2
ENSMUSG00000019837	7	1	2	1
ENSMUSG00000022337	4	-1	0	0
ENSMUSG00000020949	4	-1	0	0
ENSMUSG00000096228	2	1	11	10
ENSMUSG00000038324	9	-1	0	8
ENSMUSG00000071361	2	1	11	10
ENSMUSG00000048027	5	-1	0	0
ENSMUSG00000024537	12	1	2	4
ENSMUSG00000052085	13	-1	0	14
ENSMUSG00000038900	5	-1	0	0
ENSMUSG00000001021	5	1	14	0
ENSMUSG00000034295	5	-1	0	0
ENSMUSG00000024694	8	-1	0	7
ENSMUSG00000020990	14	1	0	0
ENSMUSG00000071195	1	1	11	3
ENSMUSG00000105490	2	1	3	2
ENSMUSG00000040675	5	-1	2	0
ENSMUSG00000031364	1	1	11	3
ENSMUSG00000000627	12	1	2	4
ENSMUSG00000024647	12	1	2	4
ENSMUSG00000028901	7	1	2	1
ENSMUSG00000092118	1	1	11	3
ENSMUSG00000001333	11	1	2	9
ENSMUSG00000050102	2	1	3	2
ENSMUSG00000025821	7	-1	2	13
ENSMUSG00000032897	0	-1	0	11
ENSMUSG00000026173	12	1	2	4
ENSMUSG00000003123	8	-1	0	7
ENSMUSG00000041548	5	-1	0	0
ENSMUSG00000037621	11	1	2	9
ENSMUSG00000038122	7	-1	2	13
ENSMUSG00000024768	8	-1	9	5
ENSMUSG00000058856	2	1	3	2
ENSMUSG00000070733	8	-1	0	7
ENSMUSG00000040006	5	-1	0	0
ENSMUSG00000033059	3	-1	0	6
ENSMUSG00000035941	9	-1	0	8
ENSMUSG00000056735	11	1	2	9
ENSMUSG00000104585	1	1	11	3
ENSMUSG00000027884	5	-1	0	0
ENSMUSG00000069892	13	-1	0	14
ENSMUSG00000084336	11	1	10	9
ENSMUSG00000028780	5	-1	0	0
ENSMUSG00000089724	11	1	14	9
ENSMUSG00000021279	3	-1	0	6
ENSMUSG00000026415	12	1	2	4
ENSMUSG00000022304	14	1	8	12
ENSMUSG00000040025	9	-1	0	8
ENSMUSG00000058503	5	-1	0	0
ENSMUSG00000079842	2	1	3	2
ENSMUSG00000060591	3	-1	0	6
ENSMUSG00000097047	1	1	11	3
ENSMUSG00000031729	9	0	0	8
ENSMUSG00000020169	1	1	11	3
ENSMUSG00000001506	8	-1	14	7
ENSMUSG00000032601	3	-1	0	6
ENSMUSG00000035638	11	1	11	3
ENSMUSG00000040016	14	-1	0	0
ENSMUSG00000047197	2	1	3	2
ENSMUSG00000063116	1	1	11	3
ENSMUSG00000097637	2	1	11	10
ENSMUSG00000024454	0	-1	0	11
ENSMUSG00000004360	10	1	9	5
ENSMUSG00000050788	2	1	11	10
ENSMUSG00000075196	1	1	11	3
ENSMUSG00000033187	12	1	2	4
ENSMUSG00000078794	6	1	9	5
ENSMUSG00000050505	10	1	2	1
ENSMUSG00000035681	10	1	9	5
ENSMUSG00000016918	5	-1	2	0
ENSMUSG00000031214	5	-1	2	0
ENSMUSG00000017639	6	-1	9	5
ENSMUSG00000017000	2	1	3	2
ENSMUSG00000033208	4	-1	9	5
ENSMUSG00000092074	12	1	2	4
ENSMUSG00000036023	7	-1	2	13
ENSMUSG00000026051	7	1	2	1
ENSMUSG00000051687	1	1	10	3
ENSMUSG00000013973	7	-1	2	13
ENSMUSG00000002103	9	-1	0	8
ENSMUSG00000075075	2	1	11	10
ENSMUSG00000038388	3	-1	0	6
ENSMUSG00000070530	2	1	11	10
ENSMUSG00000021416	14	1	0	0
ENSMUSG00000019734	5	-1	0	0
ENSMUSG00000031239	5	-1	0	0
ENSMUSG00000026489	8	-1	0	7
ENSMUSG00000091896	9	-1	0	8
ENSMUSG00000044501	7	1	2	1
ENSMUSG00000020051	8	-1	0	7
ENSMUSG00000029647	9	-1	0	8
ENSMUSG00000026520	7	1	2	1
ENSMUSG00000069806	6	-1	9	5
ENSMUSG00000053617	3	-1	0	6
ENSMUSG00000044534	12	1	2	4
ENSMUSG00000034101	3	-1	0	6
ENSMUSG00000021901	0	-1	0	11
ENSMUSG00000047810	13	-1	0	14
ENSMUSG00000074115	8	-1	0	7
ENSMUSG00000029563	10	-1	2	13
ENSMUSG00000024220	6	-1	9	5
ENSMUSG00000029475	0	-1	0	11
