gene_cluster	n_genes	profile	id.accession	investigation.study.comment.project identifier	study.source name	condition_inferred	flight_status_inferred	tissue_inferred	tissue_inference_rule	tissue_inference_confidence	tissue_metadata_source	official_material_type	official_tissue_type	mean_expression
3	2013	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep5_M5	OSD-235		M5	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		217.6622
3	2013	Mmus_C57-6J_LVR_Euth_I_RNAlat_Rep6_M6	OSD-235		M6	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		552.59265
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep1_M25	OSD-235		M25	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		222.22354
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep2_M26	OSD-235		M26	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		262.64084
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep3_M27	OSD-235		M27	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		255.13412
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext1_Rep4_M28	OSD-235		M28	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		296.04422
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep1_M25	OSD-235		M25	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		437.48236
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep2_M26	OSD-235		M26	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		164.41281
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep3_M27	OSD-235		M27	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		558.843
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep4_M28	OSD-235		M28	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		132.21411
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep5_M29	OSD-235		M29	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		579.076
3	2013	Mmus_C57-6J_LVR_Ket-Xyl_C_DI_ext2_Rep6_M30	OSD-235		M30	unknown	unknown	liver	OSDR Material Type: Left Lobe of the Liver	authoritative_osdr_metadata	official_osdr_material_type	Left Lobe of the Liver		240.1386
3	2013	Mmus_C57-6J_LVR_BSL_C1_Rep1_B1	OSD-242	RR-9	B1	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		249.0318
3	2013	Mmus_C57-6J_LVR_BSL_C1_Rep2_B2	OSD-242	RR-9	B2	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		267.96524
3	2013	Mmus_C57-6J_LVR_BSL_C1_Rep3_B3	OSD-242	RR-9	B3	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		273.57428
3	2013	Mmus_C57-6J_LVR_BSL_C1_Rep4_B4	OSD-242	RR-9	B4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		242.44212
3	2013	Mmus_C57-6J_LVR_CC_C1_Rep1_C1-1	OSD-242	RR-9	FViv1	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		241.62941
3	2013	Mmus_C57-6J_LVR_CC_C1_Rep2_C1-2	OSD-242	RR-9	FViv2	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		308.07202
3	2013	Mmus_C57-6J_LVR_CC_C1_Rep3_C1-3	OSD-242	RR-9	FViv3	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		227.00894
3	2013	Mmus_C57-6J_LVR_CC_C1_Rep4_C1-4	OSD-242	RR-9	FViv4	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		302.3507
3	2013	Mmus_C57-6J_LVR_CC_C1_Rep5_C1-5	OSD-242	RR-9	FViv5	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		349.61948
3	2013	Mmus_C57-6J_LVR_CC_C2_Rep1_C2-1	OSD-242	RR-9	CC1	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		256.5216
3	2013	Mmus_C57-6J_LVR_CC_C2_Rep2_C2-2	OSD-242	RR-9	CC2	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		331.0785
3	2013	Mmus_C57-6J_LVR_CC_C2_Rep3_C2-3	OSD-242	RR-9	CC3	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		299.72977
3	2013	Mmus_C57-6J_LVR_CC_C2_Rep4_C2-4	OSD-242	RR-9	CC4	unknown	unknown	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		212.75111
3	2013	Mmus_C57-6J_LVR_FLT_C1_Rep1_F1	OSD-242	RR-9	F1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		264.0611
3	2013	Mmus_C57-6J_LVR_FLT_C1_Rep2_F2	OSD-242	RR-9	F2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		249.89717
3	2013	Mmus_C57-6J_LVR_FLT_C1_Rep3_F3	OSD-242	RR-9	F3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		320.8321
3	2013	Mmus_C57-6J_LVR_FLT_C1_Rep4_F4	OSD-242	RR-9	F4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		393.2737
3	2013	Mmus_C57-6J_LVR_FLT_C1_Rep5_F5	OSD-242	RR-9	F5	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		264.97617
3	2013	Mmus_C57-6J_LVR_GC_C2_Rep1_G1	OSD-242	RR-9	GC1	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		301.89865
3	2013	Mmus_C57-6J_LVR_GC_C2_Rep2_G3	OSD-242	RR-9	GC3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		379.86984
3	2013	Mmus_C57-6J_LVR_GC_C2_Rep3_G4	OSD-242	RR-9	GC4	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		298.77893
3	2013	Mmus_C57-6J_LVR_GC_C2_Rep4_G5	OSD-242	RR-9	GC5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		251.24342
3	2013	Mmus_C57-6J_LVR_VIV_C2_Rep1_V3	OSD-242	RR-9	Viv3	vivarium_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		312.25085
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep10_B2	OSD-245	RR-6	ISS-T Baseline 2	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		316.4883
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep1_B1	OSD-245	RR-6	ISS-T Baseline 1	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		484.27075
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep2_B3	OSD-245	RR-6	ISS-T Baseline 3	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		479.63287
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep3_B4	OSD-245	RR-6	ISS-T Baseline 4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		522.6373
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep4_B6	OSD-245	RR-6	ISS-T Baseline 6	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		470.33432
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep5_B9	OSD-245	RR-6	ISS-T Baseline 9	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		371.99207
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep6_B10	OSD-245	RR-6	ISS-T Baseline 10	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		449.1525
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep7_B5	OSD-245	RR-6	ISS-T Baseline 5	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		515.6667
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep8_B7	OSD-245	RR-6	ISS-T Baseline 7	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		630.073
3	2013	Mmus_C57-6T_LVR_BSL_ISS-T_Rep9_B8	OSD-245	RR-6	ISS-T Baseline 8	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		671.0457
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep10_B3	OSD-245	RR-6	LAR Baseline 3	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		538.1272
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep1_B2	OSD-245	RR-6	LAR Baseline 2	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		360.8922
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep2_B4	OSD-245	RR-6	LAR Baseline 4	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		538.1828
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep3_B5	OSD-245	RR-6	LAR Baseline 5	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		244.48833
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep4_B10	OSD-245	RR-6	LAR Baseline 10	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		329.5519
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep5_B6	OSD-245	RR-6	LAR Baseline 6	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		545.7039
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep6_B7	OSD-245	RR-6	LAR Baseline 7	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		462.83905
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep7_B8	OSD-245	RR-6	LAR Baseline 8	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		481.2782
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep8_B9	OSD-245	RR-6	LAR Baseline 9	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		445.57178
3	2013	Mmus_C57-6T_LVR_BSL_LAR_Rep9_B1	OSD-245	RR-6	LAR Baseline 1	baseline_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		581.8813
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep10_F6	OSD-245	RR-6	ISS-T Flight 6	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		366.02185
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep1_F5	OSD-245	RR-6	ISS-T Flight 5	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		647.6547
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep2_F8	OSD-245	RR-6	ISS-T Flight 8	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		588.4123
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep3_F9	OSD-245	RR-6	ISS-T Flight 9	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		629.10876
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep4_F10	OSD-245	RR-6	ISS-T Flight 10	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		646.7104
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep5_F7	OSD-245	RR-6	ISS-T Flight 7	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		721.6483
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep6_F1	OSD-245	RR-6	ISS-T Flight 1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		395.80078
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep7_F2	OSD-245	RR-6	ISS-T Flight 2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		412.10184
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep8_F3	OSD-245	RR-6	ISS-T Flight 3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		397.82266
3	2013	Mmus_C57-6T_LVR_FLT_ISS-T_Rep9_F4	OSD-245	RR-6	ISS-T Flight 4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		277.82513
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5	OSD-245	RR-6	LAR Flight 5	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		185.00249
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep1_F1	OSD-245	RR-6	LAR Flight 1	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		481.99753
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep2_F2	OSD-245	RR-6	LAR Flight 2	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		450.59116
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep3_F3	OSD-245	RR-6	LAR Flight 3	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		491.41678
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6	OSD-245	RR-6	LAR Flight 6	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		479.5057
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep5_F7	OSD-245	RR-6	LAR Flight 7	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		455.43765
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10	OSD-245	RR-6	LAR Flight 10	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		485.4317
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8	OSD-245	RR-6	LAR Flight 8	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		692.8763
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9	OSD-245	RR-6	LAR Flight 9	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		596.40485
3	2013	Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4	OSD-245	RR-6	LAR Flight 4	flight	flight	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		298.08643
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep10_G6	OSD-245	RR-6	ISS-T GC 6	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		302.03775
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep1_G4	OSD-245	RR-6	ISS-T GC 4	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		543.96277
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep2_G9	OSD-245	RR-6	ISS-T GC 9	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		370.04718
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep3_G10	OSD-245	RR-6	ISS-T GC 10	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		441.11078
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep4_G7	OSD-245	RR-6	ISS-T GC 7	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		428.40884
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep5_G8	OSD-245	RR-6	ISS-T GC 8	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		616.61304
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep6_G1	OSD-245	RR-6	ISS-T GC 1	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		311.31146
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep7_G2	OSD-245	RR-6	ISS-T GC 2	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		304.51715
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep8_G3	OSD-245	RR-6	ISS-T GC 3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		356.2469
3	2013	Mmus_C57-6T_LVR_GC_ISS-T_Rep9_G5	OSD-245	RR-6	ISS-T GC 5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		232.81123
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep1_G6	OSD-245	RR-6	LAR GC 6	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		429.0149
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep2_G4	OSD-245	RR-6	LAR GC 4	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		471.50024
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep3_G10	OSD-245	RR-6	LAR GC 10	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		367.90213
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep4_G5	OSD-245	RR-6	LAR GC 5	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		580.66815
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep5_G7	OSD-245	RR-6	LAR GC 7	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		543.1744
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep6_G8	OSD-245	RR-6	LAR GC 8	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		551.7546
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep7_G9	OSD-245	RR-6	LAR GC 9	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		541.44116
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep8_G2	OSD-245	RR-6	LAR GC 2	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		236.69995
3	2013	Mmus_C57-6T_LVR_GC_LAR_Rep9_G3	OSD-245	RR-6	LAR GC 3	ground_control	ground_or_control	liver	OSDR Material Type: Liver	authoritative_osdr_metadata	official_osdr_material_type	Liver		240.71187
3	2013	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep1_M2	OSD-273		M2	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		610.21906
3	2013	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep2_M3	OSD-273		M3	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		811.0084
3	2013	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep3_M4	OSD-273		M4	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		794.6031
3	2013	Mmus_C57-6J_LVR_I_GF_FirstSet_Rep4_M13	OSD-273		M13	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		631.6165
3	2013	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep1_M7	OSD-273		M7	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		586.8525
3	2013	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep2_M18	OSD-273		M18	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		1064.0526
3	2013	Mmus_C57-6J_LVR_I_GF_SecondSet_Rep3_M11	OSD-273		M11	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		682.8574
3	2013	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep1_M12	OSD-273		M12	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		674.545
3	2013	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep2_M20	OSD-273		M20	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		687.56384
3	2013	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep3_M23	OSD-273		M23	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		662.5335
3	2013	Mmus_C57-6J_LVR_I_GF_ThirdSet_Rep4_M25	OSD-273		M25	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		733.766
3	2013	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep1_M8	OSD-273		M8	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		720.62
3	2013	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep2_M9	OSD-273		M9	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		645.6155
3	2013	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep3_M19	OSD-273		M19	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		600.3254
3	2013	Mmus_C57-6J_LVR_I_LN2_CTRLSet_Rep4_M14	OSD-273		M14	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		911.6577
3	2013	Mmus_C57-6J_LVR_PCar_CryoC_FirstSet_Rep1_M40	OSD-273		M40	unknown	unknown	liver	OSDR Material Type: liver	authoritative_osdr_metadata	official_osdr_material_type	liver		917.94836
